[562.4, 129.91]
[473.45, 268.02]
[478.13, 334.73]
[577.61, 420.17]
[541.33, 429.53]
[528.45, 513.8]
[433.65, 455.28]
[336.51, 169.71]
[342.36, 237.59]
[306.08, 279.72]
[348.22, 283.23]
[348.22, 342.92]
[246.39, 168.54]
[259.65, 284.12]
[240.54, 339.65]
[232.78, 413.1]
[176.65, 238.74]
[155.75, 310.39]
[124.69, 380.26]
[107.98, 417.88]
[113.05, 566.77]
[149.75, 539.13]
[126.44, 593.1]
[473.73, 432.48]
[488.12, 392.9]
[524.82, 593.68]
[387.9, 521.17]
[365.32, 590.38]
[358.76, 511.7]
[271.34, 581.63]
[274.26, 628.99]
[319.42, 630.44]
[209.42, 655.21]
[197.04, 710.58]
[163.53, 637.73]
[184.65, 669.05]
[178.1, 704.75]
[125.65, 749.91]
[160.55, 782.46]
[144.44, 822.73]
[106.04, 858.04]
[198.95, 815.66]
[177.88, 873.6]
[159.44, 905.21]
[233.19, 826.19]
[323.59, 960.61]
[395.26, 720.23]
[364.65, 794.88]
[456.47, 747.1]
[425.87, 691.86]
[295.22, 753.08]
[340.76, 703.06]
[363.9, 644.08]
[282.53, 676.93]
[409.13, 849.28]
[461.92, 825.06]
[401.75, 814.71]
[410.58, 768.25]
[388.06, 338.49]
[386.18, 381.76]
[287.87, 440.09]
[388.0, 173.3]
[389.33, 243.3]
[216.67, 194.63]
[230.67, 264.63]
[249.34, 204.63]
[122.01, 272.63]
[119.16, 455.84]
[340.66, 474.21]
[398.24, 670.21]
[149.69, 704.75]
[432.34, 550.31]
[136.8, 513.23]
[352.3, 83.16]
[188.78, 195.45]
[312.26, 305.03]
[288.99, 343.82]
[103.39, 309.21]
[199.47, 308.01]
[220.44, 487.77]
[292.57, 514.23]
[413.03, 610.29]
[298.25, 596.39]
[328.45, 676.14]
[248.11, 706.95]
[215.31, 438.21]
[222.61, 525.11]
