[1231.83, 1068.11]
[604.8, 101.62]
[545.76, 163.35]
[647.74, 155.3]
[579.75, 268.91]
[593.17, 180.35]
[503.71, 227.76]
[603.01, 330.64]
[613.75, 403.1]
[590.49, 389.68]
[543.97, 402.21]
[517.71, 449.28]
[435.55, 367.13]
[408.93, 361.04]
[408.93, 410.49]
[320.69, 398.32]
[253.74, 419.62]
[264.39, 478.19]
[186.8, 431.79]
[332.63, 519.15]
[322.28, 580.61]
[383.09, 578.02]
[428.78, 581.78]
[404.95, 646.86]
[518.63, 549.69]
[454.45, 628.53]
[425.12, 672.53]
[579.13, 646.86]
[662.56, 395.68]
[763.51, 660.9]
[789.49, 729.76]
[190.36, 706.0]
[681.47, 833.12]
[828.97, 698.78]
[854.33, 671.53]
[519.88, 781.45]
[638.26, 819.97]
[610.07, 895.13]
[598.8, 930.82]
[241.58, 385.81]
[196.85, 364.56]
[180.07, 409.29]
[232.63, 675.47]
[153.23, 779.48]
[372.43, 782.84]
[426.12, 715.73]
[614.01, 540.14]
[473.09, 874.55]
[448.49, 830.93]
[279.61, 590.47]
[269.54, 649.75]
[367.96, 1085.92]
[402.63, 1041.19]
[416.05, 951.72]
[383.62, 902.51]
[331.05, 949.48]
[253.88, 977.44]
[466.38, 1066.91]
[533.48, 1092.63]
[533.71, 1136.7]
[619.3, 1052.69]
[601.86, 1097.07]
[666.85, 1082.81]
[709.65, 1046.35]
[366.37, 1144.85]
[361.84, 1202.59]
[643.25, 1200.61]
[613.45, 1175.4]
[458.73, 1159.35]
[529.78, 1194.88]
[479.36, 1277.4]
[458.73, 1228.12]
[563.02, 1249.9]
[553.85, 1295.74]
[419.76, 1272.82]
[331.51, 856.78]
[293.69, 908.36]
[263.83, 1213.64]
[287.22, 1269.19]
[412.94, 1222.41]
[527.94, 1377.37]
[533.78, 1437.79]
[551.33, 1485.55]
[509.42, 1523.56]
[536.71, 1578.13]
[446.07, 1369.57]
[455.82, 1321.82]
[227.77, 1224.36]
[249.21, 1293.56]
[158.57, 1282.84]
[147.85, 1330.59]
[127.38, 1377.37]
[723.83, 1291.61]
[695.56, 1354.96]
[769.63, 1301.35]
[770.61, 1378.35]
[498.61, 1424.84]
[480.26, 1472.78]
[455.39, 1548.55]
[435.46, 1449.85]
[408.62, 1515.33]
[422.8, 1638.68]
[334.26, 1669.72]
[370.77, 1708.97]
[266.62, 1704.41]
[190.55, 1593.56]
[189.46, 1534.88]
[142.73, 1565.31]
[112.3, 1608.78]
[219.89, 1654.42]
[179.78, 1346.9]
[200.11, 1422.67]
[91.07, 1353.37]
[335.03, 1362.61]
[391.4, 1350.6]
[310.0, 1640.12]
[113.25, 1308.09]
[386.29, 1587.56]
[475.31, 1228.26]
[595.11, 1276.26]
[491.96, 1183.42]
[717.57, 1154.13]
[478.68, 1103.82]
[354.54, 1041.19]
[490.98, 799.61]
[629.8, 1003.16]
[611.22, 561.61]
[381.79, 519.15]
[458.37, 442.44]
[699.07, 497.43]
[761.31, 606.56]
[739.48, 537.85]
[673.2, 545.93]
[510.98, 911.97]
[493.79, 973.34]
[523.25, 854.69]
[290.75, 1222.88]
[52.59, 1125.55]
[21.65, 1175.39]
[70.64, 1301.72]
[50.87, 1350.7]
[445.03, 1287.32]
[390.23, 1320.93]
[361.73, 1253.7]
[376.34, 1170.4]
[296.57, 1071.39]
[308.38, 1138.5]
[493.55, 1130.42]
[463.97, 713.78]
[366.69, 686.15]
[321.97, 656.59]
[224.6, 438.39]
[684.99, 434.0]
[360.6, 989.49]
[395.84, 925.6]
[286.01, 1117.37]
[720.89, 420.63]
[648.14, 483.68]
