[244.42, 75.74]
[268.14, 128.13]
[218.72, 74.25]
[172.33, 199.32]
[170.9, 373.73]
[157.53, 416.28]
[190.95, 542.08]
[203.11, 579.76]
[230.46, 601.03]
[192.78, 604.07]
[174.55, 579.15]
[172.11, 528.71]
[594.88, 627.98]
[604.85, 662.85]
[203.59, 172.09]
[235.53, 25.33]
[481.53, 729.76]
[441.05, 664.36]
[435.71, 696.39]
[447.28, 717.75]
[419.25, 769.8]
[417.47, 680.38]
[147.87, 714.05]
[132.32, 685.63]
[107.12, 718.34]
[137.15, 753.72]
[115.7, 700.65]
[81.39, 746.75]
[94.26, 666.87]
[343.26, 797.18]
[367.09, 842.5]
[383.9, 873.33]
[396.52, 927.53]
[378.76, 964.43]
[130.7, 883.14]
[163.87, 902.3]
[108.27, 887.82]
[81.64, 915.85]
[58.28, 933.13]
[113.91, 1022.01]
[126.68, 1039.04]
[148.43, 1033.84]
[81.75, 1064.1]
[60.0, 1020.59]
[279.9, 1045.66]
[313.66, 1201.66]
[283.02, 1164.31]
[382.12, 1126.49]
[374.46, 1165.75]
[366.33, 1200.7]
[136.53, 1158.09]
[105.89, 1129.37]
[66.63, 1138.94]
[63.28, 1169.1]
[41.26, 1207.4]
[372.72, 1305.52]
[356.84, 1328.72]
[324.68, 1324.25]
[152.07, 1311.22]
[165.5, 1340.53]
[117.47, 1314.07]
[313.24, 1415.17]
[343.86, 1471.68]
[273.8, 1407.81]
[249.95, 1398.98]
[236.41, 1376.9]
[197.26, 1387.79]
[207.27, 1406.92]
[163.43, 1482.06]
[127.08, 1479.98]
[131.84, 1513.65]
[137.21, 1557.75]
[185.69, 1625.29]
[179.87, 1655.83]
[159.88, 1675.09]
[120.62, 1695.45]
[94.08, 1707.81]
[235.46, 1789.81]
[279.62, 1799.75]
[249.81, 1777.3]
[205.28, 1758.53]
[211.54, 1797.17]
[146.4, 1794.23]
[122.48, 1766.63]
[417.2, 1764.33]
[474.05, 1830.04]
[498.04, 1836.3]
[541.33, 1855.6]
[443.27, 1802.92]
[445.36, 1844.65]
[447.97, 1883.24]
[160.75, 1777.3]
[335.32, 1451.96]
[291.16, 1189.69]
[289.84, 1018.23]
[173.6, 728.52]
[263.64, 1157.73]
[192.2, 1692.23]
[213.25, 1684.51]
[216.06, 1631.88]
[193.86, 1579.8]
[216.46, 1563.17]
[234.36, 1596.85]
[155.08, 1615.6]
[91.57, 884.07]
