[358.64, 75.93]
[354.52, 127.01]
[323.21, 97.35]
[323.21, 136.89]
[384.17, 114.65]
[394.89, 159.96]
[388.18, 251.17]
[413.48, 269.42]
[351.1, 276.48]
[356.99, 347.68]
[382.29, 314.14]
[380.53, 363.57]
[275.19, 267.06]
[271.07, 318.85]
[200.45, 351.21]
[599.06, 352.19]
[566.3, 333.73]
[556.77, 409.98]
[478.73, 325.39]
[512.68, 367.68]
[475.75, 368.87]
[470.98, 454.66]
[414.99, 362.32]
[352.65, 436.44]
[419.99, 426.62]
[404.24, 474.6]
[355.52, 536.51]
[314.86, 512.7]
[300.21, 482.3]
[273.84, 437.61]
[259.19, 494.75]
[243.07, 417.83]
[229.15, 511.6]
[187.03, 537.97]
[543.74, 574.24]
[505.49, 577.92]
[469.44, 675.03]
[453.99, 603.67]
[403.96, 610.29]
[389.25, 677.24]
[320.09, 672.09]
[292.87, 635.31]
[183.99, 650.02]
[96.44, 586.02]
[135.43, 670.62]
[201.64, 605.14]
[260.1, 691.22]
[225.07, 713.74]
[186.91, 720.62]
[286.41, 735.83]
[245.88, 734.56]
[354.17, 757.99]
[317.44, 840.32]
[309.84, 908.08]
[240.45, 824.01]
[209.29, 832.86]
[462.69, 801.91]
[577.17, 808.45]
[608.79, 863.51]
[559.73, 926.2]
[434.21, 926.7]
[403.3, 980.78]
[307.5, 966.1]
[151.44, 954.51]
[133.67, 1001.64]
[128.26, 917.43]
[106.63, 965.33]
[45.59, 933.65]
[50.23, 894.25]
[41.73, 1062.68]
[31.21, 1108.37]
[128.34, 1264.02]
[108.54, 1294.9]
[80.83, 1270.35]
[275.36, 1053.38]
[261.9, 1122.73]
[242.37, 1056.75]
[326.53, 1089.74]
[344.71, 1142.25]
[193.9, 1068.87]
[198.61, 1126.09]
[171.68, 1027.8]
[159.56, 1058.77]
[149.47, 1093.78]
[236.31, 993.46]
[267.28, 1017.7]
[292.87, 1027.8]
[321.14, 1039.92]
[80.12, 948.36]
[192.46, 955.46]
[201.94, 1025.3]
[172.5, 1078.18]
[300.71, 1085.16]
[538.72, 942.99]
[579.87, 906.08]
[593.02, 847.96]
[426.41, 954.59]
[407.66, 901.92]
[344.17, 960.0]
[415.33, 925.0]
[126.75, 1234.72]
[351.54, 1019.41]
[445.25, 766.48]
[372.54, 783.32]
[131.02, 614.71]
[486.36, 615.44]
[322.19, 417.83]
[466.22, 409.98]
[226.87, 449.63]
[453.4, 573.49]
[421.82, 655.39]
[385.01, 945.64]
[62.71, 1229.12]
[502.43, 196.76]
[487.61, 242.7]
