[333.47, 196.74]
[569.68, 58.27]
[646.69, 165.27]
[452.15, 181.48]
[414.86, 233.36]
[330.56, 258.49]
[367.84, 217.96]
[899.92, 583.72]
[694.18, 638.22]
[501.35, 728.64]
[603.77, 672.84]
[426.59, 501.82]
[358.15, 607.03]
[336.7, 685.69]
[309.91, 786.88]
[311.76, 720.9]
[220.05, 793.53]
[160.34, 831.08]
[275.44, 776.29]
[265.59, 720.28]
[284.06, 669.81]
[437.32, 741.21]
[471.18, 787.99]
[439.17, 816.92]
[544.43, 824.3]
[577.05, 763.37]
[512.14, 876.91]
[554.51, 875.04]
[641.12, 777.84]
[410.13, 976.83]
[371.45, 946.1]
[332.77, 1007.56]
[123.12, 737.35]
[122.48, 671.58]
[70.21, 750.04]
[49.53, 778.48]
[97.36, 781.71]
[258.96, 594.9]
[293.87, 552.24]
[398.28, 460.91]
[331.91, 547.85]
[407.16, 536.63]
[526.91, 496.26]
[47.27, 600.13]
[42.14, 651.45]
[160.75, 766.06]
[128.81, 812.82]
[178.42, 786.02]
[240.09, 694.52]
[407.81, 325.22]
[325.82, 315.28]
[522.09, 317.27]
[616.5, 354.04]
[601.87, 138.34]
[671.32, 277.61]
[614.29, 325.99]
[296.87, 448.41]
[391.72, 712.62]
[217.54, 878.1]
[229.5, 929.65]
[663.81, 824.55]
[132.36, 195.92]
[90.83, 254.48]
[103.77, 322.57]
[88.79, 360.7]
[179.8, 53.0]
[71.51, 440.02]
[56.26, 494.36]
[36.24, 553.46]
[70.7, 687.83]
[44.43, 710.69]
[91.61, 620.23]
[31.3, 673.24]
[85.77, 567.7]
[174.01, 6.27]
[37.04, 289.2]
[153.77, 699.68]
[446.56, 658.73]
[332.32, 860.13]
[379.73, 901.97]
[267.01, 152.47]
