[216.88, 110.32]
[182.68, 114.71]
[198.9, 179.17]
[171.27, 201.54]
[147.15, 217.33]
[55.5, 123.04]
[50.23, 172.16]
[49.79, 220.84]
[72.1, 265.77]
[50.97, 336.0]
[95.1, 290.63]
[93.23, 338.49]
[58.43, 388.21]
[85.15, 395.05]
[61.54, 430.47]
[124.93, 370.81]
[124.31, 420.53]
[129.28, 472.74]
[177.14, 327.92]
[197.65, 377.02]
[213.19, 317.98]
[164.47, 420.95]
[146.4, 554.17]
[151.34, 612.59]
[105.5, 549.23]
[126.72, 637.04]
[107.62, 605.65]
[174.49, 584.72]
[146.74, 674.35]
[187.23, 614.75]
[213.92, 619.73]
[235.2, 718.77]
[273.11, 644.88]
[254.93, 593.42]
[359.45, 960.26]
[356.66, 1009.68]
[303.04, 1020.87]
[249.18, 976.89]
[176.48, 975.23]
[237.53, 1052.93]
[301.91, 1064.59]
[140.26, 1009.49]
[178.39, 1124.67]
[86.09, 1093.77]
[63.21, 1126.28]
[370.28, 1153.26]
[380.99, 1190.57]
[390.66, 1238.94]
[329.51, 1200.94]
[304.29, 1239.28]
[297.53, 1262.56]
[304.94, 1285.18]
[305.76, 1309.85]
[205.95, 1190.54]
[231.13, 1269.93]
[151.04, 1289.86]
[158.74, 1227.96]
[171.68, 1256.99]
[182.52, 1288.46]
[167.56, 1341.55]
[188.37, 1371.29]
[221.09, 1398.05]
[289.98, 1384.67]
[269.66, 1421.34]
[336.07, 1394.58]
[344.99, 1427.79]
[378.7, 1450.59]
[357.88, 1386.65]
[369.28, 1416.39]
[348.39, 1467.11]
[370.47, 1496.21]
[298.22, 1484.67]
[276.65, 1456.07]
[332.34, 1562.94]
[108.28, 1370.63]
[120.98, 1344.63]
[172.37, 1390.59]
[159.67, 1523.0]
[245.75, 1555.19]
[267.79, 1656.19]
[270.73, 1320.15]
[99.35, 839.92]
[142.08, 850.24]
[159.76, 822.98]
[213.55, 828.14]
[65.45, 804.56]
[44.82, 862.76]
[269.54, 946.76]
[259.96, 895.92]
[301.01, 967.76]
[269.06, 824.92]
[229.21, 960.24]
[209.84, 1429.81]
[316.35, 1162.46]
[204.3, 783.36]
[80.94, 576.97]
[285.02, 835.41]
[178.42, 803.69]
[96.18, 240.51]
[168.62, 1193.56]
[55.88, 839.92]
[141.25, 1246.85]
[146.69, 1054.44]
[125.28, 506.98]
[161.62, 390.51]
[159.12, 281.93]
[222.05, 660.74]
[167.23, 780.4]
