[350.54, 100.1]
[348.44, 160.85]
[365.9, 225.8]
[291.18, 246.75]
[291.88, 178.31]
[300.26, 116.86]
[325.01, 313.12]
[584.51, 368.94]
[621.93, 427.14]
[544.13, 397.45]
[563.14, 456.83]
[599.95, 508.49]
[649.83, 549.47]
[514.44, 453.86]
[546.51, 523.34]
[595.8, 565.5]
[509.69, 591.03]
[588.67, 605.29]
[434.87, 583.91]
[368.36, 626.07]
[413.49, 611.22]
[156.81, 570.31]
[125.66, 613.06]
[202.86, 477.1]
[464.32, 705.91]
[501.72, 769.71]
[432.05, 637.71]
[394.65, 685.38]
[316.92, 644.31]
[352.85, 708.11]
[352.85, 790.98]
[309.58, 741.11]
[261.18, 632.58]
[264.85, 752.85]
[228.18, 781.45]
[246.41, 818.85]
[157.88, 808.37]
[116.5, 709.37]
[154.74, 747.09]
[79.83, 707.8]
[80.35, 755.99]
[42.11, 779.04]
[35.3, 738.18]
[52.59, 692.61]
[422.77, 833.65]
[455.65, 865.47]
[477.39, 907.36]
[507.62, 946.07]
[383.53, 906.3]
[349.06, 861.76]
[334.21, 806.08]
[281.72, 836.84]
[281.19, 907.36]
[299.75, 846.91]
[302.08, 929.53]
[282.55, 979.89]
[275.03, 1003.94]
[228.43, 923.52]
[219.42, 985.15]
[203.63, 1030.99]
[381.75, 1155.74]
[396.03, 1213.61]
[353.19, 1154.99]
[344.17, 1234.66]
[297.58, 1206.1]
[362.63, 1314.55]
[272.86, 1281.07]
[485.88, 1420.3]
[439.47, 1402.04]
[444.8, 1451.49]
[458.49, 1492.57]
[275.09, 1492.01]
[247.27, 1514.0]
[262.29, 1139.19]
[217.87, 1182.28]
[211.91, 1137.2]
[156.22, 1062.95]
[155.56, 1114.66]
[114.45, 1046.37]
[112.46, 1092.12]
[126.39, 1140.51]
[99.87, 1153.77]
[81.97, 1180.95]
[68.71, 1208.13]
[56.78, 1037.09]
[58.1, 1110.02]
[183.4, 1092.78]
[135.39, 1181.38]
[148.92, 1246.21]
[175.42, 1215.77]
[182.18, 1281.73]
[24.56, 1237.2]
[90.71, 1243.91]
[75.85, 1268.36]
[47.57, 1287.05]
[80.17, 1317.73]
[49.01, 1359.44]
[126.23, 1337.82]
[98.27, 1386.9]
[126.8, 1293.31]
[149.63, 1341.24]
[129.65, 1386.9]
[149.06, 1428.56]
[189.0, 1360.65]
[182.73, 1411.44]
[344.32, 1359.73]
[382.67, 1456.07]
[376.32, 1525.97]
[312.2, 1490.15]
[337.04, 1528.28]
[180.65, 1580.38]
[278.89, 1647.05]
[150.82, 1509.03]
[146.14, 1571.02]
[112.81, 1482.72]
[88.83, 1517.22]
[45.56, 1547.05]
[143.16, 1613.04]
[168.95, 1637.99]
[112.71, 1598.24]
[53.09, 1692.96]
[125.82, 1681.54]
[91.99, 1742.44]
[136.39, 1752.59]
[113.56, 1787.68]
[165.99, 1770.77]
[151.19, 1805.44]
[121.17, 1829.55]
[197.54, 1741.61]
[203.11, 1785.28]
[220.23, 1730.91]
[297.71, 1792.98]
[293.86, 1833.22]
[278.88, 1868.75]
[396.88, 1953.34]
[359.26, 1991.56]
[370.18, 2025.53]
[293.74, 2075.88]
[260.98, 2048.58]
[335.6, 2126.24]
[368.97, 2156.57]
[298.6, 2166.28]
[267.05, 2162.64]
[196.07, 2091.05]
[162.09, 2074.67]
[119.02, 2122.6]
[180.29, 1896.31]
[177.87, 1955.76]
[219.73, 1913.9]
[139.04, 1949.09]
[121.45, 1916.93]
[76.55, 1951.52]
[46.83, 2043.12]
[55.93, 1868.4]
[112.35, 1863.55]
[83.23, 1899.34]
[262.2, 1912.69]
[218.66, 1629.5]
[380.89, 1259.77]
[73.02, 812.56]
[250.18, 692.71]
[411.52, 744.05]
[167.68, 505.84]
[273.99, 651.9]
[219.31, 511.57]
[243.68, 535.17]
[326.9, 477.57]
[399.16, 182.61]
[411.61, 244.87]
[375.22, 282.22]
[393.42, 75.34]
[244.96, 392.37]
[226.76, 371.3]
[220.05, 435.47]
[244.0, 439.3]
[253.58, 481.45]
[274.65, 406.74]
[280.95, 518.33]
[364.4, 752.33]
[325.69, 837.51]
[173.41, 880.52]
[309.34, 888.27]
[477.97, 859.87]
[164.81, 840.09]
[217.29, 733.41]
[301.6, 785.89]
[370.43, 933.0]
[405.7, 949.35]
[454.74, 966.55]
[378.17, 1056.89]
[346.34, 998.39]
[344.62, 949.35]
[399.68, 1002.69]
[408.28, 1038.82]
[328.27, 1106.79]
[318.81, 1136.04]
[312.78, 1171.31]
[283.53, 1169.59]
[256.0, 934.72]
[39.03, 967.32]
[42.01, 1011.44]
[280.73, 1108.73]
[95.0, 1286.53]
[185.14, 1314.26]
[36.39, 1488.22]
[75.46, 1452.93]
[379.9, 1558.18]
[67.27, 1978.59]
[59.71, 2004.43]
[264.55, 2088.89]
[426.63, 1944.64]
[418.76, 1804.25]
[423.35, 1747.18]
[423.35, 1699.94]
[441.72, 1673.7]
[475.18, 1709.13]
[380.05, 1714.38]
[345.28, 1669.77]
[321.01, 1624.5]
[193.03, 1562.98]
[297.56, 2106.73]
[289.64, 686.95]
[115.99, 808.68]
[182.86, 832.33]
[170.42, 1154.67]
[411.97, 1257.96]
[90.96, 1672.74]
[391.39, 1661.72]
[379.09, 1975.06]
[143.68, 2003.3]
[264.53, 1761.71]
[102.1, 1765.07]
[68.01, 1734.15]
[75.78, 1811.56]
