[152.61, 125.32]
[194.13, 61.52]
[231.61, 83.29]
[138.94, 88.86]
[106.53, 124.81]
[99.28, 70.63]
[53.7, 77.38]
[21.64, 123.8]
[154.13, 200.46]
[156.18, 169.2]
[290.93, 407.54]
[328.45, 428.55]
[245.9, 462.32]
[312.32, 463.82]
[358.25, 529.82]
[414.85, 568.94]
[361.67, 577.29]
[392.82, 618.95]
[396.61, 653.77]
[432.7, 679.72]
[325.71, 606.92]
[356.73, 655.03]
[301.66, 635.41]
[316.85, 550.58]
[273.8, 518.3]
[245.32, 558.81]
[270.01, 596.16]
[239.62, 642.37]
[216.83, 514.5]
[356.95, 686.46]
[500.68, 589.42]
[494.73, 640.23]
[540.04, 566.54]
[552.86, 597.2]
[592.23, 605.44]
[439.34, 714.39]
[470.92, 757.87]
[433.85, 739.56]
[409.44, 795.66]
[378.3, 757.57]
[541.91, 770.42]
[589.9, 757.18]
[363.73, 793.04]
[365.93, 840.48]
[331.18, 786.42]
[325.66, 837.17]
[208.72, 837.17]
[218.65, 800.21]
[432.57, 888.81]
[459.31, 922.59]
[503.4, 933.84]
[392.23, 919.77]
[387.54, 878.49]
[336.31, 999.0]
[409.44, 999.0]
[478.29, 980.48]
[262.22, 1001.22]
[270.87, 1086.78]
[199.73, 1005.06]
[189.63, 970.93]
[630.11, 968.02]
[648.6, 985.54]
[685.09, 991.38]
[643.73, 1095.03]
[661.74, 1118.38]
[585.34, 990.4]
[582.42, 1031.28]
[579.5, 1074.59]
[568.31, 1148.55]
[546.41, 1155.37]
[525.0, 1140.77]
[492.39, 1094.05]
[432.54, 1087.73]
[452.01, 1115.95]
[418.43, 1147.58]
[417.15, 1215.85]
[397.15, 1262.06]
[642.14, 1224.33]
[658.2, 1252.25]
[681.24, 1289.26]
[595.37, 1328.35]
[505.31, 1214.56]
[527.65, 1246.67]
[507.4, 1185.23]
[523.46, 1204.78]
[548.59, 1236.2]
[534.63, 1283.67]
[434.69, 1285.77]
[437.66, 1251.93]
[437.66, 1313.08]
[527.3, 1352.85]
[571.23, 1376.01]
[568.26, 1324.36]
[549.86, 1300.61]
[646.03, 1309.52]
[620.5, 1418.15]
[553.42, 1449.02]
[497.02, 1359.38]
[559.17, 1481.95]
[575.23, 1509.33]
[601.51, 1527.94]
[562.82, 1556.41]
[569.75, 1573.57]
[539.46, 1577.95]
[550.04, 1594.01]
[589.75, 1583.12]
[526.91, 1437.3]
[595.97, 1446.98]
[463.64, 1256.76]
[488.55, 1296.37]
[222.8, 1047.85]
[272.79, 1045.44]
[416.56, 972.88]
[181.14, 790.83]
[575.46, 443.94]
[525.32, 421.82]
[520.89, 467.53]
[486.97, 447.62]
[453.79, 449.84]
[474.44, 495.56]
[431.67, 488.18]
[425.03, 465.32]
[425.03, 424.77]
[271.2, 1166.5]
[263.79, 1200.08]
[612.12, 1384.92]
[490.66, 400.43]
[597.04, 1080.16]
[496.12, 1239.62]
