[606.86, 152.47]
[592.88, 281.26]
[497.94, 142.17]
[486.9, 229.75]
[489.85, 72.25]
[418.46, 350.44]
[372.09, 307.76]
[328.67, 417.42]
[290.4, 378.41]
[478.85, 442.4]
[453.52, 510.19]
[427.45, 455.81]
[399.13, 512.43]
[363.37, 565.33]
[609.98, 365.66]
[614.45, 437.93]
[659.89, 487.1]
[548.88, 427.5]
[550.37, 493.8]
[612.96, 601.09]
[525.04, 560.11]
[381.25, 438.67]
[534.61, 646.4]
[593.86, 703.51]
[474.27, 644.79]
[351.45, 632.4]
[337.98, 710.51]
[519.56, 737.74]
[559.37, 789.0]
[524.46, 857.71]
[498.29, 907.88]
[504.29, 818.99]
[464.48, 805.36]
[461.75, 854.44]
[461.21, 943.88]
[413.76, 946.6]
[423.49, 1020.31]
[377.42, 747.78]
[381.41, 821.63]
[422.0, 874.85]
[332.85, 801.01]
[309.07, 614.71]
[295.74, 670.07]
[267.45, 749.27]
[228.4, 791.39]
[228.41, 631.95]
[168.76, 574.77]
[122.91, 628.01]
[55.37, 666.95]
[193.41, 493.42]
[139.18, 528.92]
[65.23, 557.51]
[282.63, 549.13]
[95.97, 717.3]
[143.87, 661.4]
[124.91, 750.73]
[97.46, 812.61]
[47.56, 859.03]
[130.9, 793.15]
[117.42, 854.53]
[124.41, 925.4]
[181.3, 833.57]
[200.27, 910.43]
[229.64, 882.09]
[187.63, 959.32]
[200.36, 1031.89]
[246.19, 976.29]
[182.3, 764.71]
[598.8, 544.47]
[355.9, 358.54]
[576.25, 381.87]
[225.67, 1095.35]
[245.08, 1036.1]
[258.67, 884.76]
[463.82, 592.5]
[222.96, 722.43]
