[272.21, 109.0]
[245.21, 159.54]
[314.44, 98.62]
[328.98, 143.62]
[284.67, 193.47]
[295.75, 151.23]
[317.9, 196.93]
[310.98, 250.24]
[210.14, 336.6]
[195.93, 355.88]
[132.01, 368.06]
[112.73, 302.1]
[235.07, 400.46]
[173.81, 373.72]
[275.19, 438.86]
[414.26, 293.25]
[434.44, 353.17]
[550.32, 438.19]
[573.61, 482.59]
[537.94, 477.49]
[510.29, 415.63]
[510.29, 510.97]
[529.08, 596.97]
[534.9, 660.24]
[601.14, 704.94]
[364.65, 407.83]
[334.95, 407.83]
[342.05, 453.68]
[442.74, 494.59]
[465.85, 557.48]
[428.23, 531.68]
[604.2, 940.11]
[560.33, 937.56]
[516.37, 722.23]
[504.2, 667.86]
[369.59, 554.53]
[43.77, 565.6]
[52.07, 618.18]
[148.92, 618.87]
[202.18, 569.75]
[284.5, 536.55]
[135.77, 671.44]
[117.09, 710.87]
[92.88, 633.4]
[49.99, 726.79]
[30.62, 701.88]
[109.03, 523.08]
[109.03, 552.28]
[318.53, 569.81]
[342.24, 735.34]
[310.35, 701.02]
[254.24, 765.21]
[367.91, 793.04]
[388.51, 850.83]
[346.17, 811.92]
[420.36, 840.44]
[327.92, 874.49]
[366.84, 924.11]
[348.36, 861.36]
[380.47, 903.68]
[256.36, 860.64]
[545.35, 773.09]
[490.19, 830.11]
[498.6, 850.91]
[549.05, 859.76]
[594.18, 884.55]
[503.18, 990.6]
[538.9, 1036.77]
[458.75, 960.97]
[421.28, 1004.54]
[559.09, 1124.48]
[587.99, 1079.29]
[615.4, 1230.42]
[657.63, 1082.25]
[642.81, 1020.76]
[482.47, 1167.13]
[448.87, 1245.88]
[522.37, 1194.43]
[517.12, 1264.78]
[403.82, 1135.03]
[324.97, 1091.15]
[279.71, 1057.55]
[253.66, 1008.87]
[208.4, 983.5]
[217.32, 1038.35]
[172.06, 991.04]
[169.32, 1052.06]
[141.21, 948.53]
[122.01, 1006.12]
[216.76, 1115.74]
[338.94, 1132.19]
[269.16, 1199.34]
[274.42, 1257.93]
[204.64, 1260.56]
[175.02, 1230.28]
[180.94, 1199.34]
[131.57, 1157.2]
[134.2, 1190.12]
[129.59, 1096.64]
[82.85, 1162.47]
[90.09, 1203.94]
[553.84, 1223.63]
[407.84, 1196.29]
[366.84, 1191.32]
[437.67, 1200.02]
[457.55, 1290.73]
[498.55, 1223.63]
[558.19, 1317.44]
[642.33, 1352.23]
[669.19, 1393.75]
[639.88, 1407.18]
[608.14, 1344.3]
[411.26, 1298.48]
[404.07, 1352.8]
[380.11, 1401.52]
[360.94, 1313.66]
[338.58, 1382.35]
[268.28, 1383.95]
[249.91, 1426.29]
[377.71, 1479.0]
[347.36, 1441.46]
[433.63, 1494.98]
[467.18, 1528.53]
[372.92, 1517.34]
[363.34, 1568.46]
[419.25, 1439.86]
[223.94, 1173.15]
[233.77, 1056.18]
[75.59, 679.05]
[416.96, 417.52]
[198.98, 295.0]
[358.8, 965.01]
[325.04, 1218.96]
[502.88, 1131.85]
[618.76, 1006.57]
[528.83, 1082.62]
[289.96, 755.3]
[302.39, 824.19]
[261.54, 383.07]
[253.0, 546.23]
