[156.78, 29.27]
[191.21, 69.73]
[212.73, 110.18]
[167.97, 106.74]
[242.85, 203.13]
[236.51, 309.86]
[95.37, 268.04]
[134.91, 533.95]
[249.78, 623.4]
[213.03, 645.9]
[225.03, 717.9]
[235.53, 786.15]
[135.25, 879.47]
[158.49, 940.15]
[8.07, 937.57]
[31.95, 1022.14]
[250.98, 1082.64]
[286.93, 1177.4]
[218.31, 1094.4]
[228.11, 1199.63]
[204.58, 1239.49]
[204.43, 1291.18]
[196.65, 1363.99]
[164.42, 1300.08]
[368.93, 1297.85]
[364.48, 1331.2]
[769.17, 665.39]
[807.62, 707.59]
[831.99, 760.09]
[682.91, 837.92]
[740.11, 890.43]
[631.34, 841.67]
[628.53, 883.86]
[657.59, 943.87]
[678.22, 1002.94]
[724.17, 939.18]
[570.39, 883.86]
[568.52, 950.43]
[570.39, 1008.57]
[673.53, 1077.01]
[709.16, 1156.71]
[625.71, 1128.58]
[683.85, 1179.22]
[668.54, 1225.1]
[716.0, 1320.69]
[720.07, 1221.03]
[660.41, 1280.02]
[533.62, 1245.44]
[542.44, 1309.17]
[454.3, 1095.6]
[484.81, 1145.77]
[471.93, 1214.25]
[420.4, 1286.12]
[325.48, 1353.92]
[336.33, 1263.07]
[295.78, 1419.1]
[379.72, 1523.22]
[315.96, 1500.62]
[278.83, 1451.38]
[207.0, 1478.83]
[153.73, 1503.04]
[140.97, 1570.57]
[184.9, 1590.48]
[228.14, 1588.42]
[260.4, 1569.89]
[291.28, 1642.64]
[260.4, 1657.74]
[400.41, 1576.06]
[419.62, 1512.92]
[458.06, 1486.84]
[523.94, 1487.53]
[510.22, 1534.88]
[497.18, 1567.83]
[466.98, 1540.37]
[575.42, 1546.55]
[550.03, 1591.85]
[528.06, 1635.77]
[626.21, 1536.26]
[638.56, 1585.67]
[673.56, 1613.81]
[541.1, 1673.52]
[417.62, 1643.83]
[411.99, 1681.1]
[479.51, 1707.83]
[368.39, 1777.46]
[225.61, 1828.8]
[297.35, 1789.42]
[345.88, 1873.82]
[379.64, 1910.39]
[417.62, 1937.11]
[569.54, 1753.55]
[618.77, 1961.03]
[566.96, 1949.54]
[639.64, 2008.15]
[531.32, 1975.4]
[380.01, 1880.91]
[387.18, 1962.24]
[350.1, 1843.23]
[291.49, 1900.64]
[270.56, 1968.82]
[186.83, 1843.83]
[436.82, 1986.17]
[404.53, 1831.86]
[361.69, 1619.39]
[374.4, 1665.53]
[339.61, 1997.1]
[573.71, 2069.75]
[481.89, 2059.66]
[541.42, 2129.29]
[557.57, 2174.69]
[594.9, 2207.99]
[451.61, 2086.91]
[349.7, 2052.6]
[357.77, 2091.95]
[390.1, 2104.92]
[317.51, 2199.14]
[284.05, 2195.53]
[304.64, 2073.52]
[324.72, 2122.43]
[434.7, 2230.59]
[443.01, 2191.62]
[473.66, 2286.18]
[429.74, 2277.43]
[391.07, 2230.0]
[411.5, 2297.13]
[369.91, 2256.27]
[350.21, 2306.61]
[353.86, 2343.82]
[300.59, 2148.28]
[323.51, 2268.9]
[677.74, 2296.54]
[640.06, 2290.25]
[580.39, 2294.65]
[552.76, 2343.01]
[297.13, 2119.42]
[333.56, 2247.55]
[338.59, 2222.42]
[522.57, 2368.04]
[446.62, 2382.85]
[529.65, 2404.73]
[533.51, 2491.62]
[393.13, 2412.37]
[412.83, 2532.22]
[412.83, 2582.03]
[398.6, 2624.72]
[490.0, 2525.11]
[500.69, 2650.06]
[598.0, 1109.84]
[621.27, 1170.93]
[518.98, 2692.17]
[554.04, 2617.6]
[494.25, 2413.74]
[570.84, 2423.39]
[605.51, 2258.22]
[303.1, 2027.7]
[361.27, 2187.3]
[541.48, 1900.64]
[555.47, 1810.52]
[263.59, 1771.83]
[315.64, 1740.18]
[465.45, 1663.52]
[292.65, 1602.14]
[239.12, 1631.66]
[176.66, 1661.17]
[149.21, 1613.13]
[231.21, 1445.73]
[373.27, 1445.73]
[461.08, 1164.76]
[436.67, 1045.43]
[611.59, 1242.05]
[734.98, 1267.81]
[688.2, 1273.24]
[630.4, 1074.2]
[690.41, 1126.71]
[735.42, 991.69]
[777.61, 746.97]
[222.23, 1129.04]
[256.21, 1127.74]
[9.36, 980.83]
[140.2, 452.81]
[116.28, 196.59]
[65.57, 226.02]
[28.3, 266.53]
[148.21, 263.29]
[153.07, 328.1]
[177.37, 381.57]
[120.66, 368.61]
[204.92, 354.03]
[190.33, 235.74]
[164.41, 169.3]
[289.18, 682.96]
[823.9, 691.06]
[755.84, 809.35]
[464.18, 1253.33]
[439.87, 1212.82]
[400.98, 1256.57]
[329.69, 1556.34]
[332.93, 1583.88]
[361.94, 1948.13]
[242.01, 1891.32]
[638.41, 1829.46]
[417.49, 2075.64]
[398.55, 2092.05]
[396.03, 2136.23]
[595.49, 2334.43]
[613.16, 2374.83]
[662.4, 2349.58]
[618.21, 2299.08]
[533.63, 2565.46]
[471.77, 2401.34]
[393.5, 2518.75]
[383.4, 2541.47]
[349.32, 2528.84]
[422.54, 2599.63]
[448.8, 2634.33]
[460.99, 2671.84]
[448.8, 2700.91]
[600.72, 2574.31]
[567.9, 2563.99]
[547.26, 2538.67]
[562.27, 2518.98]
[547.26, 2475.84]
[452.91, 2522.56]
[424.51, 2358.52]
[411.48, 2497.06]
[456.48, 2450.29]
[471.28, 2482.26]
[350.66, 2491.55]
[372.2, 2370.86]
[338.55, 2157.13]
[175.71, 283.54]
[80.36, 115.27]
[78.54, 154.05]
[88.84, 172.84]
[115.34, 102.01]
[171.48, 431.76]
[243.47, 695.71]
[220.43, 597.81]
[135.97, 984.61]
[602.44, 909.75]
[466.15, 1444.36]
[482.46, 1483.72]
[564.05, 1487.56]
[152.29, 1637.29]
[217.55, 1806.21]
[275.14, 1806.21]
[387.44, 2050.97]
[503.58, 2108.56]
[476.7, 2139.27]
[427.75, 2166.14]
[338.72, 2469.97]
[311.08, 2540.61]
[555.54, 2582.38]
[498.77, 2460.45]
