[288.49, 74.66]
[272.17, 143.34]
[281.69, 194.34]
[249.05, 84.86]
[232.73, 132.46]
[306.85, 233.11]
[229.35, 324.93]
[219.02, 300.83]
[168.87, 417.86]
[343.5, 554.85]
[335.2, 518.35]
[310.31, 585.54]
[321.93, 617.07]
[340.18, 644.45]
[173.1, 509.18]
[92.07, 526.11]
[116.97, 507.47]
[170.53, 623.87]
[184.81, 666.21]
[56.27, 664.17]
[80.24, 709.57]
[225.1, 544.64]
[225.1, 573.56]
[225.88, 602.07]
[245.8, 588.06]
[271.25, 582.16]
[215.07, 787.98]
[230.62, 824.7]
[318.99, 881.95]
[261.73, 966.76]
[294.58, 992.86]
[282.88, 938.41]
[251.38, 927.61]
[249.13, 1004.56]
[231.59, 958.66]
[111.44, 1004.11]
[97.04, 1041.46]
[141.14, 850.67]
[127.64, 881.72]
[178.49, 874.52]
[177.14, 834.92]
[40.35, 929.86]
[176.07, 1161.6]
[109.56, 1140.19]
[92.71, 1161.6]
[49.43, 1178.45]
[42.15, 1220.36]
[99.95, 1368.28]
[63.07, 1439.75]
[219.87, 1349.02]
[237.43, 1325.97]
[234.69, 1381.96]
[85.37, 1333.65]
[183.43, 1718.02]
[192.88, 1744.68]
[110.86, 1782.15]
[255.66, 1791.6]
[217.18, 1814.21]
[208.46, 1877.41]
[207.09, 1909.53]
[309.34, 1907.12]
[265.07, 1948.63]
[249.85, 1932.37]
[166.95, 1970.18]
[214.47, 1975.19]
[299.09, 1979.77]
[313.68, 2003.11]
[326.18, 2003.95]
[330.35, 2031.04]
[196.96, 2045.63]
[184.04, 1985.19]
[217.8, 1995.19]
[67.74, 2012.7]
[75.24, 2038.96]
[21.13, 1950.19]
[167.13, 2101.9]
[163.87, 2125.51]
[106.47, 2015.45]
[252.36, 2134.16]
[225.55, 2106.05]
[192.25, 2027.35]
[123.6, 1459.96]
[73.97, 1412.81]
[117.4, 1430.8]
[140.35, 1485.39]
[140.35, 1505.87]
[190.61, 1509.59]
[206.74, 1572.87]
[188.12, 1560.46]
[172.61, 1522.62]
[106.5, 1520.38]
[107.86, 1542.31]
[101.98, 1571.92]
[60.68, 1646.32]
[76.32, 1624.96]
[137.88, 1823.74]
[183.83, 1826.99]
[116.06, 854.86]
[136.77, 979.46]
[141.66, 1848.61]
[267.06, 2141.08]
[25.65, 1975.81]
[196.96, 2005.62]
[178.62, 1940.17]
[205.04, 1855.2]
[150.01, 1685.61]
[133.7, 1197.13]
[328.95, 814.12]
[261.12, 817.23]
[251.16, 850.83]
[221.97, 417.86]
[217.55, 381.97]
[211.16, 223.14]
[191.48, 226.75]
[197.49, 260.08]
[187.94, 296.07]
[123.3, 466.5]
[188.21, 494.13]
[58.04, 619.53]
[327.92, 849.2]
[156.86, 886.01]
[133.28, 1173.83]
[130.8, 1138.61]
[76.23, 1162.92]
[62.9, 1254.34]
[58.85, 1290.15]
[64.25, 1314.47]
[168.94, 1657.9]
[168.94, 1631.05]
[239.3, 1675.54]
[224.2, 1661.95]
[239.24, 1567.92]
[218.26, 1704.13]
[223.98, 1691.8]
[148.3, 1783.08]
[182.05, 1777.46]
[297.68, 1834.09]
[287.88, 1812.59]
[26.45, 2019.77]
[240.97, 1058.67]
[234.7, 1024.7]
[260.83, 1048.22]
[185.77, 804.07]
[182.4, 766.01]
[156.17, 734.56]
[268.32, 733.06]
[148.71, 1019.79]
[178.37, 1001.89]
[142.0, 1288.98]
[79.43, 1296.51]
[112.15, 1327.16]
[142.86, 1445.3]
[131.95, 1424.47]
[166.05, 1496.85]
[136.96, 1529.05]
[221.59, 1632.31]
[134.76, 1738.4]
[213.62, 1936.43]
[223.54, 1964.3]
[238.18, 1880.22]
[248.76, 1958.72]
[30.07, 1998.24]
[156.55, 2005.53]
[158.59, 2034.26]
[74.04, 958.88]
[223.49, 1145.71]
