[54.63, 258.36]
[44.14, 328.0]
[37.46, 385.25]
[364.56, 126.15]
[311.01, 149.67]
[218.53, 269.74]
[259.09, 221.88]
[322.37, 200.78]
[315.88, 236.48]
[414.85, 175.63]
[375.1, 244.59]
[406.74, 301.38]
[420.53, 230.8]
[332.11, 291.65]
[380.78, 333.02]
[424.59, 378.45]
[449.74, 419.83]
[298.84, 376.83]
[266.39, 289.21]
[258.28, 341.13]
[158.49, 325.72]
[222.58, 318.42]
[250.17, 398.73]
[291.54, 465.26]
[254.22, 458.77]
[297.22, 413.34]
[180.4, 447.41]
[165.8, 510.69]
[521.79, 270.94]
[504.4, 338.54]
[546.9, 435.12]
[343.39, 417.6]
[390.3, 453.47]
[422.03, 518.32]
[448.94, 559.02]
[399.27, 541.09]
[430.27, 603.99]
[389.79, 585.8]
[198.37, 689.34]
[33.83, 709.98]
[160.32, 692.76]
[261.86, 658.91]
[293.93, 717.7]
[317.68, 659.5]
[331.34, 714.73]
[333.12, 748.58]
[371.13, 793.71]
[432.89, 800.24]
[544.53, 735.52]
[224.48, 774.71]
[195.63, 836.63]
[158.96, 748.86]
[157.15, 813.79]
[77.8, 787.34]
[45.94, 773.51]
[222.97, 909.7]
[151.97, 924.92]
[132.41, 991.56]
[313.53, 979.97]
[353.37, 930.71]
[370.76, 911.87]
[356.99, 853.92]
[388.14, 852.47]
[392.49, 898.83]
[472.18, 971.28]
[438.86, 896.66]
[384.52, 1053.87]
[249.05, 1091.54]
[341.06, 1050.25]
[298.31, 1074.88]
[207.12, 1078.06]
[207.12, 1119.95]
[308.15, 886.88]
[324.28, 947.75]
[390.6, 648.06]
[161.2, 594.6]
[420.02, 1072.7]
[291.79, 922.02]
[328.74, 863.34]
[259.92, 884.35]
[254.85, 959.69]
[513.65, 666.63]
[488.71, 668.41]
[488.71, 757.49]
[408.54, 733.14]
[449.52, 677.32]
[451.3, 739.08]
[359.25, 741.45]
[331.34, 790.15]
[356.28, 679.69]
[245.83, 748.58]
[110.44, 720.08]
[125.88, 645.25]
[89.65, 673.16]
[73.03, 725.42]
[59.37, 659.5]
[201.37, 615.01]
[429.62, 447.27]
[564.28, 308.6]
[591.33, 367.52]
[313.45, 118.84]
[341.84, 97.75]
[73.25, 233.91]
[327.59, 543.31]
[353.88, 615.43]
