[301.26, 48.52]
[267.48, 104.57]
[200.68, 123.0]
[351.94, 113.78]
[296.66, 139.12]
[384.19, 144.49]
[360.38, 194.4]
[423.34, 104.57]
[426.41, 171.37]
[462.5, 223.58]
[454.82, 274.25]
[378.04, 259.66]
[388.79, 299.59]
[340.42, 268.11]
[309.71, 283.46]
[258.27, 235.09]
[296.66, 224.34]
[251.36, 273.48]
[201.45, 333.37]
[358.08, 335.67]
[328.9, 314.17]
[300.5, 328.76]
[296.66, 370.99]
[429.48, 385.58]
[363.46, 373.29]
[486.3, 331.83]
[407.22, 331.07]
[248.29, 337.21]
[255.2, 355.64]
[263.64, 400.17]
[497.82, 415.52]
[488.6, 374.06]
[459.26, 455.58]
[447.5, 404.66]
[399.84, 440.57]
[371.12, 416.41]
[335.21, 419.02]
[371.77, 480.39]
[463.17, 505.2]
[493.21, 533.93]
[496.47, 484.31]
[559.8, 610.32]
[521.93, 593.34]
[553.27, 665.16]
[444.24, 590.73]
[399.19, 527.4]
[320.19, 454.28]
[339.13, 515.0]
[42.72, 359.61]
[89.73, 429.47]
[87.11, 468.64]
[101.48, 518.26]
[124.33, 562.66]
[108.66, 608.36]
[149.14, 514.34]
[168.72, 554.17]
[190.92, 616.84]
[219.65, 487.57]
[243.81, 546.99]
[235.32, 595.3]
[165.23, 686.89]
[127.62, 632.83]
[133.73, 740.48]
[167.11, 779.96]
[212.24, 831.67]
[213.18, 897.48]
[251.72, 868.81]
[432.32, 853.03]
[455.54, 877.39]
[441.95, 987.86]
[257.36, 799.24]
[452.71, 934.04]
[521.26, 941.4]
[491.23, 897.78]
[473.1, 838.87]
[462.34, 769.76]
[422.69, 813.94]
[462.34, 1026.95]
[512.14, 765.5]
[476.82, 728.57]
[448.72, 711.71]
[403.76, 665.94]
[374.85, 623.39]
[478.42, 653.1]
[492.87, 673.17]
[390.91, 783.16]
[366.02, 728.57]
[283.63, 572.12]
[259.25, 611.94]
[290.13, 503.85]
[338.9, 695.66]
[359.36, 582.71]
[277.69, 871.54]
[436.19, 752.46]
[182.58, 863.8]
[424.78, 257.79]
[526.18, 707.54]
[491.8, 633.63]
