[528.31, 81.48]
[553.16, 136.71]
[597.35, 195.39]
[448.91, 73.2]
[401.28, 107.72]
[343.98, 128.43]
[477.22, 252.01]
[422.68, 214.72]
[339.14, 283.07]
[752.45, 363.71]
[730.98, 310.3]
[734.98, 271.86]
[696.04, 239.91]
[681.06, 298.82]
[690.05, 346.74]
[650.11, 365.71]
[646.09, 506.1]
[711.89, 595.95]
[688.54, 489.83]
[684.29, 530.16]
[712.59, 467.19]
[712.59, 521.67]
[579.59, 456.58]
[555.53, 487.71]
[577.46, 528.03]
[496.1, 627.08]
[517.33, 658.92]
[468.51, 604.44]
[430.7, 654.67]
[411.94, 429.13]
[351.87, 451.91]
[380.87, 471.24]
[341.52, 489.19]
[257.29, 471.24]
[318.04, 444.32]
[289.74, 507.83]
[150.97, 560.3]
[75.03, 589.3]
[23.94, 631.41]
[104.03, 674.22]
[108.17, 635.55]
[126.81, 616.91]
[213.11, 603.8]
[173.06, 554.78]
[278.76, 580.54]
[302.25, 646.29]
[349.21, 658.62]
[377.39, 643.94]
[454.88, 690.91]
[406.16, 690.91]
[273.46, 686.91]
[292.43, 732.84]
[212.06, 717.86]
[242.01, 670.93]
[167.75, 755.96]
[135.66, 816.58]
[38.19, 878.39]
[103.57, 873.63]
[152.89, 890.27]
[108.91, 911.07]
[147.54, 928.31]
[212.32, 814.2]
[265.21, 815.99]
[317.51, 809.45]
[349.01, 783.3]
[376.94, 832.63]
[403.68, 878.98]
[432.21, 773.79]
[234.05, 900.4]
[282.16, 942.85]
[203.63, 959.83]
[217.07, 1003.7]
[190.9, 995.21]
[193.73, 1043.32]
[187.35, 1080.62]
[199.38, 1114.31]
[158.47, 1082.43]
[152.46, 1126.94]
[139.82, 1040.91]
[130.8, 1076.41]
[101.32, 1024.07]
[129.6, 992.79]
[117.56, 972.33]
[392.27, 745.63]
[513.14, 378.09]
[662.54, 460.45]
[219.62, 543.51]
[387.58, 418.44]
[438.73, 365.93]
[394.53, 358.16]
[367.34, 343.11]
[122.66, 154.41]
[178.38, 89.52]
[367.75, 429.17]
[339.92, 820.13]
[288.53, 973.98]
[77.42, 843.92]
[45.32, 778.55]
[156.5, 624.51]
[503.89, 560.58]
[532.89, 578.97]
[555.53, 598.78]
[634.64, 313.3]
[393.68, 245.79]
[383.42, 575.38]
[174.57, 951.38]
[140.54, 900.69]
