[312.91, 61.06]
[325.65, 125.34]
[343.94, 163.03]
[298.5, 105.95]
[229.78, 79.9]
[227.57, 124.24]
[220.36, 159.7]
[233.66, 211.79]
[183.23, 252.8]
[243.64, 251.69]
[292.96, 221.21]
[305.15, 171.34]
[334.52, 222.88]
[368.88, 253.91]
[345.17, 385.42]
[395.26, 425.01]
[311.31, 335.81]
[119.11, 397.41]
[135.53, 446.67]
[182.37, 477.57]
[109.45, 450.53]
[116.21, 521.03]
[69.86, 442.8]
[251.4, 537.77]
[254.82, 605.23]
[292.95, 522.13]
[118.43, 640.92]
[43.64, 616.47]
[57.82, 583.23]
[36.8, 592.03]
[325.63, 726.52]
[319.2, 758.19]
[297.43, 742.35]
[333.06, 807.67]
[273.67, 767.59]
[282.09, 813.11]
[258.33, 854.68]
[193.23, 819.61]
[192.73, 873.21]
[234.31, 875.72]
[210.76, 854.68]
[347.6, 860.63]
[310.07, 810.42]
[312.61, 862.15]
[307.54, 902.72]
[333.4, 950.39]
[324.36, 991.56]
[357.54, 1031.28]
[306.03, 1013.38]
[301.66, 1058.34]
[266.74, 1105.49]
[358.85, 1090.65]
[320.43, 1077.99]
[274.16, 1031.28]
[252.77, 1058.78]
[208.24, 956.2]
[236.62, 954.01]
[241.86, 998.98]
[245.35, 1029.53]
[258.44, 928.26]
[239.44, 1092.37]
[204.09, 1124.19]
[153.27, 1109.17]
[141.78, 1151.15]
[337.08, 1154.44]
[338.42, 1196.93]
[286.08, 1168.3]
[288.77, 1222.88]
[259.69, 1195.14]
[267.3, 1149.96]
[223.9, 1206.77]
[194.83, 1239.88]
[355.29, 1311.96]
[326.76, 1330.98]
[294.16, 1306.98]
[287.82, 1349.09]
[281.48, 1428.34]
[270.61, 1458.68]
[337.18, 1438.76]
[347.59, 1465.02]
[98.35, 1346.91]
[117.61, 1376.25]
[29.59, 1327.2]
[357.05, 1509.81]
[342.06, 1561.51]
[347.58, 1586.37]
[355.08, 1599.78]
[311.28, 1570.19]
[314.04, 1596.23]
[309.31, 1630.96]
[336.14, 1619.91]
[356.26, 1640.43]
[194.47, 1537.83]
[211.84, 1567.82]
[256.43, 1590.31]
[257.61, 1632.14]
[281.02, 1645.33]
[339.74, 1675.17]
[367.88, 1706.96]
[273.74, 1695.31]
[298.43, 1739.37]
[261.98, 1724.93]
[253.38, 1610.77]
[131.87, 1442.28]
[169.62, 1064.09]
[305.34, 766.1]
[99.86, 592.03]
[167.95, 820.0]
[33.66, 1295.73]
[161.62, 868.22]
