[387.06, 122.21]
[269.1, 153.46]
[284.73, 98.77]
[244.1, 161.27]
[220.67, 214.39]
[315.19, 198.77]
[300.35, 271.42]
[358.16, 306.57]
[326.13, 301.88]
[338.63, 380.79]
[671.11, 302.09]
[673.37, 375.52]
[707.26, 443.87]
[716.3, 490.75]
[693.7, 417.88]
[649.08, 549.5]
[662.07, 627.45]
[511.82, 567.01]
[365.47, 431.6]
[348.11, 675.9]
[338.58, 728.32]
[309.31, 788.22]
[248.04, 776.65]
[249.4, 733.08]
[253.49, 665.69]
[160.91, 634.38]
[97.6, 665.69]
[109.17, 726.96]
[160.23, 784.14]
[448.86, 733.76]
[420.27, 611.91]
[610.08, 626.33]
[621.09, 755.59]
[640.78, 806.78]
[545.78, 715.72]
[502.96, 751.65]
[393.69, 658.62]
[381.38, 691.6]
[254.08, 875.98]
[277.81, 946.57]
[341.87, 857.0]
[324.67, 912.76]
[405.21, 949.31]
[395.6, 1006.35]
[498.89, 945.1]
[495.88, 999.75]
[512.1, 1051.99]
[533.11, 966.72]
[602.17, 946.9]
[627.39, 910.27]
[634.6, 951.71]
[360.77, 936.1]
[354.17, 1001.55]
[271.9, 1027.97]
[283.31, 1103.63]
[339.75, 1035.18]
[221.46, 1006.95]
[234.67, 1059.2]
[179.42, 977.53]
[177.02, 1015.96]
[146.39, 957.11]
[92.35, 1003.95]
[157.2, 1056.2]
[112.77, 1085.02]
[145.19, 1012.96]
[220.82, 1126.29]
[178.95, 1123.22]
[163.12, 1179.9]
[145.76, 1087.99]
[372.99, 1158.33]
[397.3, 1217.3]
[416.15, 1258.64]
[359.62, 1107.27]
[333.48, 1173.53]
[539.35, 1047.76]
[485.07, 1056.44]
[430.8, 964.53]
[512.81, 841.79]
[416.54, 840.91]
[479.84, 847.5]
[514.56, 790.36]
[366.87, 764.86]
[368.19, 831.24]
[255.28, 982.76]
[215.15, 870.59]
[208.31, 900.69]
[202.84, 938.99]
[182.69, 691.56]
[681.84, 531.42]
[294.52, 537.81]
[582.77, 556.01]
[586.09, 595.84]
[525.18, 1004.82]
[555.09, 813.44]
[587.27, 874.41]
[591.79, 929.74]
[319.41, 620.57]
[243.86, 625.29]
