[313.68, 53.08]
[338.52, 99.05]
[297.31, 102.06]
[296.85, 132.4]
[272.86, 96.63]
[259.73, 155.49]
[216.72, 132.85]
[229.85, 60.41]
[251.58, 188.54]
[232.11, 238.8]
[270.35, 276.48]
[238.4, 334.61]
[187.45, 335.16]
[157.66, 367.7]
[157.66, 309.49]
[306.26, 371.69]
[317.17, 437.16]
[336.27, 369.74]
[65.89, 319.09]
[62.64, 367.35]
[42.69, 398.89]
[28.77, 363.17]
[87.26, 416.79]
[124.74, 449.14]
[108.57, 506.35]
[109.75, 531.2]
[108.96, 552.11]
[73.46, 503.98]
[58.86, 471.23]
[50.97, 442.04]
[62.41, 525.28]
[332.33, 495.77]
[296.43, 446.78]
[245.55, 550.21]
[312.11, 653.86]
[293.57, 613.92]
[205.61, 587.29]
[218.92, 532.62]
[152.36, 563.05]
[285.71, 581.12]
[220.49, 628.2]
[222.96, 676.04]
[210.63, 723.89]
[169.2, 664.21]
[151.93, 701.2]
[100.14, 653.85]
[304.13, 749.09]
[340.2, 772.15]
[274.35, 723.5]
[278.12, 779.28]
[325.31, 891.72]
[323.61, 924.84]
[248.04, 786.42]
[253.55, 826.76]
[222.56, 810.62]
[249.73, 874.74]
[183.07, 796.19]
[134.67, 845.86]
[193.26, 892.14]
[207.01, 967.78]
[190.68, 933.4]
[144.26, 945.0]
[144.69, 1034.83]
[149.65, 1077.46]
[115.57, 1057.88]
[135.87, 1141.28]
[127.17, 1211.62]
[156.18, 1148.53]
[185.91, 1200.74]
[214.91, 1271.08]
[240.37, 1197.53]
[218.17, 1135.87]
[239.75, 1109.35]
[245.3, 1067.42]
[222.49, 1023.64]
[220.02, 1052.62]
[212.0, 1088.39]
[294.02, 1069.89]
[313.75, 1117.37]
[290.32, 1017.47]
[317.45, 1058.79]
[348.28, 1095.17]
[358.76, 1129.09]
[405.63, 1089.62]
[392.68, 1129.09]
[456.81, 1222.2]
[459.27, 1255.5]
[448.17, 1291.88]
[481.47, 1323.32]
[365.54, 1151.9]
[398.84, 1173.48]
[342.73, 1142.03]
[292.71, 1273.96]
[294.3, 1309.63]
[301.63, 1336.38]
[322.65, 1311.86]
[381.57, 1282.88]
[392.71, 1313.14]
[378.91, 1248.91]
[401.2, 1270.14]
[348.66, 1293.5]
[361.39, 1365.68]
[379.97, 1390.63]
[263.2, 1248.91]
[288.9, 1400.81]
[292.06, 1460.85]
[227.96, 1389.53]
[193.21, 1350.26]
[185.99, 1390.43]
[156.65, 1371.93]
[353.29, 1405.56]
[332.34, 1400.73]
[323.2, 1441.57]
[357.59, 1491.54]
[387.15, 1480.79]
[398.43, 1510.88]
[402.73, 1545.81]
[409.71, 1479.18]
[459.69, 1465.75]
[483.33, 1491.0]
[500.52, 1438.34]
[477.96, 1418.46]
[462.91, 1394.82]
[433.36, 1313.68]
[429.06, 1351.29]
[261.4, 1511.39]
[263.03, 1547.79]
[201.64, 1491.83]
[196.75, 1522.25]
[330.94, 1529.32]
[339.09, 1563.55]
[313.01, 1568.98]
[341.81, 1607.55]
[287.58, 1615.48]
[287.29, 1645.51]
[247.17, 1596.12]
[247.73, 1622.22]
[265.97, 1634.28]
[260.08, 1126.56]
[256.1, 1168.32]
[290.9, 1172.3]
[270.02, 1082.31]
[213.07, 1347.55]
[131.52, 1175.36]
[139.96, 981.97]
[144.01, 800.01]
[117.9, 688.37]
[199.28, 676.04]
[181.49, 402.99]
[223.39, 301.88]
[215.56, 766.11]
[22.9, 336.33]
[249.55, 982.74]
[353.98, 1439.64]
[447.3, 1408.98]
[310.31, 813.94]
[350.13, 882.55]
[321.99, 1344.95]
[173.31, 1330.15]
[165.42, 1350.71]
[86.73, 269.03]
[92.61, 305.79]
[224.93, 364.6]
[230.07, 399.15]
[177.15, 482.21]
[162.44, 523.38]
[194.05, 526.32]
[246.98, 507.21]
[251.39, 480.01]
[275.65, 668.93]
[173.47, 949.74]
[346.95, 1267.3]
[215.37, 1321.69]
[302.85, 1382.71]
[428.57, 1455.56]
[425.06, 1476.99]
[35.35, 309.1]
[266.62, 928.71]
[163.69, 1012.32]
[126.44, 1033.63]
[284.64, 1236.95]
[258.16, 1437.45]
[334.2, 1476.93]
[318.15, 1148.19]
[173.54, 873.27]
[244.59, 275.38]
