[449.59, 49.36]
[430.08, 114.12]
[479.76, 123.88]
[506.37, 178.89]
[465.65, 166.4]
[473.09, 209.08]
[430.74, 186.13]
[414.57, 275.36]
[466.95, 258.22]
[476.32, 295.4]
[487.06, 369.57]
[469.53, 388.66]
[469.14, 428.02]
[425.11, 460.35]
[393.16, 398.79]
[352.25, 438.92]
[573.18, 448.12]
[561.44, 498.83]
[535.61, 471.6]
[646.43, 593.68]
[659.1, 630.31]
[584.92, 552.83]
[584.45, 579.13]
[601.82, 615.28]
[549.23, 608.71]
[500.87, 590.4]
[489.13, 552.83]
[455.32, 547.2]
[408.36, 565.51]
[418.22, 610.12]
[359.06, 542.03]
[215.39, 403.25]
[247.07, 455.43]
[186.51, 324.99]
[177.86, 432.84]
[190.69, 472.29]
[174.06, 493.68]
[128.9, 388.16]
[119.87, 428.08]
[119.4, 505.56]
[69.01, 501.76]
[88.02, 552.62]
[158.64, 684.42]
[209.16, 731.58]
[247.18, 722.44]
[257.76, 662.29]
[297.7, 794.13]
[335.23, 763.34]
[361.22, 811.94]
[258.72, 794.13]
[189.06, 721.36]
[308.4, 759.36]
[320.09, 854.83]
[254.82, 844.11]
[261.15, 880.65]
[319.61, 880.16]
[367.83, 784.2]
[346.63, 630.53]
[322.47, 651.93]
[294.85, 656.07]
[388.74, 685.07]
[365.96, 720.96]
[504.72, 641.57]
[490.91, 682.99]
[488.15, 611.2]
[463.99, 584.97]
[431.54, 531.81]
[365.27, 454.49]
[637.95, 714.75]
[646.24, 763.07]
[605.51, 721.65]
[613.1, 773.43]
[585.49, 731.32]
[588.25, 778.26]
[602.74, 828.66]
[276.53, 724.36]
[560.63, 807.95]
[513.69, 757.55]
[470.89, 753.41]
[475.72, 810.71]
[489.53, 801.04]
[490.22, 741.67]
[393.57, 785.86]
[395.64, 849.37]
[428.78, 778.95]
[544.07, 891.48]
[523.36, 983.29]
[564.09, 922.54]
[509.55, 893.55]
[446.73, 873.53]
[457.77, 921.85]
[466.75, 968.8]
[418.42, 960.51]
[469.51, 889.41]
[492.98, 965.35]
[509.55, 1002.62]
[517.83, 1073.04]
[493.67, 1041.28]
[527.13, 1139.99]
[494.28, 1122.52]
[437.68, 1115.53]
[431.39, 1059.63]
[418.81, 1006.51]
[487.99, 1161.66]
[415.31, 1131.61]
[436.98, 1177.03]
[402.74, 1155.37]
[406.93, 1180.53]
[426.5, 1197.3]
[446.06, 1221.06]
[418.41, 1234.59]
[402.01, 1244.22]
[377.05, 1240.65]
[345.32, 1262.76]
[273.68, 1257.3]
[289.39, 1336.22]
[249.2, 1350.1]
[209.77, 956.13]
[173.0, 1034.33]
[210.81, 1017.75]
[273.98, 1043.65]
[311.78, 1036.4]
[236.35, 1061.99]
[257.04, 1096.33]
[338.94, 1072.11]
[339.82, 1126.27]
[312.08, 1168.11]
[277.74, 1145.21]
[274.76, 1189.59]
[292.73, 1205.32]
[243.86, 1310.3]
[206.19, 1281.11]
[234.31, 1370.8]
[230.07, 1396.27]
[145.97, 1364.31]
[141.9, 1391.83]
[66.1, 1377.4]
[64.29, 1424.32]
[36.76, 1388.22]
[56.17, 1298.88]
[245.42, 1167.71]
[58.13, 1053.06]
[45.34, 1098.28]
[15.19, 1076.35]
[373.23, 1073.06]
[375.11, 1115.12]
[12.29, 820.49]
[19.4, 873.09]
[28.4, 900.58]
[35.04, 850.34]
[177.05, 840.64]
[101.24, 1052.01]
[200.02, 798.73]
[19.76, 1122.95]
[54.47, 1140.76]
[40.77, 1071.79]
[38.12, 1340.84]
[70.61, 1343.1]
[202.47, 1310.3]
[327.93, 1198.05]
[306.8, 1131.12]
[290.55, 1002.22]
[252.75, 999.11]
[206.66, 990.83]
[172.49, 974.26]
[208.22, 917.3]
[275.87, 1298.22]
[344.6, 1240.3]
[380.26, 1277.38]
[412.7, 1267.75]
[522.66, 1037.83]
[411.52, 913.57]
[418.42, 865.94]
[513.0, 965.35]
[530.26, 933.59]
[492.98, 823.82]
[515.76, 852.82]
[530.95, 763.76]
[565.47, 773.43]
[223.12, 681.54]
[191.84, 678.65]
[175.0, 639.19]
[57.13, 452.8]
[93.73, 460.41]
[154.57, 441.39]
[496.17, 509.16]
[547.35, 571.61]
[644.08, 555.65]
[545.0, 434.97]
[431.35, 381.26]
[479.66, 327.49]
[391.62, 299.93]
[419.42, 225.89]
[189.19, 424.01]
[173.97, 672.64]
[354.46, 836.33]
[368.25, 1161.37]
[459.98, 1024.94]
[169.97, 1072.15]
[194.47, 1451.54]
[319.97, 1240.44]
[217.57, 1196.6]
[183.28, 1154.5]
[185.39, 1184.97]
[205.74, 1228.51]
[289.43, 1233.9]
[351.21, 1189.36]
[386.16, 1093.34]
[378.52, 1133.05]
[325.82, 1079.97]
[301.14, 1057.46]
[274.74, 999.03]
[307.28, 969.25]
[391.27, 990.63]
[377.71, 1028.72]
[403.6, 1206.17]
[431.48, 564.93]
[523.19, 581.78]
[229.06, 819.53]
[238.61, 771.36]
[389.95, 960.51]
[249.44, 1203.21]
[210.51, 1378.07]
[182.94, 1404.25]
[54.05, 1347.84]
[217.22, 455.15]
[214.72, 488.95]
[555.86, 729.56]
[490.2, 907.82]
[389.72, 937.29]
[379.61, 879.05]
[206.21, 1086.94]
[222.58, 1178.51]
[212.86, 1157.02]
[186.26, 1127.86]
[89.49, 1325.68]
[433.91, 889.59]
[289.17, 683.77]
[340.67, 716.37]
[437.58, 589.74]
