[450.79, 112.06]
[278.42, 108.75]
[315.99, 149.63]
[385.7, 218.22]
[381.95, 173.59]
[434.09, 236.07]
[418.12, 315.94]
[395.83, 380.38]
[339.24, 335.1]
[379.18, 315.8]
[383.85, 279.18]
[154.45, 294.49]
[483.51, 438.95]
[518.82, 488.7]
[552.52, 377.97]
[656.83, 480.68]
[601.46, 487.1]
[574.18, 449.38]
[627.94, 484.69]
[629.55, 568.14]
[549.31, 495.92]
[534.06, 560.11]
[503.57, 573.75]
[453.82, 482.28]
[442.59, 426.11]
[445.05, 530.53]
[442.32, 559.19]
[423.22, 577.61]
[417.08, 525.75]
[391.15, 576.24]
[403.43, 629.46]
[424.58, 677.22]
[226.03, 571.47]
[194.64, 522.34]
[181.68, 571.47]
[175.63, 599.05]
[245.25, 629.8]
[177.95, 636.18]
[235.39, 692.46]
[289.93, 729.01]
[286.45, 661.13]
[280.65, 608.33]
[223.79, 719.73]
[188.4, 720.31]
[178.53, 749.9]
[226.87, 797.99]
[218.98, 747.67]
[199.74, 826.11]
[178.03, 814.77]
[233.0, 842.24]
[206.03, 884.69]
[97.99, 820.26]
[12.25, 729.53]
[23.9, 769.48]
[50.54, 801.12]
[67.19, 827.75]
[53.04, 853.56]
[318.57, 804.45]
[251.15, 901.0]
[291.1, 900.17]
[276.12, 930.97]
[356.11, 826.29]
[209.99, 1004.26]
[346.5, 882.41]
[412.73, 935.5]
[404.14, 987.07]
[433.97, 1031.56]
[483.73, 861.99]
[518.12, 838.35]
[541.05, 879.19]
[574.73, 906.42]
[571.86, 851.96]
[500.21, 918.6]
[541.05, 800.37]
[595.18, 681.61]
[576.9, 725.28]
[635.8, 729.34]
[527.14, 687.71]
[535.26, 618.65]
[484.49, 702.94]
[260.55, 454.08]
[377.22, 703.07]
[377.22, 751.39]
[407.93, 735.45]
[455.0, 743.21]
[425.4, 824.26]
[405.99, 780.09]
[461.31, 782.52]
[531.79, 732.94]
[246.36, 582.93]
[222.09, 613.12]
[352.93, 692.45]
[569.9, 648.94]
[526.3, 393.32]
[469.52, 1077.03]
[479.75, 980.52]
[485.6, 1036.09]
[605.33, 625.76]
[433.46, 879.89]
[451.66, 831.85]
[260.3, 858.55]
[299.43, 860.22]
[254.54, 751.64]
[323.6, 509.38]
[226.71, 525.07]
[273.57, 69.33]
[130.17, 679.29]
[98.87, 675.89]
[83.9, 647.31]
[439.17, 1058.93]
[619.68, 705.44]
[197.48, 687.65]
[374.74, 795.6]
