[399.87, 215.57]
[166.52, 82.49]
[198.16, 122.57]
[182.34, 173.19]
[260.91, 205.36]
[228.74, 174.25]
[121.17, 210.11]
[89.53, 169.5]
[55.78, 199.56]
[78.98, 42.94]
[71.07, 82.49]
[76.87, 128.9]
[197.1, 229.09]
[250.41, 337.38]
[303.26, 386.49]
[73.62, 359.55]
[89.5, 397.68]
[135.9, 430.09]
[64.72, 407.85]
[60.91, 473.3]
[226.14, 458.69]
[250.29, 473.94]
[191.18, 507.62]
[200.08, 568.63]
[76.94, 513.06]
[47.99, 523.45]
[42.47, 574.46]
[86.13, 554.24]
[96.24, 594.21]
[330.63, 681.03]
[330.63, 711.27]
[290.16, 697.32]
[307.37, 728.48]
[333.88, 759.18]
[305.51, 768.49]
[324.58, 812.21]
[285.51, 731.27]
[259.46, 733.13]
[267.83, 777.33]
[212.94, 760.58]
[208.75, 823.38]
[283.99, 821.66]
[297.47, 896.4]
[322.14, 953.02]
[358.02, 992.83]
[428.65, 1048.33]
[370.91, 1035.99]
[277.48, 970.81]
[275.89, 1017.69]
[255.23, 1056.62]
[246.49, 953.33]
[244.11, 1016.1]
[305.45, 1047.83]
[272.21, 1083.5]
[233.7, 1103.36]
[220.73, 1072.56]
[341.92, 1053.02]
[224.25, 908.88]
[213.06, 294.06]
[379.89, 1107.83]
[400.01, 1153.87]
[327.14, 1119.45]
[343.68, 1191.87]
[294.06, 1182.93]
[301.21, 1151.64]
[448.82, 1262.31]
[401.45, 1286.79]
[208.05, 1281.97]
[234.56, 1313.71]
[115.45, 1235.17]
[123.95, 1272.48]
[446.39, 1315.22]
[468.12, 1328.12]
[485.09, 1338.3]
[503.08, 1332.87]
[365.94, 1264.98]
[380.2, 1289.76]
[485.5, 1367.38]
[510.76, 1368.21]
[509.94, 1392.64]
[528.16, 1426.19]
[528.99, 1464.29]
[482.19, 1422.87]
[458.17, 1387.67]
[418.0, 1381.88]
[315.42, 1482.27]
[338.9, 1512.46]
[527.23, 1512.81]
[538.51, 1541.33]
[561.69, 1545.48]
[465.38, 1520.93]
[472.03, 1584.86]
[426.0, 1585.37]
[417.31, 1531.16]
[457.94, 1645.85]
[484.66, 1686.74]
[570.26, 1600.78]
[530.15, 1568.7]
[499.84, 1529.92]
[585.41, 1663.62]
[488.01, 1637.93]
[345.74, 1233.12]
[297.26, 1391.85]
[322.33, 1390.51]
[42.42, 436.24]
[29.51, 403.96]
[280.62, 851.34]
[411.75, 1406.56]
[498.88, 1447.15]
[562.68, 1635.1]
[473.56, 1549.57]
