[349.99, 96.46]
[332.36, 166.28]
[290.76, 200.12]
[247.74, 234.68]
[227.29, 262.18]
[193.45, 264.29]
[200.5, 342.57]
[394.42, 218.46]
[386.66, 273.46]
[354.93, 255.83]
[374.67, 316.48]
[321.08, 289.68]
[309.09, 326.35]
[338.01, 398.98]
[260.44, 375.71]
[254.8, 288.98]
[244.92, 416.61]
[366.21, 352.44]
[501.6, 305.9]
[483.97, 357.38]
[461.41, 400.39]
[443.78, 423.66]
[434.61, 477.96]
[437.98, 534.24]
[382.21, 507.86]
[406.2, 575.62]
[424.19, 549.23]
[349.37, 617.38]
[328.46, 690.29]
[291.75, 599.02]
[251.47, 660.21]
[316.78, 502.94]
[290.76, 464.64]
[253.91, 497.88]
[176.59, 479.81]
[131.78, 479.81]
[118.77, 538.35]
[90.59, 500.05]
[84.81, 560.02]
[76.14, 450.91]
[34.23, 493.54]
[168.09, 574.41]
[159.48, 624.3]
[160.34, 689.69]
[262.91, 706.39]
[268.76, 780.28]
[216.82, 774.43]
[168.54, 742.24]
[85.88, 674.21]
[52.23, 649.33]
[72.71, 617.15]
[127.58, 677.13]
[112.21, 702.74]
[408.41, 727.06]
[365.46, 675.96]
[372.87, 725.58]
[398.04, 767.79]
[446.92, 778.9]
[409.15, 804.08]
[343.24, 792.97]
[330.66, 733.73]
[308.44, 833.7]
[311.4, 886.28]
[284.0, 878.87]
[310.66, 928.49]
[249.94, 834.44]
[228.46, 914.42]
[254.38, 934.41]
[201.06, 849.25]
[159.59, 798.15]
[376.58, 618.2]
[244.21, 561.99]
[201.29, 557.15]
[157.03, 392.4]
[157.16, 324.23]
[102.63, 601.36]
[361.34, 765.82]
[382.14, 656.52]
[394.93, 686.38]
[194.22, 592.32]
[289.99, 554.97]
[290.54, 684.24]
[282.15, 743.57]
