[391.71, 185.82]
[267.09, 97.43]
[272.39, 146.93]
[229.08, 171.68]
[494.24, 277.75]
[498.66, 365.97]
[550.98, 291.56]
[547.82, 351.99]
[433.27, 386.26]
[485.82, 478.68]
[534.14, 467.05]
[451.62, 442.18]
[482.21, 435.33]
[455.27, 379.64]
[213.07, 311.2]
[168.37, 268.11]
[183.67, 333.75]
[126.49, 287.44]
[587.06, 553.23]
[316.75, 654.68]
[307.12, 738.45]
[299.42, 802.96]
[433.81, 964.54]
[383.93, 969.59]
[339.1, 850.9]
[343.52, 798.5]
[467.9, 795.97]
[447.07, 867.94]
[245.67, 791.55]
[271.55, 831.96]
[202.09, 607.29]
[290.29, 653.95]
[263.44, 664.18]
[256.41, 730.64]
[255.96, 767.17]
[389.54, 648.49]
[387.37, 687.08]
[473.35, 848.89]
[477.77, 886.9]
[527.76, 691.89]
[519.7, 730.0]
[437.74, 513.45]
[554.53, 585.19]
[172.0, 296.3]
[193.34, 283.42]
[412.85, 852.8]
[488.29, 676.57]
[246.85, 125.5]
