[136.06, 94.63]
[126.22, 152.69]
[69.14, 186.15]
[372.73, 240.76]
[270.38, 233.38]
[299.91, 267.83]
[177.39, 290.13]
[126.89, 283.81]
[73.0, 339.45]
[126.31, 398.62]
[146.23, 340.63]
[216.52, 371.09]
[256.47, 464.08]
[310.43, 499.66]
[173.44, 496.05]
[120.5, 517.74]
[128.56, 578.25]
[231.67, 567.46]
[215.99, 622.15]
[415.43, 433.95]
[415.43, 481.9]
[394.51, 520.26]
[506.1, 508.93]
[516.56, 579.55]
[443.61, 459.18]
[532.13, 469.41]
[468.95, 543.84]
[437.43, 542.94]
[464.44, 604.18]
[429.32, 630.29]
[387.9, 630.29]
[293.27, 608.27]
[205.36, 719.77]
[248.78, 662.95]
[344.73, 756.22]
[534.21, 626.45]
[594.84, 773.86]
[506.77, 683.88]
[490.82, 786.62]
[430.83, 749.61]
[409.14, 781.51]
[313.84, 718.98]
[268.49, 781.0]
[365.38, 655.34]
[179.1, 876.86]
[132.67, 831.74]
[144.44, 879.48]
[330.16, 842.86]
[286.35, 889.29]
[319.7, 902.37]
[317.74, 935.07]
[277.85, 917.41]
[273.27, 950.76]
[258.23, 908.91]
[258.88, 967.11]
[304.0, 666.95]
[571.47, 731.69]
[422.35, 883.03]
[385.03, 1079.22]
[377.46, 1123.67]
[166.67, 825.2]
[478.06, 724.08]
[387.08, 717.62]
[254.68, 701.01]
[180.0, 583.79]
[88.82, 389.25]
[186.45, 376.75]
[261.2, 578.41]
[259.17, 616.51]
[302.3, 780.72]
[514.16, 727.24]
[134.4, 891.91]
[144.81, 824.24]
[387.38, 1023.16]
[419.87, 1109.25]
[374.49, 849.2]
[394.83, 672.37]
[449.91, 685.33]
[431.55, 711.79]
[255.5, 730.69]
[308.04, 528.3]
[116.01, 230.2]
