[178.4, 126.95]
[193.13, 199.13]
[169.56, 235.22]
[115.05, 127.68]
[216.7, 213.13]
[77.48, 167.46]
[55.39, 226.38]
[114.31, 269.11]
[143.78, 325.08]
[137.15, 358.97]
[82.64, 413.47]
[401.58, 330.24]
[378.74, 311.09]
[414.1, 397.27]
[393.47, 425.26]
[372.85, 439.25]
[361.8, 387.69]
[240.27, 418.63]
[228.48, 464.3]
[330.83, 478.08]
[330.2, 586.44]
[421.64, 545.73]
[436.05, 586.44]
[400.35, 640.93]
[431.67, 708.57]
[437.3, 647.82]
[55.24, 543.22]
[262.23, 616.31]
[321.83, 637.87]
[144.93, 700.64]
[127.82, 768.48]
[92.31, 675.91]
[234.34, 668.93]
[275.55, 665.13]
[252.09, 800.18]
[337.05, 732.97]
[389.68, 780.53]
[297.11, 779.89]
[434.69, 838.22]
[457.52, 879.44]
[392.85, 855.98]
[352.9, 881.34]
[210.32, 880.55]
[428.08, 988.75]
[385.59, 925.21]
[184.48, 805.43]
[409.9, 750.18]
[404.38, 726.97]
[421.54, 952.35]
[276.12, 887.47]
[188.15, 684.13]
[443.98, 620.11]
[214.78, 309.58]
[234.37, 343.21]
[365.03, 857.51]
[209.64, 809.5]
[338.55, 516.61]
[384.21, 541.3]
[359.63, 627.27]
[224.82, 760.24]
[315.17, 523.8]
[455.35, 434.1]
[172.25, 485.86]
[339.41, 347.4]
[295.53, 909.78]
[267.64, 741.81]
[250.82, 915.11]
[174.85, 453.13]
