[147.95, 49.86]
[223.56, 238.08]
[219.75, 316.55]
[111.08, 321.23]
[82.66, 330.59]
[99.21, 375.21]
[228.83, 390.95]
[256.87, 425.19]
[241.21, 446.32]
[126.48, 473.87]
[134.6, 505.58]
[123.9, 532.87]
[110.26, 574.9]
[107.22, 610.28]
[88.93, 634.67]
[152.52, 633.8]
[164.59, 612.22]
[150.37, 597.11]
[143.26, 556.67]
[245.91, 630.44]
[255.24, 602.44]
[229.02, 642.88]
[252.57, 656.21]
[150.23, 700.59]
[255.37, 510.88]
[266.76, 552.77]
[300.91, 499.49]
[343.2, 731.36]
[293.8, 716.85]
[280.48, 745.86]
[245.98, 763.89]
[168.28, 649.09]
[307.19, 847.64]
[298.77, 873.98]
[288.58, 891.88]
[130.66, 902.72]
[135.99, 946.08]
[156.25, 964.92]
[191.5, 861.18]
[154.66, 871.46]
[314.44, 910.87]
[324.3, 934.86]
[301.16, 799.92]
[323.44, 819.2]
[203.92, 824.77]
[170.08, 811.49]
[212.92, 785.36]
[249.76, 855.61]
[231.77, 848.76]
[153.81, 860.75]
[221.49, 934.86]
[165.8, 938.29]
[149.95, 914.3]
[191.93, 914.3]
[333.29, 882.6]
[350.43, 904.02]
[375.27, 910.87]
[191.19, 1064.62]
[169.94, 1015.44]
[164.48, 972.34]
[233.08, 965.05]
[214.26, 945.63]
[341.14, 843.63]
[316.25, 830.88]
[182.08, 1039.12]
[240.82, 229.61]
[275.02, 916.39]
[167.02, 45.35]
[199.55, 230.75]
[209.75, 341.28]
[269.99, 583.86]
[278.45, 509.76]
[269.47, 763.0]
[133.18, 826.39]
[128.6, 928.17]
[145.85, 889.78]
[345.79, 966.88]
[209.22, 997.98]
[181.29, 803.2]
