[357.87, 112.63]
[311.19, 88.95]
[294.95, 141.04]
[349.75, 229.67]
[372.07, 198.55]
[405.9, 279.73]
[448.52, 200.58]
[509.41, 285.14]
[492.5, 328.44]
[443.79, 293.26]
[443.11, 335.88]
[315.92, 291.23]
[248.27, 267.55]
[218.5, 315.59]
[258.16, 315.54]
[259.39, 383.34]
[244.6, 352.11]
[379.79, 362.79]
[384.72, 406.76]
[450.06, 423.61]
[346.09, 348.0]
[354.72, 402.65]
[273.77, 207.05]
[478.66, 493.99]
[421.25, 513.7]
[410.23, 456.29]
[351.66, 453.98]
[366.74, 509.64]
[386.45, 547.92]
[415.45, 598.95]
[390.51, 614.02]
[418.35, 665.63]
[420.09, 721.3]
[388.69, 722.36]
[353.19, 652.84]
[319.66, 703.13]
[267.88, 631.14]
[303.88, 611.42]
[307.33, 565.07]
[276.27, 535.48]
[263.94, 502.93]
[190.14, 515.69]
[165.4, 548.39]
[186.37, 466.63]
[228.72, 526.17]
[269.81, 577.33]
[228.3, 664.16]
[214.72, 721.04]
[279.66, 679.87]
[251.65, 726.14]
[307.29, 741.8]
[380.06, 823.16]
[319.92, 832.76]
[214.04, 871.63]
[223.92, 808.9]
[246.27, 763.78]
[168.06, 854.88]
[165.06, 801.16]
[144.86, 733.27]
[177.95, 728.55]
[177.52, 774.95]
[108.77, 854.45]
[58.06, 840.27]
[37.87, 773.66]
[46.89, 733.7]
[93.3, 704.05]
[157.92, 658.72]
[150.09, 600.0]
[98.76, 661.77]
[50.48, 610.0]
[74.4, 573.9]
[178.36, 593.04]
[178.8, 630.45]
[298.38, 436.64]
[380.52, 476.8]
[336.96, 554.83]
[260.89, 412.81]
[77.83, 797.73]
[115.21, 805.46]
[481.56, 451.08]
[413.07, 392.38]
[257.1, 830.52]
[192.21, 689.55]
[70.65, 756.95]
[104.35, 594.46]
[320.36, 522.69]
