[553.64, 183.02]
[441.11, 157.91]
[508.07, 134.66]
[481.1, 211.85]
[481.04, 279.25]
[436.74, 92.39]
[386.3, 199.5]
[431.46, 262.91]
[634.26, 465.82]
[684.18, 523.68]
[568.18, 403.38]
[584.71, 484.84]
[609.11, 549.75]
[550.01, 685.07]
[612.8, 753.43]
[658.14, 648.09]
[636.51, 583.91]
[501.65, 508.26]
[471.39, 479.78]
[445.88, 557.49]
[353.94, 609.69]
[393.09, 559.27]
[424.53, 486.31]
[478.51, 397.33]
[412.42, 384.78]
[368.7, 485.67]
[346.84, 399.07]
[323.3, 445.31]
[301.35, 579.05]
[204.09, 525.55]
[140.26, 567.5]
[78.25, 597.29]
[180.99, 618.56]
[67.31, 712.78]
[231.81, 675.67]
[174.09, 696.35]
[134.46, 765.27]
[258.27, 600.17]
[280.25, 668.3]
[316.15, 658.78]
[294.9, 731.3]
[267.07, 789.18]
[243.62, 773.79]
[246.3, 846.63]
[192.9, 967.51]
[183.26, 1018.68]
[204.03, 802.13]
[205.51, 888.16]
[226.28, 965.29]
[163.98, 834.76]
[143.22, 916.34]
[143.96, 984.57]
[126.9, 868.14]
[100.95, 920.79]
[307.6, 1093.69]
[288.3, 1149.46]
[332.27, 1058.83]
[267.05, 969.21]
[288.12, 1042.62]
[241.52, 913.03]
[453.46, 1091.77]
[519.85, 1054.11]
[501.98, 993.46]
[509.0, 957.71]
[507.72, 902.18]
[605.4, 860.04]
[569.01, 775.78]
[448.46, 771.38]
[387.07, 786.61]
[364.05, 669.68]
[344.42, 767.81]
[66.08, 572.17]
[235.33, 1026.81]
[258.98, 1095.51]
[247.72, 940.09]
[425.03, 681.92]
[495.44, 629.15]
[442.61, 1001.12]
[300.25, 990.91]
[245.09, 858.04]
[124.45, 676.31]
[353.57, 336.86]
[592.57, 673.21]
[611.57, 387.53]
[400.15, 868.63]
[450.79, 350.96]
[556.71, 339.62]
[437.7, 938.02]
