[226.16, 93.87]
[236.9, 162.36]
[266.44, 234.87]
[247.57, 384.62]
[196.19, 366.35]
[228.16, 295.56]
[344.63, 352.65]
[293.65, 447.25]
[288.79, 517.65]
[253.35, 552.12]
[311.61, 556.49]
[141.21, 595.81]
[178.1, 638.54]
[346.08, 457.45]
[353.11, 418.93]
[531.62, 503.61]
[501.19, 506.54]
[428.64, 481.96]
[457.31, 498.35]
[511.14, 569.73]
[462.58, 579.09]
[477.79, 652.22]
[405.24, 604.24]
[430.98, 666.85]
[420.45, 562.12]
[402.51, 710.83]
[371.17, 709.34]
[470.91, 758.01]
[550.58, 739.68]
[562.57, 793.97]
[515.64, 915.58]
[430.7, 867.61]
[420.22, 794.71]
[369.75, 867.1]
[305.0, 666.23]
[277.98, 813.06]
[466.66, 916.5]
[470.27, 1013.32]
[543.98, 1073.3]
[536.03, 1131.82]
[488.34, 1093.53]
[507.13, 1145.55]
[536.75, 1217.81]
[461.6, 1191.79]
[384.36, 1142.61]
[287.7, 1219.41]
[357.19, 1264.87]
[291.36, 1135.3]
[263.14, 1098.2]
[242.77, 1162.46]
[350.92, 1061.63]
[306.26, 914.17]
[312.43, 990.86]
[341.64, 979.04]
[243.58, 1036.37]
[224.84, 1100.62]
[209.85, 1028.34]
[193.25, 1081.35]
[158.45, 1116.15]
[179.87, 1020.31]
[152.02, 1067.43]
[249.95, 874.85]
[200.63, 888.51]
[183.93, 952.24]
[164.96, 888.51]
[121.71, 949.97]
[189.24, 830.84]
[223.39, 778.48]
[190.0, 749.65]
[209.73, 684.39]
[145.13, 727.39]
[89.64, 753.84]
[108.35, 687.38]
[51.57, 759.65]
[92.22, 689.96]
[94.8, 615.12]
[44.47, 680.28]
[149.05, 986.26]
[67.7, 736.42]
[191.09, 266.76]
[216.57, 237.36]
[139.32, 800.94]
[243.12, 693.49]
[252.98, 962.11]
[332.11, 1206.87]
[412.57, 1201.65]
[464.49, 1129.65]
[360.06, 776.35]
[605.58, 871.53]
[477.96, 817.24]
[347.79, 654.61]
[358.73, 619.29]
[533.37, 435.16]
[284.91, 609.41]
[242.19, 579.31]
[293.16, 393.36]
[197.9, 465.12]
[342.67, 256.69]
[344.65, 210.29]
[323.61, 270.53]
[301.62, 291.16]
[478.72, 704.63]
[288.57, 752.85]
[338.6, 810.1]
[347.48, 570.31]
