[281.86, 277.68]
[299.49, 318.37]
[321.65, 357.71]
[390.38, 360.88]
[511.56, 362.23]
[508.85, 421.02]
[449.61, 428.7]
[423.39, 444.08]
[486.24, 474.37]
[431.07, 490.65]
[453.23, 527.28]
[261.96, 380.77]
[208.15, 400.67]
[219.46, 460.81]
[267.84, 523.66]
[311.7, 494.72]
[169.72, 369.47]
[125.4, 414.23]
[118.62, 487.94]
[84.25, 430.51]
[415.28, 347.01]
[395.16, 521.4]
[391.45, 473.67]
[370.14, 575.62]
[492.93, 665.51]
[452.12, 750.43]
[448.84, 826.89]
[373.78, 783.74]
[362.99, 708.68]
[324.53, 630.35]
[337.19, 698.83]
[303.42, 688.51]
[277.15, 628.0]
[235.87, 575.46]
[223.21, 649.58]
[247.13, 669.75]
[257.45, 743.39]
[238.22, 783.27]
[320.78, 797.81]
[178.69, 557.2]
[204.2, 517.04]
[148.31, 533.32]
[129.86, 629.36]
[207.45, 593.55]
[227.53, 721.07]
[398.18, 838.15]
[175.31, 503.72]
[188.71, 294.88]
[255.57, 431.24]
[376.85, 648.63]
[468.3, 514.17]
[413.19, 785.61]
[486.36, 768.26]
[455.4, 617.78]
[343.26, 503.79]
[95.54, 493.79]
[98.82, 385.4]
[473.59, 421.57]
[287.0, 589.14]
[104.08, 414.3]
