[254.83, 87.5]
[300.61, 134.06]
[226.33, 115.04]
[218.01, 177.44]
[156.33, 227.67]
[123.73, 247.6]
[93.22, 192.81]
[79.24, 452.44]
[103.48, 522.23]
[34.94, 438.65]
[48.32, 516.38]
[32.02, 538.53]
[12.38, 422.77]
[129.22, 389.86]
[125.7, 450.19]
[144.2, 489.38]
[168.42, 455.47]
[188.23, 509.19]
[234.91, 423.33]
[233.15, 466.92]
[200.56, 384.58]
[182.51, 333.5]
[164.89, 365.2]
[159.17, 414.08]
[323.99, 375.6]
[314.24, 442.33]
[295.71, 401.17]
[288.3, 464.45]
[251.22, 482.25]
[366.9, 436.27]
[337.24, 502.03]
[287.31, 519.33]
[445.51, 368.05]
[435.13, 410.07]
[494.95, 381.89]
[520.4, 439.82]
[491.82, 492.79]
[249.73, 578.32]
[273.08, 552.99]
[207.51, 640.41]
[292.45, 640.41]
[243.27, 663.76]
[215.46, 693.56]
[160.32, 710.95]
[135.98, 661.77]
[292.95, 580.31]
[706.53, 200.6]
[713.83, 249.79]
[688.02, 176.74]
[670.0, 235.18]
[660.75, 297.51]
[692.4, 307.74]
[686.07, 262.94]
[711.3, 551.24]
[686.47, 528.57]
[679.27, 582.9]
[667.04, 615.29]
[640.43, 447.65]
[653.17, 508.01]
[609.79, 513.77]
[628.3, 561.09]
[571.77, 674.58]
[592.06, 713.26]
[635.17, 952.29]
[552.75, 876.84]
[605.37, 970.05]
[634.54, 996.68]
[514.95, 832.92]
[484.46, 715.54]
[477.85, 785.15]
[421.96, 755.17]
[423.99, 689.11]
[394.01, 624.07]
[351.83, 654.05]
[340.15, 700.8]
[325.92, 749.58]
[362.51, 732.3]
[361.49, 770.92]
[375.72, 798.87]
[419.42, 821.74]
[467.18, 837.49]
[359.63, 848.03]
[357.9, 886.05]
[331.98, 827.87]
[281.86, 851.49]
[285.31, 903.91]
[311.81, 908.52]
[313.54, 970.16]
[253.63, 818.08]
[257.08, 891.81]
[236.66, 893.9]
[198.74, 877.39]
[320.64, 1008.5]
[217.02, 1031.9]
[257.5, 995.88]
[369.6, 1028.71]
[349.88, 1106.28]
[431.4, 1010.3]
[409.05, 1061.14]
[477.41, 983.57]
[475.22, 1016.88]
[443.23, 1048.87]
[530.88, 1016.0]
[493.63, 1068.15]
[497.63, 893.61]
[511.65, 939.58]
[599.21, 1048.26]
[443.04, 1127.31]
[427.34, 1184.71]
[505.03, 1142.23]
[506.18, 1204.23]
[621.51, 1204.31]
[578.71, 1220.69]
[596.95, 1275.4]
[557.12, 1172.3]
[406.26, 1150.28]
[406.7, 1240.23]
[445.7, 1279.67]
[394.29, 1305.82]
[326.94, 1219.41]
[285.73, 1203.01]
[264.9, 1245.99]
[281.3, 1269.48]
[391.69, 1367.02]
[595.53, 910.11]
[551.59, 973.49]
[596.57, 1167.83]
[329.67, 799.07]
[520.03, 782.1]
[619.96, 848.31]
[287.48, 624.52]
[184.16, 583.79]
[393.56, 676.14]
[487.88, 661.07]
