[519.85, 108.38]
[506.27, 161.88]
[461.56, 204.19]
[403.27, 264.87]
[347.38, 299.21]
[459.17, 438.93]
[550.19, 371.07]
[566.96, 439.73]
[535.02, 485.24]
[540.61, 540.34]
[419.24, 402.21]
[343.39, 423.76]
[363.35, 343.12]
[311.45, 403.8]
[274.73, 375.06]
[230.01, 328.75]
[215.64, 371.87]
[241.19, 412.59]
[246.78, 474.07]
[231.61, 538.74]
[225.22, 597.82]
[186.1, 650.52]
[188.49, 533.95]
[139.79, 594.63]
[170.37, 433.58]
[146.93, 349.52]
[145.31, 537.04]
[111.36, 549.97]
[74.18, 611.4]
[100.05, 690.61]
[41.04, 677.68]
[125.91, 658.28]
[176.1, 720.54]
[217.01, 808.91]
[150.74, 728.72]
[310.77, 571.76]
[299.5, 605.99]
[285.73, 663.18]
[251.91, 657.75]
[346.26, 621.02]
[341.66, 587.2]
[341.66, 682.38]
[267.77, 711.19]
[401.52, 608.82]
[344.72, 556.16]
[213.97, 749.03]
[169.01, 815.3]
[193.1, 828.69]
[149.33, 886.55]
[134.74, 932.83]
[225.3, 860.89]
[218.75, 918.75]
[166.43, 965.53]
[198.63, 936.86]
[247.43, 902.14]
[292.71, 854.85]
[379.24, 956.98]
[332.96, 883.53]
[313.84, 808.57]
[348.05, 792.97]
[375.22, 877.49]
[377.23, 774.36]
[427.54, 888.56]
[439.61, 718.51]
[450.18, 770.33]
[472.82, 837.24]
[500.99, 785.43]
[467.79, 730.59]
[468.29, 777.88]
[277.62, 949.43]
[397.86, 903.65]
[493.95, 998.74]
[398.06, 1041.7]
[361.9, 951.05]
[319.12, 928.13]
[297.22, 998.41]
[321.16, 968.87]
[328.29, 1011.65]
[247.82, 979.57]
[222.87, 977.53]
[260.65, 1069.08]
[344.04, 841.64]
[281.61, 528.63]
[272.84, 565.16]
[324.4, 518.26]
[356.21, 473.14]
[278.54, 438.38]
[186.23, 878.37]
[308.58, 713.48]
[297.2, 768.41]
[316.0, 649.65]
[130.8, 506.22]
[153.02, 674.29]
[268.53, 1021.19]
[411.81, 987.21]
[450.18, 931.83]
[440.62, 833.22]
[382.26, 827.18]
[435.21, 478.06]
[456.77, 375.06]
[395.89, 429.59]
[152.05, 636.98]
[176.5, 915.98]
[460.95, 1010.6]
[437.3, 969.36]
[385.14, 924.48]
[349.13, 378.1]
