[604.54, 82.4]
[640.9, 132.9]
[594.44, 219.76]
[586.36, 287.43]
[595.45, 343.99]
[671.2, 295.51]
[698.47, 354.09]
[617.37, 447.36]
[619.42, 503.59]
[632.71, 554.71]
[579.54, 560.85]
[581.59, 500.52]
[606.12, 600.72]
[524.56, 440.32]
[498.48, 444.05]
[469.79, 419.09]
[467.18, 572.22]
[449.67, 521.18]
[411.67, 573.34]
[462.6, 616.28]
[438.71, 651.48]
[501.57, 681.66]
[497.17, 728.81]
[473.28, 764.64]
[486.48, 809.9]
[412.93, 755.84]
[359.5, 796.7]
[387.16, 850.76]
[333.09, 779.1]
[312.98, 833.79]
[299.78, 753.32]
[277.77, 811.16]
[252.0, 865.22]
[691.42, 731.32]
[650.56, 850.76]
[640.5, 720.0]
[656.85, 785.38]
[603.22, 1038.24]
[578.87, 1052.85]
[579.95, 1085.86]
[522.05, 1012.8]
[530.17, 1087.48]
[537.74, 932.17]
[538.29, 992.78]
[543.16, 1042.57]
[557.23, 1014.97]
[492.29, 1047.44]
[487.96, 1085.32]
[432.76, 1061.51]
[437.09, 1113.46]
[421.94, 1020.92]
[395.96, 1088.56]
[242.56, 1007.45]
[252.34, 1055.71]
[282.99, 1096.14]
[299.95, 1180.27]
[318.21, 1213.53]
[260.82, 1127.44]
[238.65, 1100.7]
[215.17, 1077.23]
[174.09, 1006.79]
[135.61, 1082.44]
[207.35, 1114.4]
[209.3, 1154.83]
[228.87, 1182.88]
[277.4, 1219.27]
[284.92, 1252.94]
[297.6, 1266.4]
[70.76, 1240.53]
[80.0, 1317.77]
[474.1, 1218.2]
[465.3, 1266.91]
[480.86, 1319.68]
[529.57, 1237.82]
[410.97, 1425.1]
[466.68, 1435.8]
[491.44, 1467.99]
[390.75, 1458.09]
[357.26, 1458.32]
[289.47, 1436.51]
[265.3, 1532.6]
[177.46, 1402.91]
[162.72, 1465.99]
[146.21, 1402.32]
[73.11, 1474.83]
[213.49, 1478.8]
[242.48, 1583.24]
[238.84, 1618.36]
[205.01, 1582.11]
[203.2, 1609.3]
[176.62, 1569.42]
[177.22, 1604.46]
[456.72, 1654.07]
[439.6, 1666.06]
[452.44, 1712.29]
[449.88, 1788.49]
[228.98, 1769.66]
[192.79, 1811.89]
[131.92, 1863.48]
[115.06, 1831.84]
[282.94, 1871.48]
[327.17, 1932.24]
[231.78, 1945.03]
[139.05, 1901.33]
[292.39, 1961.94]
[313.58, 2009.34]
[266.07, 2002.94]
[263.34, 2026.73]
[217.31, 2055.6]
[204.83, 2085.25]
[158.4, 2014.25]
[166.6, 2052.48]
[313.66, 2093.68]
[263.01, 2168.64]
[256.29, 2208.94]
[239.18, 2176.89]
[102.86, 1905.82]
[93.11, 1944.82]
[237.77, 2120.81]
[158.01, 1988.12]
[253.59, 2047.8]
[127.33, 1954.62]
[164.1, 1930.64]
[206.2, 1894.4]
[261.62, 1931.17]
[255.23, 1909.32]
[280.81, 1837.91]
[176.29, 1840.78]
[243.53, 1725.99]
[430.18, 1621.53]
[447.31, 1612.11]
[72.1, 1588.15]
[244.28, 1655.81]
[217.75, 1529.1]
[91.98, 1439.46]
[179.82, 1434.74]
[252.33, 1494.87]
[290.65, 1470.11]
[327.2, 1451.25]
[153.22, 1060.92]
[190.39, 978.1]
[213.87, 1042.66]
[215.17, 993.1]
[400.83, 1047.44]
[460.9, 1091.81]
[680.74, 788.53]
[429.28, 705.55]
[468.25, 713.72]
[522.7, 533.85]
[568.48, 966.01]
[600.48, 1133.79]
[388.21, 1018.29]
[53.42, 1321.09]
[51.86, 1278.95]
[545.85, 1208.71]
[542.73, 1289.87]
[542.73, 1326.55]
[270.37, 1495.9]
[192.33, 1548.96]
[42.49, 1617.64]
[139.26, 1634.81]
[142.38, 1659.78]
[132.73, 1599.5]
[124.53, 1564.29]
[407.19, 1631.03]
[381.06, 1607.27]
[354.92, 1645.28]
[322.46, 1681.71]
[156.96, 1767.23]
[132.41, 1797.32]
[171.21, 1721.3]
[192.59, 1749.81]
[235.35, 1901.84]
[197.34, 1959.65]
[251.19, 2138.61]
[288.41, 2156.03]
[297.12, 2201.17]
[311.37, 2184.54]
[299.49, 2148.11]
[287.73, 1508.87]
[422.39, 1813.2]
[406.5, 1846.74]
[406.5, 1801.44]
[426.5, 1906.17]
[246.0, 2070.49]
[228.74, 2078.72]
