[443.6, 361.48]
[597.46, 328.38]
[552.29, 326.18]
[554.29, 368.15]
[539.8, 381.64]
[492.34, 384.64]
[520.31, 459.58]
[443.25, 473.76]
[448.77, 448.26]
[446.22, 427.45]
[400.34, 372.64]
[396.94, 330.16]
[376.12, 283.42]
[312.3, 351.6]
[307.18, 399.73]
[295.92, 450.42]
[330.73, 369.52]
[387.57, 419.19]
[412.65, 472.95]
[351.21, 429.94]
[365.55, 516.47]
[328.17, 454.0]
[364.01, 468.85]
[562.58, 496.29]
[548.07, 461.56]
[580.2, 532.05]
[541.33, 506.65]
[518.01, 540.86]
[524.74, 585.43]
[554.11, 534.41]
[559.35, 575.34]
[584.54, 638.3]
[546.24, 606.3]
[471.21, 551.2]
[480.13, 499.26]
[203.62, 411.64]
[232.48, 449.94]
[264.49, 484.57]
[214.12, 384.36]
[188.93, 552.25]
[145.91, 463.06]
[182.64, 466.21]
[191.56, 453.09]
[117.58, 528.64]
[140.66, 497.16]
[85.05, 299.36]
[85.05, 349.73]
[80.32, 405.87]
[116.53, 303.03]
[136.99, 255.81]
[146.96, 175.01]
[101.31, 158.22]
[86.1, 123.07]
[34.15, 176.58]
[64.58, 217.51]
[111.8, 250.04]
[77.7, 194.42]
[57.76, 138.81]
[124.92, 205.97]
[145.38, 239.55]
[54.09, 260.53]
[45.17, 327.17]
[47.27, 295.69]
[196.8, 311.95]
[308.56, 332.94]
[362.6, 282.05]
[258.19, 406.92]
[62.48, 363.37]
[160.07, 611.54]
[176.34, 586.36]
[310.13, 533.89]
[297.54, 569.57]
[297.54, 624.66]
[357.88, 654.04]
[374.67, 705.46]
[400.9, 600.0]
[378.87, 560.65]
[140.75, 718.49]
[123.98, 763.98]
[345.81, 615.22]
[212.05, 711.72]
[245.92, 642.03]
[251.08, 743.33]
[196.89, 652.36]
[187.85, 687.52]
[160.45, 771.62]
[144.9, 809.56]
[334.64, 717.21]
[290.75, 681.55]
[301.27, 725.9]
[361.16, 735.04]
[415.57, 768.42]
[337.39, 764.76]
[309.95, 816.88]
[287.55, 757.44]
[283.89, 857.11]
[309.95, 869.92]
[422.43, 892.78]
[460.37, 863.51]
[456.72, 819.62]
[485.52, 815.97]
[485.98, 757.44]
[539.01, 804.99]
[510.67, 761.1]
[537.64, 703.95]
[522.55, 635.83]
[329.61, 934.99]
[280.84, 924.32]
[277.03, 962.18]
[241.66, 946.62]
[243.6, 986.67]
[184.89, 923.69]
[211.33, 995.22]
[209.78, 841.65]
[371.9, 947.01]
[467.93, 994.44]
[455.1, 1031.38]
[427.49, 1052.76]
[207.44, 948.57]
[506.42, 982.39]
[520.02, 1004.94]
[535.57, 1011.16]
[502.92, 1018.16]
[514.19, 965.67]
[536.35, 987.83]
[516.91, 874.7]
[518.86, 917.85]
[554.24, 948.96]
[586.12, 987.06]
[600.5, 1010.0]
[452.76, 1062.48]
[443.04, 1082.7]
[433.71, 1010.0]
[391.72, 1086.2]
[418.16, 1092.42]
[424.38, 1136.74]
[380.06, 1124.3]
[453.54, 1182.61]
[471.42, 1165.9]
[552.29, 1183.0]
[581.45, 1121.58]
[576.4, 1160.06]
[543.35, 1064.81]
[531.3, 1093.97]
[574.45, 1071.42]
[548.79, 1132.85]
[558.9, 1108.75]
[604.38, 1149.9]
[601.17, 1176.61]
[471.25, 1202.31]
[570.56, 1027.1]
[229.34, 1029.85]
[239.93, 1053.83]
[315.79, 1094.55]
[195.87, 1143.63]
[253.88, 1122.99]
[278.42, 1172.08]
[253.88, 1208.33]
[291.81, 1214.47]
[278.98, 1256.3]
[359.86, 1134.15]
[240.21, 1093.85]
[295.13, 1151.91]
[407.54, 1172.4]
[572.31, 1273.77]
[494.05, 1325.15]
[433.97, 1261.91]
[370.73, 1275.35]
[349.39, 1420.8]
[286.94, 1344.12]
[241.88, 1314.78]
[211.23, 1370.03]
[211.63, 1424.48]
[284.63, 1290.98]
[250.35, 1244.6]
[237.92, 1460.06]
[211.63, 1492.64]
[316.23, 1513.79]
[323.09, 1562.95]
[300.22, 1556.09]
[367.1, 1473.21]
[393.01, 1374.92]
[361.24, 784.96]
[574.36, 925.37]
[295.65, 1524.08]
[248.78, 1420.05]
[197.92, 1345.03]
[325.68, 1392.35]
[347.81, 1352.82]
[347.81, 1387.6]
[450.57, 1289.58]
[457.69, 1306.97]
[487.73, 1284.05]
[539.9, 1252.43]
[249.42, 1163.71]
[206.47, 1109.05]
[296.27, 1038.21]
[198.1, 1066.1]
[528.96, 1156.18]
[447.71, 1157.34]
[202.0, 894.53]
[271.2, 1018.55]
[297.64, 981.23]
[551.82, 748.76]
[513.41, 713.09]
[436.6, 854.37]
[388.14, 899.63]
[400.94, 710.81]
[188.79, 793.56]
[249.79, 690.42]
[21.04, 112.05]
[176.34, 294.11]
[564.6, 613.12]
[514.38, 500.95]
[351.21, 372.08]
[326.13, 402.29]
[422.86, 365.42]
[496.83, 425.11]
[551.79, 428.61]
[559.28, 400.63]
