[363.39, 46.77]
[372.1, 91.75]
[372.1, 141.1]
[314.78, 80.87]
[327.11, 136.02]
[478.04, 124.41]
[443.94, 159.24]
[397.5, 191.89]
[450.88, 113.83]
[409.42, 157.37]
[276.73, 86.36]
[506.34, 134.05]
[522.41, 177.58]
[559.2, 215.42]
[474.79, 193.09]
[476.11, 230.11]
[495.95, 281.68]
[438.21, 273.74]
[435.57, 321.78]
[400.31, 246.42]
[373.43, 264.05]
[339.93, 277.27]
[394.54, 391.02]
[423.58, 437.8]
[368.2, 421.67]
[376.8, 462.53]
[345.08, 422.21]
[346.15, 464.68]
[328.95, 393.71]
[319.27, 433.5]
[488.9, 549.02]
[488.35, 592.56]
[498.69, 636.65]
[462.77, 569.7]
[444.81, 603.45]
[428.48, 649.17]
[434.47, 549.02]
[429.02, 582.77]
[400.72, 562.63]
[396.91, 617.06]
[353.37, 608.89]
[329.42, 589.3]
[317.99, 631.21]
[325.61, 534.33]
[320.71, 571.34]
[289.69, 503.3]
[246.14, 515.82]
[235.26, 550.65]
[217.84, 584.17]
[185.57, 610.6]
[219.39, 610.6]
[202.68, 634.32]
[206.84, 478.99]
[176.93, 521.1]
[294.73, 594.19]
[289.58, 636.36]
[261.47, 649.48]
[248.35, 622.77]
[231.95, 643.39]
[404.57, 703.8]
[403.45, 733.37]
[412.38, 759.58]
[404.88, 800.21]
[421.48, 836.25]
[398.24, 777.44]
[335.16, 843.37]
[360.77, 887.0]
[341.8, 921.15]
[397.76, 864.24]
[402.03, 898.86]
[414.36, 933.01]
[372.15, 758.0]
[357.92, 790.25]
[318.08, 790.25]
[287.25, 786.93]
[273.02, 827.72]
[233.66, 843.84]
[219.9, 871.35]
[166.19, 725.6]
[172.64, 753.83]
[185.95, 771.98]
[137.15, 731.25]
[118.2, 760.29]
[122.63, 703.42]
[95.21, 716.33]
[66.1, 832.81]
[38.66, 852.35]
[112.71, 898.38]
[150.13, 874.56]
[154.99, 907.62]
[153.54, 940.67]
[82.49, 927.23]
[64.49, 958.23]
[49.72, 908.33]
[22.56, 935.49]
[104.97, 984.0]
[109.99, 1014.55]
[118.36, 1042.58]
[120.45, 1076.89]
[135.51, 1003.67]
[222.12, 943.42]
[246.39, 949.69]
[267.73, 993.21]
[272.33, 1031.28]
[286.13, 1065.17]
[336.76, 1069.77]
[360.19, 1093.62]
[340.53, 972.71]
[336.76, 1008.27]
[341.36, 1044.67]
[382.36, 986.93]
[395.33, 1023.33]
[241.78, 1037.14]
[219.19, 1076.05]
[232.8, 1087.7]
[94.74, 1124.38]
[103.32, 1151.82]
[71.59, 1129.96]
[63.87, 1164.26]
[49.3, 1194.27]
[62.59, 1224.71]
[180.92, 1215.71]
[179.64, 1241.43]
[184.78, 1273.59]
[205.36, 1174.55]
[200.65, 1213.99]
[205.79, 1132.96]
[177.06, 1117.09]
[235.8, 1163.4]
[264.96, 1174.98]
[275.68, 1196.41]
[288.97, 1226.85]
[318.13, 1205.42]
[318.98, 1242.72]
[317.86, 1308.3]
[323.33, 1342.94]
[365.99, 1342.94]
[379.11, 1357.16]
[258.07, 1335.4]
[239.23, 1305.63]
[280.35, 1401.37]
[286.06, 1433.89]
[295.73, 1465.96]
[266.73, 1378.96]
[256.18, 1408.84]
[233.33, 1400.49]
[201.7, 1414.11]
[186.32, 1441.79]
[234.21, 1433.01]
[176.66, 1422.46]
[84.83, 1344.25]
[101.96, 1383.8]
[52.75, 1313.5]
[34.74, 1338.54]
[61.98, 1356.56]
[70.33, 1451.02]
[55.39, 1472.11]
[557.82, 1444.58]
[542.31, 1458.57]
[287.94, 1527.63]
[285.8, 1565.15]
[290.08, 1589.27]
[251.49, 1546.39]
[159.56, 1431.45]
[204.72, 1108.68]
[341.34, 684.5]
[327.57, 877.52]
[467.64, 1251.77]
[464.18, 1284.95]
[275.97, 945.04]
[294.17, 938.74]
[304.66, 889.75]
[377.45, 672.8]
[54.12, 984.93]
[187.08, 541.43]
[252.87, 566.22]
[259.95, 535.86]
[376.85, 502.46]
[387.59, 358.81]
[335.35, 95.42]
[349.35, 126.02]
[392.91, 88.68]
[115.15, 861.81]
[393.22, 1333.75]
[143.69, 1211.83]
[301.97, 562.47]
[288.2, 922.1]
[293.81, 965.83]
[112.33, 932.29]
[91.79, 1013.7]
