[285.45, 91.07]
[287.26, 154.28]
[261.07, 234.66]
[354.99, 326.77]
[345.05, 258.14]
[401.95, 319.55]
[280.03, 361.09]
[259.26, 434.24]
[240.29, 505.58]
[568.23, 364.33]
[610.46, 422.7]
[552.1, 398.12]
[582.05, 455.72]
[609.54, 688.44]
[540.36, 627.03]
[482.83, 620.03]
[538.02, 675.22]
[394.98, 714.09]
[464.95, 753.74]
[269.83, 644.91]
[272.93, 703.21]
[171.87, 712.54]
[102.69, 762.29]
[64.6, 823.7]
[54.49, 899.89]
[95.69, 847.8]
[94.14, 922.43]
[69.26, 993.95]
[188.2, 960.52]
[143.89, 836.92]
[138.45, 913.1]
[185.87, 829.15]
[236.4, 850.91]
[293.92, 862.57]
[287.72, 948.99]
[341.7, 1018.4]
[271.19, 999.67]
[280.01, 1076.79]
[228.22, 1033.82]
[194.07, 1109.84]
[334.55, 939.81]
[368.28, 960.05]
[363.78, 902.15]
[413.81, 952.18]
[417.74, 1021.88]
[461.03, 938.13]
[514.43, 890.91]
[542.53, 940.38]
[579.63, 971.86]
[578.51, 894.85]
[557.15, 818.96]
[641.47, 952.18]
[608.3, 840.32]
[509.37, 813.34]
[415.5, 790.29]
[611.18, 1001.59]
[632.56, 1058.68]
[677.95, 1101.36]
[577.02, 1032.94]
[525.53, 1038.36]
[513.34, 973.32]
[456.34, 1060.81]
[456.34, 995.97]
[436.96, 1130.88]
[240.53, 1130.88]
[170.74, 569.62]
[297.39, 1258.03]
[409.4, 1189.39]
[364.18, 1112.15]
[275.26, 1211.74]
[293.04, 1170.59]
[308.79, 1076.07]
[504.93, 1228.01]
[513.57, 1275.77]
[502.71, 1345.46]
[494.07, 1421.79]
[521.89, 1306.71]
[460.21, 1437.15]
[519.35, 716.44]
[114.2, 692.08]
[340.16, 568.96]
[303.1, 702.36]
[467.43, 1385.06]
[344.8, 1076.46]
[384.56, 815.36]
[304.3, 770.63]
[602.12, 1076.62]
