[159.42, 1559.6]
[61.54, 1426.75]
[51.92, 1456.47]
[33.13, 1486.62]
[92.56, 1373.0]
[123.59, 1400.09]
[190.01, 1437.24]
[262.99, 1404.03]
[241.14, 1371.69]
[209.24, 1369.94]
[221.04, 1400.97]
[185.64, 1403.15]
[174.82, 1368.19]
[135.16, 1329.78]
[207.71, 1301.47]
[231.6, 1329.78]
[86.06, 1279.35]
[102.87, 1217.42]
[47.7, 1239.75]
[63.32, 1270.22]
[14.19, 1331.15]
[14.58, 1266.03]
[46.18, 1193.3]
[63.32, 1208.53]
[232.41, 1237.22]
[243.47, 1273.56]
[269.94, 1292.52]
[167.26, 1264.25]
[281.87, 1262.82]
[309.34, 1267.16]
[327.17, 1236.32]
[275.95, 1163.44]
[249.31, 1111.39]
[263.25, 1091.31]
[267.75, 1125.74]
[292.34, 1098.28]
[268.98, 1065.08]
[170.52, 1068.44]
[158.67, 1099.1]
[116.5, 1050.31]
[208.15, 1073.66]
[226.28, 987.49]
[244.55, 993.91]
[243.07, 957.86]
[242.58, 919.33]
[155.16, 965.26]
[97.87, 997.86]
[152.69, 1022.06]
[150.72, 898.59]
[129.48, 922.79]
[168.49, 864.02]
[195.16, 822.54]
[249.49, 877.85]
[258.87, 843.28]
[313.69, 834.39]
[293.94, 865.01]
[275.17, 872.91]
[241.59, 931.68]
[408.02, 866.49]
[397.16, 903.53]
[322.58, 961.81]
[51.38, 875.09]
[33.38, 981.57]
[8.53, 944.97]
[170.12, 797.72]
[240.09, 746.26]
[243.18, 775.08]
[365.05, 715.54]
[392.98, 690.55]
[445.9, 680.99]
[432.67, 706.72]
[329.03, 564.86]
[310.66, 610.43]
[301.1, 555.3]
[259.2, 594.26]
[280.52, 552.36]
[416.92, 375.2]
[420.13, 422.17]
[424.4, 454.19]
[429.73, 494.76]
[336.86, 490.49]
[501.38, 668.36]
[574.71, 646.75]
[622.56, 622.82]
[645.72, 634.4]
[187.84, 588.59]
[174.06, 601.19]
[158.7, 618.52]
[236.64, 625.31]
[313.41, 414.45]
[376.53, 357.97]
[482.44, 158.07]
[585.36, 172.19]
[602.84, 213.23]
[524.82, 175.56]
[505.98, 250.22]
[575.94, 279.82]
[526.84, 287.22]
[712.35, 535.63]
[669.39, 557.51]
[637.77, 496.72]
[701.0, 486.18]
[775.58, 435.11]
[721.26, 564.0]
[541.5, 676.96]
[537.39, 697.47]
[23.07, 906.03]
[628.04, 544.54]
[741.53, 501.58]
[507.33, 216.59]
[647.24, 232.73]
[524.82, 128.47]
[382.51, 418.44]
[296.13, 455.65]
[301.83, 591.32]
[335.65, 622.19]
[184.79, 936.62]
[224.8, 950.94]
[200.14, 1038.12]
[261.61, 1143.77]
[278.82, 1188.85]
[169.54, 1587.76]
[458.34, 203.4]
[427.85, 236.54]
[121.23, 757.19]
[109.18, 803.37]
[161.37, 1229.16]
[361.52, 930.27]
[241.86, 850.86]
[555.5, 202.16]
[343.94, 897.12]
[371.42, 874.04]
[340.44, 456.17]
[345.99, 414.52]
[187.68, 750.85]
[216.41, 1027.12]
[223.91, 1051.06]
[43.57, 1303.26]
[74.26, 1396.39]
[93.02, 1408.1]
[235.76, 1296.25]
[131.71, 1586.24]
[85.63, 1242.08]
[79.19, 1227.24]
[67.71, 1232.28]
[154.22, 1191.31]
[298.81, 982.43]
[184.98, 1179.66]
[192.33, 1204.92]
[203.81, 1238.91]
[31.59, 1412.86]
[53.71, 1401.57]
[236.89, 1189.07]
[218.21, 1204.98]
[200.65, 1115.57]
[29.25, 927.25]
[131.54, 1422.64]
