[356.25, 90.27]
[303.83, 84.14]
[322.79, 123.17]
[369.64, 132.1]
[334.5, 152.17]
[430.98, 166.11]
[434.88, 226.34]
[384.0, 250.43]
[413.88, 299.55]
[498.19, 330.75]
[516.78, 393.82]
[263.18, 217.23]
[261.85, 303.54]
[249.23, 336.07]
[177.54, 322.79]
[219.36, 320.8]
[380.05, 338.22]
[294.69, 384.85]
[252.81, 411.72]
[240.95, 458.35]
[56.01, 252.86]
[60.76, 326.36]
[168.84, 502.55]
[229.64, 609.76]
[212.84, 676.16]
[248.85, 673.76]
[193.64, 596.16]
[151.24, 701.76]
[137.64, 644.16]
[120.04, 689.76]
[161.75, 759.25]
[235.47, 782.68]
[241.19, 722.68]
[324.62, 700.39]
[297.76, 647.25]
[290.91, 748.97]
[410.91, 416.87]
[433.59, 532.69]
[388.24, 458.18]
[444.93, 507.58]
[511.34, 539.17]
[522.68, 433.07]
[442.5, 293.77]
[547.73, 598.64]
[514.67, 676.46]
[521.56, 725.36]
[562.88, 686.79]
[372.86, 732.49]
[392.38, 780.32]
[526.01, 787.28]
[560.87, 781.47]
[572.49, 844.54]
[507.75, 866.95]
[550.91, 934.18]
[545.1, 881.89]
[532.65, 833.76]
[419.78, 844.54]
[436.38, 909.28]
[393.22, 957.42]
[340.93, 841.22]
[333.46, 902.64]
[298.6, 863.63]
[294.45, 935.01]
[267.89, 815.5]
[256.27, 942.48]
[399.86, 874.42]
[413.97, 920.9]
[531.29, 1015.04]
[553.17, 1044.69]
[498.82, 1018.57]
[457.89, 1015.75]
[376.73, 1058.8]
[329.44, 1036.92]
[277.8, 431.14]
[198.25, 465.86]
[342.78, 232.64]
[421.48, 366.61]
[84.21, 245.76]
[90.76, 305.72]
[354.96, 605.52]
[354.96, 527.76]
[397.39, 675.84]
[414.25, 777.02]
[418.0, 718.0]
[445.17, 794.82]
[340.18, 757.95]
[426.53, 637.17]
[487.38, 452.76]
[489.83, 523.78]
[452.63, 715.64]
[452.4, 414.39]
[324.98, 202.66]
[408.49, 1034.81]
[274.53, 892.68]
[379.11, 907.62]
[496.13, 764.04]
[437.64, 356.94]
[489.47, 395.0]
[341.77, 666.1]
[174.44, 636.96]
[253.65, 601.76]
[329.47, 292.38]
[247.91, 257.73]
[395.69, 626.25]
[184.57, 735.07]
[596.66, 602.62]
