[128.73, 55.77]
[101.02, 110.34]
[138.81, 211.1]
[156.44, 282.46]
[190.02, 353.83]
[175.7, 234.44]
[208.68, 290.12]
[193.66, 483.5]
[230.7, 545.42]
[250.73, 515.67]
[343.62, 578.21]
[222.2, 584.28]
[225.84, 621.92]
[193.66, 554.53]
[179.64, 630.01]
[171.58, 713.71]
[230.11, 817.61]
[250.6, 871.75]
[251.61, 936.27]
[124.44, 755.97]
[140.99, 823.91]
[192.38, 870.07]
[156.67, 908.4]
[183.67, 818.69]
[184.54, 954.56]
[111.37, 630.3]
[87.73, 744.77]
[77.78, 790.19]
[215.28, 965.21]
[160.49, 967.86]
[193.73, 1047.34]
[181.41, 1093.93]
[132.68, 1097.14]
[121.97, 905.95]
[102.69, 850.79]
[54.82, 840.12]
[80.09, 1054.16]
[79.0, 1126.05]
[46.07, 1116.17]
[27.96, 1041.54]
[14.24, 1095.32]
[12.04, 1135.93]
[354.89, 1147.8]
[305.24, 1151.72]
[251.01, 1133.42]
[202.01, 1238.61]
[211.16, 1175.24]
[158.89, 1168.05]
[232.72, 1294.15]
[161.44, 1271.81]
[178.55, 1320.81]
[52.55, 1372.14]
[34.66, 1316.14]
[125.66, 1353.48]
[567.27, 1514.32]
[546.49, 1474.16]
[537.04, 1442.04]
[496.41, 1460.46]
[474.21, 1554.95]
[415.15, 1528.49]
[444.44, 1581.87]
[414.21, 1558.73]
[233.45, 1440.7]
[223.55, 1499.45]
[206.72, 1556.27]
[185.4, 1587.39]
[122.0, 1560.88]
[158.31, 1601.8]
[68.4, 1545.9]
[74.16, 1649.64]
[239.0, 1586.82]
[245.33, 1547.05]
[279.92, 1528.61]
[358.3, 1533.79]
[367.52, 1570.1]
[514.14, 1616.89]
[522.89, 1650.5]
[451.83, 1614.09]
[487.72, 1503.97]
[528.97, 1402.29]
[530.79, 1718.41]
[509.86, 1681.25]
[474.84, 1665.02]
[460.32, 1717.98]
[501.75, 1659.9]
[384.73, 1673.56]
[350.57, 1659.47]
[363.38, 1693.64]
