[427.34, 106.45]
[385.03, 103.49]
[390.96, 156.93]
[339.0, 100.52]
[362.76, 133.18]
[436.99, 195.53]
[338.26, 203.69]
[330.1, 153.96]
[296.69, 146.54]
[295.95, 206.66]
[318.96, 257.14]
[258.1, 167.32]
[277.4, 121.3]
[398.39, 234.13]
[382.8, 202.95]
[26.33, 325.78]
[35.27, 417.92]
[77.32, 476.96]
[91.54, 739.12]
[115.09, 874.95]
[161.27, 897.59]
[103.32, 923.85]
[179.53, 971.78]
[133.33, 982.86]
[169.37, 943.59]
[180.99, 1126.48]
[188.95, 1170.23]
[159.12, 1101.29]
[212.81, 1101.29]
[219.44, 1144.38]
[381.37, 507.51]
[365.88, 538.07]
[391.96, 538.07]
[408.27, 578.01]
[276.22, 479.38]
[278.25, 514.84]
[287.22, 551.52]
[370.18, 655.21]
[356.02, 674.02]
[344.33, 697.83]
[312.17, 649.38]
[304.23, 694.49]
[277.92, 643.12]
[266.64, 696.58]
[354.77, 786.37]
[344.75, 854.87]
[373.56, 735.42]
[282.33, 846.2]
[267.96, 872.8]
[428.11, 916.06]
[451.51, 948.99]
[396.48, 928.63]
[354.89, 974.99]
[320.66, 1004.01]
[311.79, 1033.71]
[300.82, 1070.55]
[268.8, 1046.87]
[385.91, 1025.37]
[352.58, 1006.08]
[375.38, 1113.97]
[375.38, 1150.81]
[336.79, 1118.36]
[333.72, 1160.46]
[384.09, 1087.18]
[425.12, 1065.18]
[431.83, 1029.0]
[497.07, 1257.64]
[527.01, 1285.03]
[469.04, 1223.24]
[497.71, 1218.15]
[441.65, 1221.97]
[402.16, 1207.32]
[421.27, 1243.63]
[347.12, 1255.83]
[325.84, 1200.5]
[271.7, 1221.53]
[238.41, 1206.26]
[227.05, 1226.62]
[241.54, 1232.5]
[311.26, 1223.88]
[323.4, 1250.91]
[278.96, 1309.79]
[247.63, 1307.41]
[222.65, 1297.1]
[242.08, 1354.59]
[284.9, 1353.8]
[345.17, 1331.2]
[312.66, 1380.36]
[318.6, 1427.54]
[414.16, 1366.88]
[435.96, 1395.82]
[450.24, 1370.05]
[489.06, 1338.31]
[398.37, 1272.56]
[387.92, 1247.95]
[388.62, 1416.23]
[398.86, 1452.4]
[372.58, 1440.8]
[381.11, 1478.0]
[348.35, 1429.54]
[344.93, 1467.76]
[489.63, 1472.43]
[506.69, 1499.65]
[464.03, 1487.05]
[446.56, 1467.55]
[436.81, 1495.99]
[404.71, 1497.21]
[425.84, 1523.22]
[387.24, 1518.34]
[388.46, 1580.91]
[403.73, 1348.53]
[392.07, 1324.63]
[64.38, 690.22]
[361.27, 263.82]
[268.29, 1369.8]
[392.72, 1389.95]
[329.33, 1316.1]
[299.26, 880.52]
[389.73, 64.76]
[471.68, 127.34]
[321.52, 497.04]
[344.46, 619.85]
[377.04, 790.4]
