[206.47, 149.53]
[172.82, 187.26]
[219.73, 187.77]
[240.12, 146.47]
[276.33, 145.96]
[297.23, 124.04]
[270.21, 207.66]
[276.84, 255.59]
[202.39, 240.8]
[152.42, 240.8]
[115.71, 283.12]
[301.86, 302.72]
[285.96, 396.66]
[233.93, 348.97]
[229.59, 401.0]
[189.12, 377.87]
[183.55, 338.44]
[186.65, 294.05]
[140.19, 481.93]
[113.01, 429.8]
[102.68, 497.76]
[205.92, 484.0]
[229.14, 550.24]
[231.51, 470.79]
[168.31, 422.51]
[269.7, 469.91]
[265.0, 343.18]
[397.5, 578.22]
[391.15, 541.72]
[390.09, 502.58]
[358.36, 498.87]
[354.65, 555.47]
[314.45, 536.96]
[333.5, 605.19]
[265.79, 590.91]
[253.1, 649.1]
[215.54, 636.4]
[228.76, 595.14]
[121.39, 603.61]
[133.02, 654.39]
[170.05, 552.3]
[165.29, 613.13]
[173.22, 658.62]
[58.97, 539.07]
[38.87, 594.08]
[104.65, 712.1]
[92.96, 757.98]
[133.89, 677.47]
[60.12, 685.56]
[57.88, 757.98]
[76.32, 730.09]
[53.38, 720.2]
[132.54, 721.99]
[196.41, 702.2]
[206.76, 740.44]
[240.49, 704.45]
[207.66, 772.82]
[244.99, 744.48]
[273.33, 700.85]
[212.15, 581.66]
[292.46, 619.47]
[350.2, 617.1]
[324.24, 638.04]
[297.83, 698.6]
[354.75, 664.91]
[343.37, 695.87]
[389.81, 644.42]
[368.86, 720.0]
[363.4, 635.77]
[351.2, 774.35]
[321.52, 760.8]
[306.03, 813.72]
[276.84, 756.02]
[283.42, 797.83]
[252.47, 807.71]
[238.97, 856.44]
[271.57, 874.14]
[329.89, 922.8]
[296.9, 939.8]
[248.24, 945.13]
[214.56, 890.22]
[218.34, 839.21]
[197.55, 878.41]
[174.88, 823.15]
[104.5, 925.65]
[92.69, 841.1]
[124.34, 791.5]
[56.79, 842.51]
[92.22, 808.03]
[121.03, 752.87]
[22.93, 574.25]
[41.67, 518.65]
[132.84, 869.44]
