[387.64, 239.98]
[367.8, 177.88]
[334.16, 170.97]
[330.71, 246.88]
[338.47, 301.23]
[249.62, 194.26]
[250.48, 118.36]
[215.12, 256.37]
[158.19, 350.39]
[136.46, 282.88]
[119.74, 318.53]
[222.38, 395.84]
[197.93, 480.19]
[141.7, 432.52]
[97.69, 471.64]
[130.36, 405.8]
[335.3, 421.84]
[364.7, 473.52]
[254.02, 386.27]
[237.6, 513.81]
[283.06, 432.36]
[307.69, 491.08]
[343.68, 521.39]
[346.83, 599.68]
[346.83, 557.38]
[437.75, 638.83]
[109.43, 587.05]
[118.26, 650.19]
[132.79, 719.37]
[180.73, 746.22]
[132.16, 803.11]
[40.11, 830.59]
[229.31, 736.63]
[249.76, 848.49]
[309.21, 811.41]
[300.9, 732.16]
[325.19, 677.19]
[357.92, 755.19]
[427.15, 779.13]
[410.33, 844.48]
[442.68, 816.66]
[438.8, 881.36]
[429.74, 957.07]
[300.33, 870.37]
[333.33, 981.66]
[243.39, 968.07]
[271.22, 1041.18]
[195.51, 952.54]
[193.57, 1010.13]
[156.69, 978.42]
[143.75, 877.48]
[82.28, 794.66]
[203.92, 1084.54]
[356.99, 982.75]
[320.96, 1015.5]
[287.74, 984.62]
[315.81, 1050.13]
[269.03, 896.67]
[377.0, 1092.44]
[389.08, 1156.88]
[334.04, 1142.79]
[276.32, 1193.13]
[254.84, 1218.64]
[235.37, 1154.2]
[219.93, 1209.91]
[187.71, 1229.38]
[191.74, 1143.46]
[150.12, 1183.06]
[97.33, 1197.07]
[143.77, 612.61]
[132.33, 526.56]
[186.05, 604.65]
[460.83, 699.4]
[255.73, 688.96]
[221.24, 816.81]
[179.51, 907.42]
[131.05, 1131.04]
[273.48, 1095.56]
[147.65, 1232.01]
[305.69, 1085.77]
[206.53, 599.09]
