[224.77, 63.07]
[179.11, 183.69]
[258.14, 209.28]
[272.99, 258.06]
[227.75, 182.42]
[240.47, 241.09]
[248.25, 288.46]
[200.88, 315.32]
[196.64, 395.2]
[244.0, 426.31]
[347.71, 429.54]
[296.83, 527.31]
[349.52, 585.8]
[272.66, 526.25]
[234.48, 477.9]
[243.65, 544.58]
[166.19, 274.66]
[155.37, 362.25]
[147.12, 296.3]
[120.33, 349.89]
[149.0, 215.32]
[84.73, 244.53]
[84.73, 303.68]
[73.05, 370.13]
[82.99, 425.59]
[88.69, 490.44]
[102.23, 551.72]
[147.83, 468.35]
[151.4, 524.64]
[189.88, 514.67]
[282.31, 601.72]
[318.87, 638.08]
[113.64, 617.42]
[154.97, 642.36]
[103.66, 675.14]
[76.59, 733.57]
[49.51, 661.6]
[69.46, 608.86]
[60.41, 425.81]
[49.72, 459.4]
[336.79, 543.9]
[361.73, 557.13]
[315.87, 678.96]
[292.17, 682.05]
[273.1, 657.32]
[245.28, 675.87]
[209.37, 580.91]
[190.66, 689.43]
[215.96, 530.69]
[257.29, 733.41]
[182.27, 129.12]
[292.98, 709.89]
