[230.1, 99.44]
[220.42, 156.74]
[243.49, 194.69]
[288.14, 236.37]
[168.33, 65.95]
[169.07, 104.65]
[121.44, 95.71]
[141.54, 147.81]
[183.96, 137.39]
[157.17, 181.3]
[120.7, 214.04]
[185.93, 263.92]
[174.92, 285.56]
[152.14, 297.71]
[229.22, 253.67]
[253.9, 301.89]
[216.69, 294.29]
[220.86, 334.92]
[221.02, 381.46]
[232.56, 414.13]
[258.82, 453.85]
[199.88, 441.03]
[206.29, 489.72]
[164.01, 449.36]
[170.42, 489.72]
[143.51, 419.89]
[143.51, 461.53]
[184.5, 56.46]
[109.17, 501.36]
[99.57, 547.13]
[158.9, 529.61]
[182.07, 556.74]
[184.17, 593.18]
[163.51, 613.85]
[173.6, 659.98]
[135.16, 543.21]
[133.24, 576.37]
[120.26, 634.51]
[102.48, 658.54]
[100.56, 628.26]
[242.05, 582.85]
[240.42, 643.74]
[217.53, 636.79]
[270.24, 672.75]
[304.16, 575.91]
[313.97, 618.81]
[302.53, 643.33]
[284.95, 718.92]
[240.82, 726.69]
[246.95, 760.19]
[266.16, 779.8]
[270.52, 822.88]
[289.63, 866.32]
[305.84, 888.9]
[308.74, 924.8]
[320.9, 962.45]
[213.76, 868.05]
[215.5, 906.85]
[257.78, 908.59]
[245.61, 949.13]
[219.55, 929.44]
[239.24, 880.79]
[171.05, 857.28]
[160.71, 761.26]
[154.8, 795.73]
[127.72, 776.52]
[110.48, 749.93]
[84.38, 750.43]
[67.64, 788.34]
[71.09, 723.83]
[104.89, 899.91]
[114.52, 930.47]
[117.04, 964.81]
[68.46, 954.76]
[57.16, 982.4]
[18.21, 961.46]
[40.83, 931.73]
[28.26, 876.88]
[47.53, 852.59]
[78.51, 925.87]
[96.94, 860.13]
[123.74, 892.79]
[109.34, 1018.29]
[120.61, 1047.96]
[139.01, 1065.17]
[128.33, 1106.12]
[74.92, 1062.8]
[86.19, 1106.12]
[188.39, 975.77]
[208.81, 1018.42]
[257.47, 999.2]
[261.68, 1034.64]
[262.28, 1071.89]
[324.76, 1059.27]
[303.13, 1015.42]
[238.85, 1056.87]
[282.76, 1081.03]
[295.53, 1101.1]
[318.15, 1118.98]
[285.31, 1137.23]
[204.81, 1065.28]
[207.39, 1115.44]
[92.73, 1156.1]
[87.45, 1189.52]
[77.78, 1220.3]
[117.35, 1153.02]
[127.9, 1176.76]
[157.81, 1192.15]
[292.03, 1233.96]
[299.24, 1267.31]
[261.84, 1261.0]
[348.81, 1282.18]
[358.72, 1298.85]
[426.77, 1283.08]
[441.64, 1316.88]
[415.95, 1364.65]
[386.21, 1375.01]
[407.39, 1390.78]
[332.59, 1335.81]
[345.2, 1367.35]
[458.64, 1478.94]
[201.78, 1161.39]
[219.33, 1123.99]
[223.39, 1206.13]
[214.36, 1235.58]
[217.5, 1274.45]
[154.39, 1408.31]
[137.36, 1364.02]
[295.07, 1432.56]
[316.4, 1494.13]
[287.02, 1406.8]
[278.17, 1442.22]
[245.98, 1421.69]
[266.1, 1459.12]
[229.88, 1467.97]
[157.04, 1474.01]
[157.45, 1496.94]
[338.32, 1552.58]
[343.27, 1583.1]
[348.63, 1614.85]
[250.17, 1310.37]
[267.08, 1334.22]
[285.79, 1362.29]
[213.09, 706.73]
[265.74, 1492.87]
[218.92, 963.61]
[236.25, 815.84]
[185.95, 812.82]
[71.23, 883.02]
[75.8, 833.02]
[241.15, 976.95]
[146.9, 92.73]
[150.74, 119.61]
[126.17, 603.47]
[147.05, 667.73]
[331.22, 661.02]
[277.76, 573.75]
[122.54, 723.19]
[57.25, 738.84]
[225.05, 797.11]
[266.6, 801.96]
[194.84, 875.88]
[193.76, 893.69]
[168.94, 942.25]
[69.66, 1003.22]
[125.77, 1008.07]
[160.84, 1031.27]
[165.16, 974.08]
[280.08, 1186.12]
[235.83, 1244.34]
[249.34, 1223.1]
[232.45, 1260.75]
[236.31, 1209.11]
[195.47, 1241.09]
[191.59, 1289.64]
[116.83, 1342.71]
[107.58, 1363.73]
[234.44, 1436.0]
[302.64, 1578.12]
