[245.14, 67.02]
[274.15, 112.53]
[308.16, 132.53]
[263.65, 155.54]
[311.16, 215.05]
[345.17, 254.56]
[205.76, 185.73]
[205.76, 246.12]
[193.86, 293.75]
[172.59, 169.57]
[150.9, 219.32]
[329.04, 328.18]
[314.58, 248.26]
[170.97, 406.22]
[202.23, 336.01]
[281.67, 346.77]
[264.24, 393.92]
[273.47, 431.34]
[299.09, 414.94]
[362.47, 476.88]
[350.85, 518.28]
[410.41, 436.93]
[388.62, 385.36]
[437.29, 428.94]
[465.61, 481.24]
[443.44, 369.59]
[482.35, 401.09]
[470.99, 545.67]
[444.73, 515.74]
[399.56, 487.9]
[416.89, 553.02]
[441.58, 584.01]
[462.58, 568.78]
[433.17, 631.28]
[415.84, 595.04]
[403.03, 625.62]
[417.39, 674.01]
[401.97, 695.81]
[273.83, 624.03]
[271.88, 545.03]
[241.74, 560.1]
[220.21, 515.96]
[149.7, 470.21]
[135.71, 529.95]
[185.96, 564.66]
[206.56, 576.56]
[175.07, 340.62]
[274.29, 507.91]
[318.42, 596.27]
[347.3, 673.09]
[374.54, 731.93]
[304.26, 704.14]
[269.39, 727.57]
[235.61, 701.96]
[253.04, 772.25]
[181.67, 719.4]
[163.69, 667.64]
[86.86, 702.51]
[130.45, 771.16]
[312.97, 764.08]
[417.04, 806.57]
[479.23, 820.4]
[355.99, 822.35]
[289.83, 823.0]
[264.04, 865.59]
[231.61, 894.16]
[69.45, 934.31]
[134.95, 683.24]
[131.66, 736.42]
[210.9, 705.57]
[363.99, 391.45]
[330.9, 273.18]
[308.11, 190.17]
[330.7, 406.16]
[296.76, 382.44]
[187.39, 497.85]
[177.58, 551.59]
[289.74, 854.98]
[333.1, 862.76]
[126.59, 883.35]
[213.85, 833.93]
[258.49, 673.63]
[181.21, 205.43]
[366.74, 799.96]
[170.66, 857.09]
[126.64, 438.56]
[142.03, 660.91]
[234.65, 648.84]
[179.73, 242.96]
