[428.53, 84.52]
[456.37, 141.85]
[323.68, 67.32]
[307.3, 115.64]
[371.19, 90.25]
[328.6, 139.39]
[342.52, 188.54]
[381.02, 189.36]
[385.93, 255.7]
[412.96, 221.3]
[441.63, 188.54]
[475.21, 248.33]
[501.42, 287.65]
[528.45, 339.25]
[591.52, 365.46]
[258.16, 295.02]
[254.88, 356.45]
[58.3, 400.68]
[51.75, 457.2]
[16.53, 498.97]
[110.72, 401.5]
[123.83, 466.21]
[366.45, 369.7]
[381.26, 429.91]
[446.4, 414.11]
[479.26, 396.35]
[521.57, 389.3]
[554.7, 428.08]
[588.55, 478.84]
[612.52, 473.91]
[650.59, 516.91]
[461.63, 505.63]
[498.3, 539.48]
[425.68, 551.46]
[444.01, 613.51]
[398.18, 606.46]
[390.42, 679.08]
[349.53, 581.78]
[326.97, 629.02]
[320.62, 543.71]
[298.06, 590.24]
[307.22, 445.7]
[217.2, 752.66]
[220.15, 804.75]
[249.64, 746.76]
[271.26, 779.19]
[283.06, 722.19]
[321.39, 763.47]
[347.66, 694.66]
[358.76, 767.74]
[482.1, 610.13]
[448.67, 653.71]
[444.23, 680.74]
[459.16, 701.21]
[360.23, 656.86]
[333.36, 723.81]
[660.86, 718.27]
[638.68, 624.46]
[580.69, 601.85]
[563.63, 630.85]
[555.1, 699.51]
[605.85, 700.36]
[564.49, 791.62]
[605.42, 785.65]
[575.15, 746.84]
[622.01, 855.28]
[585.75, 854.67]
[612.95, 907.25]
[596.23, 1037.34]
[654.57, 1085.11]
[719.08, 1105.92]
[434.91, 1013.27]
[427.48, 1050.43]
[389.08, 1064.68]
[429.96, 873.31]
[432.43, 935.86]
[478.26, 893.13]
[510.47, 929.67]
[467.12, 945.77]
[458.98, 823.26]
[441.28, 767.23]
[394.09, 787.13]
[501.48, 699.02]
[580.81, 664.66]
[330.85, 371.93]
[515.24, 438.11]
[513.04, 222.52]
[403.84, 403.4]
[436.0, 456.7]
[398.37, 1025.04]
[572.99, 982.89]
[641.35, 892.75]
[653.44, 846.21]
[379.89, 737.65]
[628.74, 533.13]
[479.97, 465.44]
[410.87, 351.93]
[386.82, 71.69]
[472.98, 183.97]
[291.14, 300.21]
[521.01, 502.21]
[457.36, 744.71]
[519.64, 649.6]
[528.1, 570.02]
[604.37, 745.67]
[316.31, 249.34]
[395.63, 99.15]
