[343.58, 43.76]
[344.65, 79.19]
[346.8, 116.77]
[300.63, 131.8]
[298.49, 167.22]
[299.56, 209.09]
[245.89, 357.05]
[242.01, 321.34]
[42.51, 275.54]
[58.81, 319.79]
[205.53, 404.41]
[228.82, 426.14]
[117.03, 457.97]
[220.45, 478.91]
[214.51, 519.83]
[216.49, 559.44]
[139.92, 612.25]
[124.74, 636.01]
[59.39, 556.14]
[77.87, 579.9]
[36.28, 571.32]
[11.86, 611.59]
[144.75, 755.64]
[135.2, 784.76]
[118.98, 806.23]
[97.02, 816.74]
[164.32, 819.12]
[176.73, 846.81]
[188.66, 805.28]
[226.85, 790.01]
[273.92, 847.87]
[264.83, 876.28]
[251.76, 897.31]
[309.15, 835.37]
[152.32, 900.15]
[195.5, 887.65]
[75.08, 950.52]
[93.18, 966.17]
[146.0, 1038.56]
[138.18, 1118.78]
[216.93, 990.14]
[261.93, 1038.56]
[326.0, 1062.53]
[330.89, 1024.86]
[190.01, 1210.73]
[134.7, 1244.01]
[110.99, 1277.28]
[145.93, 1266.47]
[224.08, 1324.36]
[276.71, 1292.49]
[273.84, 1322.57]
[275.16, 1428.49]
[238.19, 1460.39]
[136.05, 1486.18]
[162.05, 1434.7]
[153.73, 1458.62]
[310.67, 1558.63]
[325.98, 1554.06]
[285.43, 1570.17]
[273.61, 1598.1]
[247.56, 1617.98]
[228.49, 1601.06]
[179.15, 1527.35]
[179.15, 1566.17]
[198.94, 1542.57]
[318.59, 1428.66]
[300.64, 1580.1]
[205.07, 1679.58]
[192.39, 1653.25]
[193.36, 1632.77]
[102.84, 1436.23]
[68.84, 1395.44]
[42.92, 1384.82]
[12.33, 1434.11]
[135.98, 1448.13]
[96.46, 1508.47]
[127.06, 1528.87]
[58.22, 1501.67]
[16.15, 1532.27]
[160.63, 1553.15]
[139.38, 1571.36]
[169.4, 1632.78]
[148.92, 1665.55]
[129.97, 1647.63]
[137.14, 1697.3]
[110.0, 1648.65]
[79.27, 1703.44]
[207.29, 1713.17]
[184.76, 1712.15]
[318.42, 1729.05]
[282.06, 1718.81]
[266.18, 1775.14]
[253.38, 1744.41]
[157.21, 1798.08]
[151.72, 1823.08]
[141.36, 1849.29]
[274.07, 1858.18]
[289.5, 1885.26]
[268.09, 1896.91]
[253.61, 1872.03]
[247.94, 1903.83]
[228.42, 1935.0]
[233.46, 1877.38]
[227.16, 1898.79]
[223.14, 2018.83]
[215.92, 2058.13]
[171.65, 1932.55]
[166.68, 1968.68]
[238.93, 1976.91]
[193.53, 2113.69]
[169.01, 1157.99]
[111.54, 1677.33]
[46.32, 1522.92]
[140.23, 1423.06]
[32.72, 1412.01]
[78.62, 1420.09]
[233.06, 1568.56]
[161.93, 783.32]
[225.7, 297.82]
[211.49, 340.45]
[204.76, 369.62]
[115.0, 504.26]
[42.44, 530.44]
[275.48, 768.16]
[282.23, 723.94]
[295.71, 687.98]
[253.0, 724.69]
[247.01, 757.66]
[221.53, 758.41]
[223.03, 725.44]
[62.67, 926.27]
[381.89, 1079.88]
[74.66, 1290.45]
[37.19, 1252.98]
[37.19, 1284.45]
[79.15, 1185.54]
[61.92, 1159.31]
[183.31, 1181.79]
[217.03, 1063.4]
[145.1, 1061.9]
[163.08, 1085.88]
[136.07, 999.76]
[217.75, 1457.61]
[217.75, 1489.83]
[240.23, 1500.32]
[209.51, 2079.56]
[165.27, 745.01]
[108.36, 985.86]
[240.57, 989.31]
[188.93, 1311.39]
[190.2, 1337.51]
[330.26, 1396.93]
[347.76, 1407.42]
[350.09, 1440.67]
[193.72, 1522.11]
[225.56, 1512.14]
[278.3, 1616.19]
[307.28, 1601.46]
[318.21, 1524.02]
[50.98, 1650.01]
[255.1, 1723.13]
[213.99, 1737.22]
[194.31, 1743.39]
[174.12, 1873.03]
[73.47, 1931.5]
[82.08, 1906.19]
[84.61, 1883.91]
[86.13, 1858.09]
[99.3, 1835.31]
[102.33, 1806.45]
[254.97, 1849.37]
[225.51, 2094.01]
[191.83, 2074.38]
[178.7, 2054.63]
[165.03, 2067.61]
[169.82, 2087.08]
[179.46, 906.82]
[240.53, 1197.78]
[233.75, 1231.25]
[362.42, 1406.76]
[266.08, 1274.83]
[254.87, 1287.86]
[165.06, 994.38]
