[356.07, 405.28]
[309.54, 419.41]
[303.72, 488.37]
[547.18, 323.85]
[564.63, 397.8]
[604.51, 475.91]
[713.36, 256.55]
[915.26, 313.88]
[784.81, 366.23]
[748.25, 371.21]
[786.47, 454.3]
[799.77, 623.81]
[748.25, 570.63]
[566.29, 187.59]
[486.52, 390.32]
[482.37, 444.33]
[514.77, 484.22]
[605.34, 376.2]
[622.79, 432.7]
[456.61, 333.82]
[459.93, 407.77]
[465.75, 492.52]
[51.9, 444.46]
[51.9, 513.7]
[108.42, 476.96]
[149.27, 556.15]
[157.68, 621.64]
[224.37, 487.06]
[163.09, 397.54]
[141.46, 650.48]
[730.73, 711.74]
[775.17, 747.63]
[717.05, 756.18]
[551.18, 627.07]
[503.81, 599.78]
[442.52, 554.46]
[422.96, 490.6]
[419.35, 422.63]
[620.78, 747.69]
[682.96, 779.22]
[633.04, 797.17]
[647.49, 852.78]
[594.94, 820.38]
[489.7, 734.48]
[459.41, 808.36]
[411.38, 763.29]
[408.43, 815.75]
[272.49, 648.04]
[320.51, 659.86]
[341.2, 792.11]
[317.55, 709.36]
[221.51, 741.87]
[237.76, 817.23]
[191.95, 736.69]
[193.43, 838.65]
[281.5, 858.16]
[242.28, 934.48]
[317.54, 946.14]
[320.72, 1004.44]
[321.78, 1074.39]
[402.34, 1060.62]
[404.46, 1011.86]
[412.94, 960.98]
[442.55, 1047.42]
[499.34, 1000.37]
[497.17, 1062.56]
[567.48, 1037.14]
[532.32, 1048.5]
[518.26, 1099.34]
[658.87, 960.89]
[639.94, 907.89]
[560.65, 924.07]
[554.79, 878.44]
[503.95, 874.53]
[515.03, 924.07]
[454.46, 868.28]
[398.91, 584.06]
[321.75, 527.09]
[657.07, 725.89]
[687.46, 656.49]
[384.79, 505.27]
[529.56, 442.03]
[655.8, 453.26]
[447.56, 701.84]
[363.21, 859.07]
[462.92, 966.37]
[535.52, 893.24]
[547.63, 937.43]
[523.2, 716.11]
[368.69, 214.84]
[270.27, 685.72]
[368.35, 781.08]
[266.93, 802.18]
[488.07, 679.02]
[651.32, 489.37]
