[321.58, 86.14]
[333.26, 138.7]
[445.68, 217.54]
[286.24, 237.32]
[241.55, 352.78]
[249.74, 407.16]
[79.91, 398.22]
[301.14, 500.27]
[336.9, 575.51]
[268.36, 519.64]
[296.67, 659.68]
[205.05, 558.38]
[175.25, 617.22]
[400.21, 324.48]
[391.27, 515.17]
[439.69, 525.6]
[487.36, 530.07]
[511.95, 559.12]
[579.73, 630.63]
[541.0, 685.01]
[461.29, 673.83]
[354.03, 605.3]
[332.43, 632.87]
[266.96, 742.38]
[397.39, 737.76]
[395.85, 794.32]
[352.37, 785.09]
[458.94, 794.32]
[478.95, 735.46]
[279.92, 862.67]
[302.36, 944.96]
[366.48, 878.7]
[505.41, 849.85]
[534.27, 913.97]
[443.43, 940.69]
[375.03, 1029.39]
[372.89, 1095.65]
[269.23, 1082.82]
[274.57, 1138.4]
[270.3, 1174.73]
[237.01, 1120.8]
[219.53, 1190.73]
[196.73, 1037.95]
[230.93, 968.78]
[243.09, 992.34]
[290.22, 1019.71]
[158.72, 913.29]
[313.78, 860.09]
[403.47, 904.17]
[567.33, 740.88]
[608.88, 789.36]
[357.27, 690.1]
[273.5, 968.02]
[296.86, 402.35]
[336.29, 291.31]
[362.44, 318.26]
[426.5, 570.99]
[617.5, 509.41]
[246.89, 913.29]
[460.53, 876.57]
[425.86, 735.07]
[371.91, 650.0]
[505.24, 658.94]
[601.33, 687.99]
[560.36, 570.29]
[460.55, 597.86]
[386.06, 579.98]
[275.81, 591.15]
[349.93, 488.28]
