[563.8, 111.47]
[584.89, 99.8]
[564.69, 47.74]
[234.47, 95.29]
[267.18, 139.82]
[212.66, 147.09]
[207.21, 192.07]
[172.68, 83.93]
[82.26, 154.36]
[139.96, 178.44]
[119.52, 225.24]
[85.44, 246.59]
[165.75, 165.39]
[159.8, 222.18]
[239.41, 406.59]
[151.02, 337.75]
[161.97, 408.54]
[111.91, 331.49]
[125.21, 393.29]
[149.85, 452.35]
[186.23, 289.89]
[463.11, 407.39]
[526.74, 659.11]
[487.73, 668.14]
[495.53, 639.39]
[312.65, 717.4]
[327.62, 750.24]
[266.92, 749.83]
[266.92, 816.77]
[241.14, 808.45]
[234.49, 740.68]
[194.12, 618.4]
[204.38, 664.36]
[197.09, 808.79]
[180.05, 837.85]
[232.56, 883.74]
[282.42, 926.35]
[341.22, 868.83]
[441.77, 891.41]
[501.0, 872.67]
[509.52, 901.21]
[342.07, 909.31]
[346.75, 942.97]
[209.06, 1023.02]
[190.11, 1057.87]
[268.35, 1010.18]
[276.3, 1062.14]
[329.48, 998.57]
[340.48, 1045.03]
[365.55, 1194.8]
[274.46, 1121.44]
[476.8, 1081.71]
[467.02, 1122.66]
[512.26, 1085.98]
[499.6, 1234.47]
[436.28, 1219.19]
[429.73, 1255.58]
[306.02, 1233.02]
[295.83, 1264.31]
[261.63, 1276.68]
[343.13, 1238.84]
[329.31, 1291.23]
[298.02, 1328.27]
[283.79, 1373.44]
[345.67, 1342.5]
[214.48, 1333.22]
[196.53, 1367.26]
[322.81, 1443.99]
[319.65, 1488.72]
[348.06, 1428.2]
[429.1, 1448.72]
[434.36, 1476.09]
[453.83, 1511.87]
[386.48, 1499.77]
[370.69, 1451.88]
[453.85, 1547.3]
[461.84, 1467.4]
[447.99, 1433.84]
[272.73, 1514.81]
[262.61, 1542.51]
[245.03, 1546.24]
[238.11, 1501.49]
[213.07, 1515.34]
[216.27, 1571.27]
[172.06, 1577.13]
[145.42, 1574.47]
[264.74, 1577.13]
[284.45, 1600.57]
[347.84, 1575.0]
[363.82, 1594.18]
[302.56, 1514.27]
[283.92, 1573.94]
[429.08, 1626.02]
[398.13, 1624.51]
[333.7, 1664.77]
[317.19, 1629.47]
[310.31, 1596.91]
[343.79, 1598.74]
[298.39, 1670.28]
[313.98, 1698.71]
[385.97, 1708.34]
[385.06, 1735.39]
[365.8, 1769.78]
[429.53, 1714.3]
[446.04, 1745.02]
[466.22, 1760.15]
[291.8, 1736.71]
[285.56, 1774.92]
[236.82, 1735.15]
[243.84, 1780.38]
[213.81, 1765.95]
[200.17, 1791.29]
[202.12, 1695.38]
[249.3, 1716.43]
[268.01, 1733.59]
[258.26, 1761.27]
[421.13, 1826.99]
[425.87, 1862.51]
[438.5, 1894.09]
[417.58, 1903.96]
[392.32, 1839.62]
[374.95, 1858.17]
[371.4, 1888.96]
[409.83, 1318.57]
[407.26, 1372.66]
[469.59, 1219.14]
[466.3, 1245.75]
[481.09, 1225.05]
[376.18, 1333.36]
[280.17, 1454.33]
[478.23, 1522.25]
[257.7, 882.47]
[237.08, 1582.62]
[331.32, 1158.33]
[324.8, 1122.83]
[238.58, 1180.79]
[239.3, 1143.12]
[253.79, 917.77]
[205.97, 940.96]
[250.61, 656.4]
[42.37, 185.19]
[415.63, 1513.47]
[170.8, 1552.94]
[186.96, 1531.98]
[284.55, 1729.01]
[404.25, 1728.09]
[337.75, 1706.4]
[304.18, 1652.11]
[252.83, 1317.61]
