[460.43, 94.34]
[431.75, 119.04]
[446.49, 169.63]
[417.8, 154.49]
[362.43, 209.33]
[297.91, 227.47]
[249.51, 227.07]
[445.11, 219.0]
[445.11, 264.98]
[408.0, 244.82]
[433.23, 364.73]
[545.5, 327.17]
[432.25, 398.87]
[450.99, 448.51]
[401.0, 295.76]
[343.03, 374.57]
[356.83, 343.17]
[251.38, 306.87]
[294.77, 346.45]
[324.71, 398.38]
[363.68, 441.48]
[127.67, 272.37]
[233.26, 273.37]
[221.3, 307.73]
[197.89, 368.0]
[312.09, 428.71]
[150.47, 486.24]
[102.88, 518.67]
[91.89, 573.59]
[114.38, 446.49]
[290.65, 484.68]
[315.23, 536.98]
[364.92, 577.78]
[402.58, 555.81]
[439.19, 567.31]
[418.27, 526.0]
[415.65, 458.0]
[367.53, 501.41]
[285.94, 589.81]
[345.04, 620.66]
[406.76, 653.09]
[222.65, 598.17]
[147.34, 528.61]
[171.92, 536.98]
[125.37, 575.68]
[67.31, 558.42]
[136.16, 602.28]
[165.39, 568.29]
[183.82, 627.06]
[238.78, 668.04]
[391.77, 687.74]
[290.47, 743.57]
[240.75, 711.97]
[239.14, 782.72]
[216.09, 753.24]
[144.8, 650.86]
[121.11, 707.41]
[69.56, 808.88]
[38.63, 744.85]
[28.33, 785.55]
[87.47, 631.45]
[90.72, 693.85]
[158.09, 761.51]
[224.07, 859.33]
[278.51, 815.96]
[360.64, 778.12]
[371.71, 735.68]
[412.32, 785.05]
[434.46, 771.2]
[469.99, 816.88]
[471.84, 873.17]
[499.06, 810.88]
[427.54, 867.63]
[351.53, 957.89]
[354.8, 1006.0]
[320.23, 928.46]
[331.44, 982.64]
[294.08, 995.72]
[219.35, 989.65]
[211.41, 1029.35]
[187.59, 983.58]
[178.71, 1029.35]
[140.41, 972.83]
[94.17, 971.43]
[174.79, 1097.43]
[235.92, 1085.27]
[237.95, 1111.61]
[276.11, 1095.07]
[282.86, 1142.35]
[213.63, 1162.27]
[185.94, 1161.94]
[233.22, 1145.72]
[253.14, 1147.08]
[172.79, 814.44]
[240.43, 899.13]
[471.45, 318.92]
[489.14, 264.6]
[164.6, 436.48]
[168.1, 402.65]
[209.91, 1079.87]
[304.35, 949.01]
[445.54, 836.72]
[20.19, 828.41]
[167.32, 701.78]
[318.38, 692.24]
[158.32, 511.87]
[251.38, 354.43]
[331.92, 283.61]
[396.14, 348.88]
[129.25, 1439.63]
[123.76, 1476.18]
[87.21, 1360.13]
[91.78, 1403.08]
[52.49, 1370.18]
[41.52, 1406.73]
[44.04, 1338.25]
[81.75, 787.03]
[140.73, 731.52]
[103.06, 672.54]
[355.94, 690.65]
[327.7, 737.01]
[249.69, 810.05]
[322.8, 309.01]
[212.92, 642.02]
[226.07, 621.12]
[153.28, 790.2]
[94.42, 742.81]
[114.42, 770.59]
[135.92, 818.7]
[108.27, 788.33]
[149.77, 349.24]
[352.87, 530.92]
