[128.21, 107.29]
[151.19, 156.6]
[164.59, 91.97]
[177.04, 136.01]
[174.17, 193.93]
[211.98, 206.86]
[157.41, 245.63]
[137.31, 220.26]
[131.09, 195.37]
[106.19, 134.58]
[80.35, 127.4]
[74.6, 176.22]
[62.93, 263.11]
[83.45, 334.34]
[40.71, 361.7]
[269.42, 473.91]
[277.66, 433.53]
[298.68, 518.0]
[312.69, 489.57]
[333.29, 488.33]
[285.08, 544.37]
[260.36, 565.38]
[132.62, 503.17]
[321.75, 560.44]
[325.46, 602.06]
[346.06, 634.61]
[259.67, 741.26]
[220.63, 749.47]
[187.26, 754.24]
[134.16, 649.23]
[152.48, 691.2]
[104.01, 648.05]
[119.97, 699.48]
[94.55, 711.3]
[77.41, 671.69]
[58.49, 711.3]
[67.95, 623.22]
[80.36, 593.07]
[170.32, 801.72]
[186.48, 834.04]
[124.0, 792.03]
[134.77, 766.18]
[213.77, 719.86]
[193.97, 905.92]
[171.44, 886.65]
[133.27, 924.09]
[110.74, 906.28]
[77.3, 929.91]
[80.21, 894.65]
[80.93, 869.21]
[116.19, 863.75]
[255.32, 987.78]
[228.77, 1027.73]
[272.66, 1043.76]
[258.74, 1075.3]
[315.51, 1003.55]
[188.73, 1020.72]
[211.79, 1041.56]
[146.16, 1025.6]
[158.58, 1085.91]
[140.84, 1102.76]
[122.22, 1146.66]
[69.45, 1033.14]
[227.27, 1181.53]
[236.25, 1231.81]
[213.36, 1211.16]
[193.16, 1191.86]
[191.81, 1219.24]
[200.34, 1246.62]
[155.45, 1196.79]
[131.49, 1181.61]
[112.02, 1214.82]
[86.83, 1169.39]
[81.87, 1213.29]
[71.56, 1178.17]
[80.72, 1147.25]
[203.08, 1315.29]
[218.54, 1353.16]
[236.7, 1378.66]
[149.37, 1344.66]
[188.28, 1458.46]
[200.49, 1480.05]
[135.62, 1406.32]
[93.05, 1393.01]
[86.73, 1429.6]
[94.38, 1367.07]
[86.06, 1355.76]
[105.69, 1336.47]
[83.73, 1303.54]
[83.73, 1328.82]
[142.97, 1468.53]
[125.46, 1505.9]
[93.14, 1484.02]
[76.64, 1502.54]
[163.85, 1460.45]
[178.33, 1422.4]
[111.96, 1388.86]
[133.04, 1227.61]
[154.65, 1493.85]
[124.91, 962.62]
[144.16, 464.43]
[323.4, 526.24]
[219.56, 489.98]
[108.52, 302.43]
[72.35, 690.91]
[126.35, 715.77]
[105.43, 1007.09]
[98.98, 1284.15]
[221.38, 1238.56]
[96.3, 1249.85]
