[60.89, 69.28]
[120.88, 103.06]
[149.62, 155.0]
[95.17, 120.71]
[90.63, 174.15]
[132.99, 187.26]
[174.33, 92.98]
[194.5, 136.84]
[201.55, 183.73]
[247.94, 199.36]
[223.23, 172.64]
[113.83, 219.53]
[89.63, 262.39]
[198.53, 245.75]
[165.76, 206.42]
[155.57, 293.45]
[141.28, 332.24]
[101.47, 358.78]
[336.09, 443.62]
[292.69, 459.53]
[331.75, 474.0]
[291.24, 489.19]
[216.74, 473.28]
[201.55, 510.17]
[245.21, 434.42]
[365.16, 499.01]
[364.05, 525.95]
[389.51, 491.99]
[390.99, 524.1]
[216.88, 650.18]
[232.57, 690.16]
[241.16, 650.93]
[259.47, 694.27]
[286.36, 726.02]
[218.37, 710.33]
[293.84, 685.3]
[288.23, 656.91]
[305.8, 712.5]
[340.11, 722.03]
[329.63, 762.38]
[375.06, 767.14]
[353.45, 750.3]
[385.86, 731.56]
[281.02, 792.56]
[322.62, 798.65]
[337.03, 841.87]
[328.93, 786.04]
[267.7, 867.08]
[286.59, 908.15]
[261.52, 937.32]
[308.47, 929.57]
[306.64, 959.65]
[353.13, 931.85]
[347.66, 886.27]
[394.61, 909.97]
[418.76, 952.82]
[422.87, 986.09]
[439.27, 997.48]
[450.67, 986.54]
[537.8, 998.71]
[501.75, 1040.56]
[484.7, 1080.09]
[422.69, 1044.05]
[398.66, 1036.3]
[336.27, 1027.77]
[356.42, 1082.81]
[321.54, 1004.52]
[284.33, 1040.17]
[268.03, 898.03]
[347.93, 1107.46]
[352.76, 1129.98]
[330.64, 1158.93]
[316.57, 1175.01]
[311.75, 1210.39]
[353.96, 1184.66]
[361.2, 1158.52]
[333.46, 1215.21]
[373.66, 1207.98]
[391.75, 1193.5]
[395.37, 1222.85]
[408.24, 1254.21]
[419.09, 1216.82]
[432.36, 1187.87]
[448.85, 1238.93]
[435.58, 1149.28]
[444.83, 1126.76]
[436.65, 1320.27]
[454.39, 1357.77]
[478.81, 1390.62]
[413.69, 1363.58]
[426.49, 1424.52]
[438.02, 1457.9]
[460.68, 1483.85]
[398.06, 1469.84]
[420.31, 1501.57]
[373.75, 1485.91]
[362.21, 1502.8]
[395.58, 1506.92]
[355.21, 1394.03]
[350.26, 1429.88]
[350.68, 1333.06]
[326.37, 1302.98]
[332.55, 1325.64]
[385.49, 1403.67]
[366.72, 1402.42]
[368.03, 566.55]
[433.54, 578.74]
[396.98, 559.7]
[416.02, 598.55]
[436.58, 639.68]
[453.68, 1302.58]
[387.97, 1347.25]
[354.11, 1299.28]
[145.0, 109.18]
