[598.28, 146.59]
[635.11, 179.82]
[727.63, 285.82]
[691.7, 350.49]
[680.92, 407.08]
[583.01, 169.05]
[593.79, 255.28]
[613.55, 292.11]
[530.91, 130.42]
[534.5, 195.99]
[519.23, 227.43]
[534.5, 317.26]
[512.94, 312.77]
[513.84, 367.56]
[432.1, 261.57]
[365.63, 213.96]
[297.37, 200.48]
[239.88, 201.38]
[123.11, 176.23]
[339.96, 293.58]
[382.7, 317.22]
[371.79, 468.17]
[392.7, 384.51]
[414.52, 463.62]
[432.71, 375.42]
[612.85, 414.15]
[632.33, 376.57]
[659.24, 310.23]
[621.66, 452.19]
[651.82, 531.52]
[675.48, 583.94]
[350.73, 469.82]
[297.91, 498.63]
[291.33, 440.11]
[282.79, 553.2]
[245.31, 499.95]
[219.01, 583.45]
[216.38, 453.92]
[211.78, 401.32]
[148.66, 519.01]
[140.77, 599.89]
[92.77, 476.93]
[109.21, 405.27]
[566.39, 567.01]
[625.88, 591.28]
[751.9, 613.19]
[689.28, 547.44]
[726.85, 519.26]
[770.68, 575.62]
[665.01, 634.33]
[639.97, 691.47]
[622.74, 792.44]
[528.03, 631.2]
[575.78, 718.08]
[682.23, 749.39]
[665.01, 798.7]
[701.02, 857.41]
[649.36, 883.24]
[593.78, 831.58]
[551.52, 744.69]
[496.72, 783.05]
[497.51, 671.9]
[471.64, 631.93]
[462.93, 578.05]
[385.28, 573.3]
[400.33, 633.52]
[313.96, 604.99]
[348.83, 646.99]
[408.25, 712.75]
[363.88, 591.52]
[268.8, 695.32]
[306.04, 671.55]
[330.67, 762.18]
[386.88, 766.03]
[509.29, 691.35]
[456.17, 685.96]
[674.06, 867.66]
[577.05, 896.15]
[543.94, 846.11]
[513.14, 926.18]
[497.75, 874.59]
[481.58, 954.67]
[543.17, 920.02]
[376.1, 874.59]
[377.64, 963.91]
[292.54, 966.24]
[284.68, 1036.94]
[269.81, 859.05]
[368.01, 809.01]
[340.89, 930.6]
[352.11, 1019.92]
[320.17, 939.98]
[619.87, 975.24]
[660.7, 982.66]
[686.68, 1056.89]
[601.32, 1020.7]
[643.73, 1117.61]
[624.32, 1075.48]
[595.45, 1109.09]
[595.45, 1173.0]
[534.38, 1137.02]
[516.39, 1086.84]
[554.73, 1032.88]
[545.26, 966.6]
[557.1, 1199.51]
[460.53, 1158.8]
[477.1, 1066.49]
[453.9, 1017.25]
[433.54, 1100.1]
[423.13, 999.74]
[362.53, 1169.22]
[398.51, 1080.22]
[260.73, 901.72]
[290.57, 901.42]
[581.67, 851.5]
[448.47, 754.49]
[542.79, 426.67]
[364.51, 374.51]
[295.41, 282.67]
[319.95, 1139.5]
[413.47, 951.31]
[581.52, 786.21]
[507.93, 459.3]
[503.17, 503.7]
[282.33, 661.78]
[427.66, 573.31]
