[328.09, 30.77]
[286.2, 130.82]
[318.74, 77.54]
[359.4, 96.87]
[384.84, 112.93]
[347.95, 138.7]
[348.78, 181.52]
[339.31, 233.81]
[309.25, 172.87]
[275.9, 207.46]
[321.6, 135.82]
[278.68, 349.05]
[314.1, 319.04]
[320.49, 417.1]
[271.23, 382.73]
[248.19, 380.25]
[247.13, 424.9]
[210.63, 350.12]
[205.66, 388.4]
[212.04, 418.52]
[195.03, 294.48]
[180.5, 328.86]
[169.51, 368.9]
[178.37, 402.57]
[368.09, 465.6]
[314.51, 483.18]
[342.97, 437.98]
[262.61, 481.51]
[301.64, 522.94]
[340.08, 503.29]
[400.31, 455.45]
[471.49, 650.03]
[470.98, 697.9]
[458.11, 667.02]
[405.61, 634.08]
[374.21, 660.84]
[373.69, 607.31]
[326.34, 629.96]
[312.95, 663.42]
[369.57, 704.08]
[363.91, 738.05]
[368.55, 757.61]
[422.08, 732.39]
[419.5, 784.89]
[478.14, 730.88]
[481.21, 758.89]
[598.51, 692.36]
[595.01, 734.38]
[608.58, 774.65]
[571.81, 767.65]
[572.25, 695.87]
[547.74, 739.63]
[519.72, 767.65]
[528.03, 853.82]
[487.71, 833.35]
[415.76, 828.38]
[421.96, 860.64]
[479.65, 918.33]
[435.61, 916.47]
[404.59, 905.3]
[381.64, 873.67]
[381.02, 833.97]
[332.01, 803.57]
[344.42, 879.87]
[330.15, 909.03]
[381.64, 932.6]
[305.34, 961.75]
[400.87, 959.27]
[413.9, 928.88]
[550.1, 1009.29]
[535.03, 1050.36]
[507.9, 1009.29]
[489.82, 1034.91]
[520.33, 1078.24]
[448.75, 1020.97]
[577.25, 1121.63]
[566.19, 1156.34]
[373.6, 1026.38]
[404.1, 1073.49]
[340.01, 1055.73]
[314.53, 1015.19]
[378.06, 1116.28]
[379.62, 1154.58]
[381.18, 1193.67]
[356.56, 1127.61]
[340.54, 1173.34]
[323.34, 1121.36]
[432.18, 1177.47]
[447.8, 1214.69]
[416.56, 1205.38]
[445.81, 1159.52]
[343.77, 1221.0]
[306.45, 1232.58]
[285.72, 1278.27]
[246.15, 1270.74]
[241.18, 1206.13]
[54.74, 1348.86]
[30.9, 1371.11]
[76.87, 1626.08]
[64.23, 1665.16]
[47.57, 1645.62]
[44.12, 1592.18]
[386.08, 1349.52]
[393.01, 1381.18]
[318.32, 1377.22]
[335.63, 1427.67]
[338.1, 1344.57]
[269.84, 1394.53]
[260.44, 1433.12]
[241.65, 1323.3]
[246.59, 1359.41]
[236.98, 1438.51]
[215.19, 1455.0]
[199.29, 1430.85]
[175.74, 1466.19]
[303.42, 1466.54]
[283.41, 1493.37]
[266.8, 1532.97]
[287.24, 1447.81]
[245.94, 1528.28]
[221.67, 1538.08]
[209.74, 1565.76]
[184.2, 1573.85]
[296.72, 1531.65]
[281.15, 1560.62]
[323.51, 1580.17]
[352.12, 1542.51]
[358.63, 1578.36]
[356.46, 1478.79]
[304.68, 1497.62]
[181.76, 1671.58]
[221.34, 1691.01]
[197.52, 1716.3]
[167.46, 1734.99]
[260.19, 1696.5]
[282.92, 1723.63]
[288.78, 1691.37]
[280.35, 1656.19]
[281.09, 1616.6]
[308.94, 1616.97]
[308.21, 1642.62]
[339.37, 1646.66]
[354.39, 1617.33]
[378.95, 1588.38]
[346.36, 1704.87]
[307.71, 1780.92]
[265.69, 1807.99]
[259.7, 1833.87]
[266.01, 1888.45]
[239.51, 1855.32]
[213.32, 1878.04]
[217.98, 1911.75]
[200.14, 1847.41]
[180.34, 1889.48]
[199.04, 1806.72]
[185.29, 1836.14]
[166.05, 1863.91]
[196.29, 1779.23]
[182.54, 1800.12]
[372.23, 1528.32]
[253.49, 1502.64]
[389.33, 1406.59]
[217.74, 1846.8]
[238.56, 1884.35]
[321.7, 1537.08]
[254.65, 1406.12]
[337.61, 1314.4]
[59.06, 1600.22]
[341.94, 951.83]
[346.9, 825.9]
[431.26, 881.11]
[283.64, 509.17]
[320.5, 841.75]
[70.61, 1313.32]
[323.29, 1750.84]
[339.97, 1784.2]
[261.14, 1731.89]
[259.77, 1752.48]
[226.35, 1950.23]
[203.47, 1956.18]
[207.59, 1930.09]
[192.94, 1875.16]
[340.33, 1744.25]
[234.14, 1603.72]
[233.84, 1457.5]
[300.25, 1410.0]
[344.67, 1452.22]
[335.43, 1368.66]
[329.72, 1197.13]
[381.17, 1090.26]
[367.53, 899.31]
[346.42, 606.03]
[350.22, 633.72]
[443.3, 626.97]
[365.64, 67.56]
[260.34, 535.89]
[340.86, 585.78]
[397.33, 503.79]
[544.97, 679.26]
[516.95, 794.03]
[399.47, 995.79]
[222.11, 1209.47]
[269.23, 1195.63]
[258.58, 1206.52]
[275.56, 1230.2]
[260.87, 1556.07]
[190.62, 1646.59]
[370.8, 1558.49]
[381.15, 1548.79]
[388.91, 1563.34]
[164.34, 1832.42]
[253.99, 1860.12]
[185.11, 1861.58]
[427.33, 693.06]
