[562.47, 335.54]
[563.86, 277.17]
[413.77, 225.75]
[426.27, 278.56]
[606.94, 545.4]
[675.04, 532.89]
[645.86, 503.7]
[638.91, 453.67]
[379.88, 506.59]
[396.52, 564.47]
[367.5, 450.49]
[368.01, 546.88]
[344.94, 478.69]
[341.35, 526.37]
[304.95, 578.15]
[247.01, 513.55]
[365.75, 74.2]
[145.58, 93.09]
[165.2, 147.59]
[208.07, 196.27]
[70.74, 99.63]
[128.87, 214.44]
[120.15, 164.3]
[112.88, 109.81]
[98.35, 243.5]
[29.32, 322.71]
[78.73, 321.25]
[156.48, 407.0]
[152.12, 446.96]
[137.59, 476.75]
[382.74, 636.05]
[379.99, 686.59]
[337.46, 753.52]
[292.42, 746.64]
[326.2, 662.2]
[304.93, 614.66]
[309.31, 654.06]
[248.02, 666.57]
[223.62, 604.65]
[213.61, 665.32]
[188.59, 571.5]
[152.32, 623.42]
[146.06, 543.98]
[59.12, 532.1]
[137.59, 785.28]
[136.33, 742.22]
[147.09, 694.1]
[408.14, 864.7]
[428.5, 914.45]
[439.05, 973.24]
[370.45, 857.91]
[350.86, 903.9]
[370.45, 925.0]
[422.36, 1011.43]
[375.81, 1006.09]
[444.49, 1031.27]
[410.15, 1070.19]
[464.33, 1069.42]
[278.48, 1132.9]
[281.57, 1182.33]
[241.41, 1250.31]
[287.75, 1249.54]
[302.43, 1194.69]
[307.07, 1151.44]
[338.74, 1261.13]
[320.97, 1320.61]
[472.37, 1244.9]
[463.88, 1293.57]
[472.37, 1339.14]
[510.22, 1231.0]
[515.63, 1296.66]
[501.73, 1417.16]
[548.85, 1339.92]
[549.62, 1378.54]
[536.49, 1426.43]
[221.23, 909.12]
[220.44, 954.25]
[252.11, 975.62]
[235.48, 1034.99]
[304.35, 985.91]
[339.18, 1025.49]
[207.78, 989.08]
[195.11, 1036.57]
[184.82, 936.04]
[167.41, 985.91]
[152.03, 1029.79]
[237.53, 1096.65]
[127.74, 1091.04]
[127.74, 1130.31]
[108.51, 1157.55]
[94.09, 1108.67]
[75.66, 1163.16]
[12.58, 1243.22]
[63.69, 1384.33]
[82.32, 1419.51]
[148.32, 1549.33]
[172.66, 1581.98]
[164.35, 1628.3]
[198.2, 1681.97]
[189.9, 1708.66]
[304.38, 1379.65]
[255.7, 1413.99]
[335.24, 1388.34]
[305.69, 1421.37]
[275.7, 1439.63]
[294.82, 1470.05]
[359.15, 1386.6]
[357.41, 1426.16]
[359.58, 1460.49]
[402.61, 1370.96]
[410.0, 1330.97]
[417.82, 1299.68]
[298.3, 1265.77]
[287.87, 1308.37]
[566.54, 1494.49]
[562.23, 1528.99]
[548.06, 1562.87]
[453.82, 1490.18]
[433.49, 1521.6]
[506.79, 1581.96]
[662.02, 1610.91]
[659.56, 1654.65]
[647.24, 1696.54]
[366.96, 1493.88]
[330.01, 1496.34]
[314.61, 1509.28]
[299.82, 1532.07]
[354.03, 1545.0]
[343.56, 1596.13]
[320.77, 1638.02]
[311.27, 1572.14]
[100.15, 1465.24]
[105.94, 1491.96]
[122.86, 1509.78]
[636.82, 1761.88]
[593.99, 1736.18]
[595.79, 1763.69]
[613.37, 1801.56]
[449.7, 1772.25]
[427.61, 1733.93]
[447.45, 1750.16]
[470.89, 1719.95]
[395.6, 1736.63]
[366.29, 1739.79]
[254.28, 1759.75]
[243.41, 1795.53]
[242.77, 1814.7]
[272.17, 1784.67]
[281.56, 1894.31]
[338.86, 1904.94]
[361.5, 1859.19]
[393.38, 1866.12]
[378.13, 1903.55]
[437.74, 1927.12]
[459.92, 1952.99]
[417.87, 1947.45]
[408.63, 1910.94]
[507.33, 1855.06]
[262.55, 1929.87]
[285.65, 1913.91]
[273.0, 1972.77]
[309.86, 1960.67]
[312.06, 1929.32]
[426.9, 2019.3]
[363.42, 2089.46]
[380.13, 2110.07]
[371.22, 2143.48]
[374.59, 1981.22]
[367.26, 2026.31]
[406.72, 2016.16]
[351.46, 2032.06]
[345.71, 2058.97]
[288.35, 833.64]
[301.04, 906.93]
[223.48, 266.04]
[204.46, 219.67]
[386.37, 76.48]
[439.32, 155.05]
[448.71, 209.94]
[210.39, 137.0]
[181.51, 85.73]
[329.95, 2204.01]
[329.43, 2166.8]
[440.82, 2049.37]
[451.6, 1975.63]
[421.3, 1702.37]
[474.5, 1782.17]
[463.67, 1554.86]
[518.72, 1362.32]
[93.52, 546.48]
[312.44, 699.72]
[208.95, 845.71]
[324.96, 824.35]
[-29.55, 2371.87]
[130.68, 827.51]
[423.99, 1218.17]
[379.51, 1196.82]
[365.72, 1166.12]
[324.72, 1680.26]
[137.56, 932.74]
[120.46, 972.41]
[491.13, 1031.91]
[432.45, 698.85]
[259.59, 450.45]
[96.42, 167.69]
[190.86, 262.03]
[394.74, 1153.88]
[232.61, 1151.7]
[256.61, 1041.92]
[45.04, 1220.77]
[59.58, 1201.86]
[43.18, 1399.31]
[135.67, 1523.21]
[118.4, 1537.48]
[279.8, 1601.99]
[290.44, 1620.61]
[264.9, 1661.59]
[325.76, 1852.01]
[455.31, 1886.0]
[482.25, 1915.51]
[372.95, 2184.93]
[152.95, 1511.95]
[396.29, 1648.48]
[399.31, 1679.86]
[290.69, 1663.56]
[307.11, 1751.59]
[299.78, 1788.86]
[334.6, 1755.87]
[464.12, 2036.35]
[490.63, 1974.51]
[407.86, 1832.86]
[470.01, 1830.18]
[488.79, 1817.66]
[347.31, 1984.01]
[326.48, 1431.32]
[336.89, 1203.73]
[367.29, 1112.78]
[268.89, 1113.26]
[267.47, 1075.23]
[255.58, 1157.47]
[428.88, 1344.96]
[368.91, 1147.63]
[169.53, 580.64]
