[262.48, 127.78]
[237.37, 165.45]
[239.25, 223.84]
[214.14, 110.83]
[179.6, 156.66]
[207.23, 167.33]
[313.96, 76.92]
[304.55, 135.31]
[297.64, 196.84]
[347.24, 110.2]
[353.52, 169.85]
[387.42, 72.53]
[393.7, 131.55]
[403.12, 194.33]
[345.36, 215.68]
[282.57, 248.96]
[317.73, 274.7]
[286.97, 338.11]
[253.06, 281.6]
[256.83, 329.32]
[270.64, 373.9]
[188.39, 396.5]
[450.84, 248.33]
[483.48, 198.73]
[505.46, 264.02]
[513.62, 190.57]
[525.55, 250.84]
[550.66, 198.1]
[571.38, 251.47]
[561.34, 298.56]
[240.59, 445.34]
[246.53, 490.74]
[208.7, 466.96]
[201.14, 512.36]
[176.81, 553.43]
[280.04, 446.42]
[311.39, 417.24]
[322.2, 479.93]
[283.29, 509.12]
[372.46, 352.38]
[337.87, 380.49]
[353.54, 421.56]
[368.68, 456.15]
[380.57, 495.06]
[401.11, 501.01]
[423.8, 449.66]
[430.83, 404.81]
[540.9, 424.44]
[498.01, 463.5]
[552.39, 521.72]
[562.25, 639.09]
[565.36, 683.29]
[580.86, 734.46]
[553.72, 756.95]
[550.62, 842.24]
[431.08, 543.2]
[419.86, 595.34]
[429.39, 641.32]
[444.53, 671.03]
[377.25, 676.08]
[372.21, 720.93]
[360.99, 592.54]
[354.83, 637.39]
[387.91, 543.2]
[199.81, 658.64]
[95.94, 577.48]
[88.0, 598.48]
[68.7, 615.5]
[74.37, 643.88]
[48.83, 608.13]
[47.7, 638.77]
[53.37, 675.1]
[26.7, 631.96]
[147.91, 694.29]
[146.19, 728.19]
[143.32, 761.51]
[190.43, 766.11]
[238.12, 765.53]
[305.21, 633.7]
[288.11, 676.97]
[265.2, 726.83]
[308.77, 769.82]
[296.99, 806.91]
[284.04, 829.28]
[282.86, 776.29]
[260.49, 846.95]
[246.36, 874.03]
[370.84, 763.26]
[397.76, 780.08]
[434.77, 773.35]
[431.4, 814.14]
[441.92, 748.54]
[336.64, 849.51]
[350.66, 893.57]
[296.59, 867.53]
[282.57, 908.09]
[252.53, 940.63]
[208.97, 906.59]
[180.43, 910.59]
[175.92, 968.67]
[391.71, 899.08]
[377.69, 939.13]
[427.26, 877.55]
[425.76, 920.61]
[469.32, 874.54]
[466.81, 910.09]
[457.8, 957.65]
[475.06, 1028.69]
[491.24, 1056.79]
[434.62, 1025.29]
[428.66, 1052.53]
[334.57, 998.89]
[342.23, 1035.5]
[368.2, 1058.07]
[317.12, 1014.64]
[301.36, 1050.83]
[251.55, 1075.52]
[271.14, 1057.64]
[202.09, 1046.79]
[189.47, 1081.58]
[168.53, 1106.2]
[325.94, 1106.62]
[304.57, 1144.14]
[315.08, 1183.27]
[305.37, 1220.37]
[394.58, 1216.83]
[383.98, 1248.19]
[364.11, 1290.15]
[421.52, 1239.36]
[405.18, 1283.08]
[336.74, 1271.44]
[326.01, 1307.65]
[307.23, 1351.47]
[305.0, 1275.02]
[278.62, 1264.73]
[182.05, 1220.47]
[181.15, 1253.11]
[182.94, 1288.88]
[167.29, 1195.88]
[156.12, 1230.31]
[437.16, 1315.23]
[440.27, 1350.25]
[425.65, 1376.42]
[437.58, 1405.67]
[455.66, 1428.38]
[450.66, 1458.01]
[391.78, 1386.81]
[395.24, 1426.45]
[357.91, 1412.21]
[313.28, 1385.06]
[296.13, 1415.84]
[276.65, 1441.94]
[165.5, 1388.12]
[148.4, 1406.9]
[137.0, 1417.96]
[160.14, 1428.36]
[150.02, 1475.34]
[149.06, 1504.33]
[221.78, 1434.46]
[205.62, 1476.76]
[267.05, 1502.72]
[267.72, 1545.83]
[166.01, 1574.12]
[140.41, 1599.72]
[130.31, 1627.34]
[105.38, 1646.87]
[244.68, 1606.53]
[357.48, 1460.24]
[337.51, 1496.77]
[372.58, 1488.49]
[379.4, 1531.35]
[430.87, 1598.99]
[399.88, 1558.84]
[403.05, 1595.82]
[389.16, 1666.13]
[375.33, 1704.63]
[329.27, 1712.6]
[328.4, 1752.61]
[179.46, 1687.81]
[182.54, 1714.32]
[203.5, 1737.74]
[148.63, 1698.91]
[128.29, 1722.33]
[353.74, 1581.22]
[191.62, 1499.06]
[160.84, 1451.84]
[420.84, 1575.47]
[240.73, 1338.06]
[156.77, 1083.97]
[416.67, 991.95]
[459.54, 1068.71]
[414.17, 1125.54]
[379.78, 1149.47]
[453.55, 1116.57]
[453.06, 1149.47]
[358.34, 1095.63]
[349.84, 731.4]
[290.36, 744.01]
[296.37, 712.17]
[203.85, 733.8]
[588.34, 599.83]
[557.7, 466.46]
[326.14, 1661.67]
[335.45, 1603.75]
[238.23, 1638.4]
[216.51, 1507.57]
[232.54, 1484.81]
[196.89, 1384.71]
[216.98, 1291.28]
[302.23, 1306.24]
[385.25, 219.87]
[331.83, 1627.02]
[351.47, 825.84]
[283.53, 990.26]
[416.72, 1527.97]
[428.53, 1547.28]
[342.67, 1526.89]
[405.73, 1678.45]
[385.29, 1738.5]
[339.69, 802.28]
