[50.88, 56.84]
[74.14, 55.18]
[92.96, 109.99]
[52.54, 152.62]
[128.39, 194.15]
[159.83, 262.08]
[76.5, 237.13]
[100.04, 276.2]
[132.05, 341.64]
[71.79, 303.04]
[50.61, 337.41]
[101.92, 408.03]
[181.52, 435.01]
[282.0, 337.73]
[372.36, 512.87]
[384.28, 545.77]
[305.98, 519.11]
[150.49, 482.53]
[164.48, 529.81]
[133.12, 573.23]
[111.89, 576.61]
[125.4, 652.84]
[152.42, 612.79]
[32.28, 551.04]
[62.81, 685.88]
[7.84, 666.19]
[240.45, 591.53]
[249.88, 678.09]
[419.37, 720.89]
[414.13, 760.43]
[412.39, 802.87]
[417.04, 845.31]
[520.99, 908.85]
[516.75, 948.05]
[461.66, 940.64]
[406.22, 883.07]
[417.29, 991.92]
[434.71, 986.51]
[291.25, 857.07]
[193.79, 856.65]
[224.85, 888.57]
[193.79, 918.36]
[188.25, 880.06]
[45.26, 860.48]
[186.13, 1029.72]
[156.57, 1062.82]
[223.96, 1077.01]
[174.3, 1136.12]
[262.97, 958.79]
[333.09, 993.01]
[356.89, 1014.43]
[346.27, 1063.52]
[362.39, 1085.5]
[446.65, 1049.96]
[474.49, 1014.79]
[482.55, 1041.54]
[398.66, 974.49]
[387.67, 944.45]
[325.75, 928.33]
[556.92, 1137.88]
[573.4, 1167.19]
[535.6, 1194.93]
[477.59, 1143.03]
[547.38, 1233.75]
[465.82, 1183.59]
[406.07, 1162.22]
[440.09, 1131.69]
[440.9, 1232.29]
[485.03, 1316.92]
[491.78, 1280.58]
[549.93, 1296.67]
[371.84, 1262.92]
[286.7, 1217.75]
[278.91, 1263.96]
[260.22, 1240.08]
[190.64, 1269.67]
[186.49, 1323.15]
[413.03, 1283.74]
[445.26, 1289.03]
[391.84, 1307.13]
[398.9, 1338.92]
[330.47, 1397.2]
[288.97, 1361.0]
[223.74, 1388.07]
[229.81, 1364.13]
[264.71, 1450.43]
[283.87, 1530.24]
[494.25, 1453.53]
[526.83, 1460.77]
[580.21, 1427.74]
[569.36, 1462.58]
[514.61, 1418.69]
[576.59, 1550.8]
[560.31, 1535.42]
[560.31, 1568.44]
[484.3, 1377.52]
[340.26, 1195.42]
[390.63, 1470.83]
[450.05, 1426.05]
[228.52, 1322.77]
[397.67, 1455.06]
[555.31, 1322.08]
[435.67, 919.09]
[445.85, 888.96]
[573.88, 1527.27]
[313.66, 1507.89]
[300.89, 1480.76]
[272.69, 1483.42]
[312.37, 1366.74]
[358.73, 1323.47]
[309.54, 1232.29]
[369.25, 1226.06]
[531.67, 1162.66]
[537.5, 1048.5]
[545.93, 1082.93]
[370.45, 1126.16]
[388.4, 1093.92]
[391.33, 1051.79]
[411.48, 1070.84]
[342.6, 1043.37]
[46.53, 824.73]
[293.8, 897.51]
[418.49, 963.69]
[447.27, 706.94]
[251.52, 637.07]
[98.86, 518.23]
[126.36, 622.92]
[122.99, 538.01]
[368.96, 474.85]
[157.9, 386.97]
[251.08, 450.83]
[228.42, 448.37]
[133.84, 371.53]
[163.89, 351.83]
[173.74, 373.99]
[98.38, 365.62]
[18.73, 164.93]
[153.11, 745.55]
[213.2, 751.56]
[231.83, 724.52]
[251.66, 779.8]
[395.87, 1210.94]
[187.36, 698.68]
[152.4, 215.66]
[130.47, 234.04]
[107.94, 207.36]
[112.68, 309.92]
[285.78, 394.69]
[262.66, 409.51]
[233.02, 424.93]
[301.79, 482.43]
[71.19, 535.78]
[305.94, 563.05]
[338.54, 579.06]
[335.58, 547.64]
[355.74, 621.15]
[475.48, 729.63]
[38.32, 801.57]
[23.89, 797.24]
[27.5, 819.61]
[31.11, 835.85]
[173.65, 1075.02]
[323.03, 385.73]
[205.42, 692.86]
[213.12, 1036.46]
[452.07, 1003.09]
[407.13, 1130.47]
[424.43, 1182.85]
[539.04, 1126.51]
[512.43, 1116.96]
[215.81, 1252.05]
[224.21, 1269.8]
[299.47, 1194.22]
[479.71, 1454.0]
[418.27, 1145.34]
[465.82, 1130.32]
[318.78, 1525.88]
