[132.75, 63.23]
[150.76, 85.24]
[186.79, 56.72]
[173.78, 107.76]
[281.24, 77.09]
[278.34, 193.94]
[297.16, 167.17]
[295.17, 280.37]
[170.16, 166.23]
[214.72, 171.11]
[174.54, 203.66]
[189.49, 249.44]
[198.15, 290.06]
[140.68, 309.21]
[106.7, 334.55]
[481.45, 329.95]
[442.57, 311.56]
[440.47, 359.37]
[458.33, 390.9]
[380.04, 406.14]
[345.37, 418.22]
[348.52, 383.02]
[318.57, 359.37]
[354.3, 335.73]
[252.89, 229.06]
[268.65, 391.42]
[267.08, 428.73]
[239.23, 388.27]
[108.54, 373.4]
[108.1, 433.27]
[82.63, 404.67]
[35.06, 417.09]
[32.8, 448.75]
[86.32, 553.53]
[29.78, 578.41]
[165.47, 518.1]
[139.84, 479.66]
[227.73, 524.4]
[265.27, 526.23]
[277.18, 583.46]
[303.73, 548.2]
[309.68, 597.65]
[301.9, 489.14]
[351.35, 524.4]
[449.33, 468.99]
[403.09, 555.07]
[535.41, 516.61]
[618.16, 650.3]
[559.98, 703.32]
[435.64, 738.98]
[405.61, 711.29]
[345.55, 686.9]
[302.38, 678.45]
[333.83, 293.23]
[154.93, 604.16]
[160.44, 641.69]
[228.0, 753.16]
[160.13, 733.4]
[131.76, 727.83]
[92.25, 728.34]
[23.37, 801.78]
[8.27, 1026.73]
[37.7, 1077.69]
[26.22, 1102.1]
[114.19, 1093.4]
[145.32, 1085.81]
[381.71, 1028.62]
[382.59, 1058.63]
[320.36, 1010.96]
[364.49, 1000.37]
[305.79, 942.99]
[290.79, 995.52]
[253.71, 1048.04]
[285.05, 1076.29]
[207.37, 1073.64]
[278.43, 948.73]
[251.55, 931.97]
[231.45, 872.99]
[512.2, 933.89]
[555.13, 867.4]
[448.89, 772.61]
[455.89, 802.23]
[461.27, 839.38]
[434.89, 811.38]
[369.49, 866.73]
[192.25, 847.44]
[168.61, 881.27]
[277.53, 865.05]
[275.68, 781.16]
[306.27, 741.3]
[112.99, 889.62]
[126.9, 839.09]
[341.7, 612.55]
[230.87, 462.93]
[184.89, 664.78]
[203.95, 459.76]
[237.2, 630.75]
[221.37, 706.75]
[206.15, 737.59]
[194.57, 787.18]
[134.77, 871.08]
[328.52, 752.42]
[263.63, 828.9]
[209.86, 855.32]
[189.47, 902.13]
[560.45, 889.44]
[517.89, 890.96]
[331.53, 974.41]
[344.04, 932.86]
[230.32, 1028.62]
[324.77, 1104.97]
[322.56, 1051.57]
[101.89, 1110.67]
[23.35, 982.22]
[54.93, 998.01]
[56.29, 750.12]
[93.27, 775.95]
[184.44, 693.9]
[250.79, 711.62]
[316.46, 638.1]
[474.58, 753.05]
[606.43, 680.33]
[431.02, 517.99]
[226.81, 580.26]
[120.24, 608.56]
[53.91, 540.72]
[81.29, 369.82]
[95.59, 465.89]
[163.5, 324.7]
[313.84, 311.03]
[385.82, 465.51]
[480.93, 287.91]
[217.21, 210.51]
[328.86, 225.8]
[271.11, 134.97]
[329.72, 163.91]
[446.34, 700.83]
[345.5, 738.33]
[36.38, 1039.34]
[433.26, 863.29]
[402.81, 809.73]
[412.78, 870.64]
[271.03, 607.73]
[272.32, 647.77]
[245.57, 299.03]
