[456.09, 314.21]
[458.75, 240.73]
[198.46, 314.21]
[168.35, 404.52]
[191.37, 452.33]
[128.51, 483.32]
[484.43, 392.12]
[543.74, 403.63]
[696.03, 362.91]
[547.14, 502.31]
[624.69, 536.94]
[669.86, 585.88]
[850.84, 800.2]
[827.15, 852.05]
[827.15, 757.3]
[774.66, 648.47]
[560.84, 748.34]
[637.66, 807.24]
[759.69, 834.64]
[694.61, 978.26]
[714.66, 1054.64]
[777.93, 1096.3]
[699.66, 1186.83]
[780.11, 1139.19]
[655.15, 1080.61]
[645.77, 1157.15]
[617.66, 1086.08]
[620.0, 996.26]
[584.08, 829.13]
[586.42, 922.07]
[495.82, 804.14]
[520.81, 883.02]
[434.12, 955.65]
[528.62, 1007.2]
[392.32, 1017.02]
[404.41, 909.16]
[372.8, 979.82]
[319.8, 1054.21]
[305.85, 840.36]
[367.22, 820.84]
[418.36, 1066.29]
[467.63, 1084.89]
[514.12, 1116.5]
[379.7, 758.1]
[439.93, 759.04]
[470.05, 819.28]
[330.75, 674.33]
[248.87, 633.86]
[252.63, 509.62]
[198.04, 523.74]
[134.98, 602.8]
[81.34, 617.86]
[162.28, 752.45]
[127.45, 843.75]
[96.39, 753.39]
[495.33, 459.0]
[124.63, 712.92]
[161.34, 693.16]
[176.4, 590.57]
[387.23, 685.63]
[726.24, 1123.31]
[517.3, 682.4]
[786.18, 702.25]
[850.2, 706.73]
[529.07, 564.05]
[93.98, 458.53]
[732.69, 777.61]
[477.75, 725.34]
[158.75, 828.0]
[144.08, 803.8]
[589.46, 359.42]
[402.43, 84.03]
[618.47, 735.96]
