[210.32, 41.69]
[177.05, 72.79]
[142.34, 77.85]
[270.34, 96.65]
[304.33, 137.15]
[251.54, 46.75]
[260.94, 154.51]
[255.16, 218.15]
[232.85, 178.65]
[226.7, 256.13]
[240.23, 302.25]
[205.17, 285.65]
[204.56, 250.6]
[299.68, 394.28]
[222.82, 386.44]
[223.89, 443.54]
[198.98, 436.43]
[178.98, 488.9]
[244.34, 485.79]
[271.02, 526.25]
[296.81, 514.25]
[261.24, 559.16]
[227.44, 591.62]
[132.29, 572.94]
[131.4, 612.52]
[217.16, 731.18]
[203.98, 746.29]
[273.75, 699.67]
[253.17, 730.86]
[305.9, 723.79]
[294.65, 759.48]
[326.48, 809.63]
[308.15, 844.36]
[224.43, 707.34]
[246.25, 701.22]
[424.87, 653.88]
[442.74, 623.26]
[446.56, 584.35]
[413.39, 722.78]
[414.03, 762.97]
[398.2, 726.02]
[257.81, 814.01]
[226.88, 797.2]
[163.96, 840.05]
[108.42, 882.33]
[131.02, 944.14]
[175.3, 933.53]
[182.22, 904.01]
[166.08, 962.13]
[299.29, 898.62]
[304.79, 938.63]
[360.3, 993.7]
[340.29, 961.01]
[353.3, 1025.72]
[296.6, 1015.05]
[306.66, 1069.36]
[321.86, 1110.21]
[333.0, 1059.9]
[331.99, 1184.16]
[278.64, 1063.96]
[290.12, 1082.19]
[215.84, 1124.06]
[302.61, 1217.93]
[263.78, 1238.18]
[241.43, 983.91]
[207.46, 1025.54]
[160.08, 1033.68]
[115.58, 1003.53]
[26.57, 954.24]
[98.35, 1071.96]
[77.78, 1109.28]
[120.37, 1104.98]
[106.49, 1135.6]
[94.05, 1201.16]
[162.3, 1179.09]
[154.07, 1152.93]
[281.12, 1271.09]
[354.68, 1272.07]
[332.61, 1302.48]
[276.71, 1313.26]
[207.56, 1375.54]
[121.74, 1394.67]
[124.2, 1423.11]
[122.73, 1268.15]
[148.23, 1276.0]
[215.8, 1295.77]
[122.22, 1291.02]
[198.95, 1418.12]
[188.53, 1442.3]
[119.19, 1517.99]
[243.3, 1612.54]
[276.22, 1574.97]
[291.0, 1645.89]
[294.8, 1579.62]
[701.49, 1817.93]
[372.68, 1721.91]
[413.7, 1764.22]
[385.07, 1754.82]
[302.39, 1607.06]
[276.1, 1696.27]
[289.35, 1732.6]
[335.89, 1464.38]
[139.93, 1454.0]
[171.08, 1464.38]
[194.43, 1469.14]
[229.04, 1413.33]
[231.2, 1450.53]
[230.63, 1569.49]
[98.08, 1486.33]
[96.24, 1319.15]
[171.76, 1399.08]
[177.65, 1373.09]
[315.45, 1327.98]
[287.49, 1299.53]
[360.07, 1309.83]
[177.8, 1204.28]
[41.41, 1022.67]
[44.28, 993.96]
[66.77, 1021.23]
[129.94, 982.95]
[156.73, 1065.26]
[162.48, 992.52]
[256.02, 1209.15]
[275.94, 1191.59]
[281.34, 1109.88]
[324.61, 1009.71]
[145.78, 904.47]
[104.72, 841.28]
[201.39, 782.01]
[223.63, 831.91]
[293.68, 820.24]
[263.02, 616.52]
[178.53, 424.87]
[171.42, 459.55]
[215.12, 84.81]
[242.58, 552.32]
[293.81, 561.08]
[294.81, 596.48]
[314.25, 594.98]
[309.27, 548.62]
[239.57, 633.15]
[305.98, 688.67]
[255.46, 850.42]
[125.4, 917.0]
[113.02, 930.42]
[313.26, 903.58]
[139.39, 829.72]
[131.86, 852.83]
[406.47, 696.99]
[100.7, 976.96]
[62.0, 1002.22]
[340.91, 989.86]
[102.31, 1178.48]
[317.26, 1435.35]
[267.82, 1603.01]
[288.78, 1608.92]
[384.97, 1684.7]
[240.95, 1650.3]
[180.15, 840.29]
[174.07, 858.88]
[233.53, 352.85]
[269.01, 337.15]
[266.96, 355.58]
[293.58, 348.75]
[226.3, 1020.23]
[104.31, 1053.31]
[145.93, 1097.44]
[125.9, 826.03]
