[399.57, 58.4]
[384.05, 96.52]
[221.7, 131.11]
[180.76, 199.57]
[289.36, 149.96]
[224.32, 198.36]
[198.1, 242.23]
[311.04, 196.35]
[294.4, 254.83]
[360.95, 213.99]
[373.05, 260.38]
[406.84, 226.6]
[242.36, 306.91]
[217.49, 324.06]
[301.1, 304.76]
[353.93, 357.8]
[378.23, 414.31]
[475.45, 427.07]
[205.05, 383.2]
[184.13, 391.81]
[314.54, 425.03]
[372.97, 484.08]
[456.01, 527.75]
[275.17, 491.46]
[252.41, 600.95]
[235.19, 466.24]
[141.08, 402.27]
[97.41, 428.11]
[78.95, 495.77]
[44.51, 559.12]
[33.44, 497.61]
[61.12, 423.18]
[53.73, 379.51]
[109.71, 504.38]
[107.25, 558.51]
[116.47, 605.25]
[127.55, 528.37]
[131.85, 565.27]
[159.87, 625.6]
[143.13, 686.8]
[127.96, 639.72]
[110.18, 682.09]
[93.97, 741.19]
[152.02, 729.16]
[213.22, 670.58]
[251.93, 685.75]
[307.37, 619.33]
[353.92, 604.16]
[543.31, 530.24]
[541.09, 600.66]
[507.73, 609.55]
[595.28, 642.62]
[583.58, 687.2]
[544.86, 643.52]
[530.0, 679.09]
[442.52, 614.21]
[375.52, 555.79]
[407.68, 574.01]
[416.26, 681.21]
[394.82, 756.25]
[484.87, 704.26]
[482.19, 641.55]
[496.12, 755.72]
[454.85, 678.53]
[462.36, 748.75]
[423.23, 775.55]
[426.44, 720.34]
[334.78, 674.82]
[221.7, 719.7]
[195.81, 633.78]
[346.52, 744.78]
[347.63, 789.82]
[335.4, 843.2]
[384.33, 919.93]
[394.9, 835.97]
[426.59, 890.46]
[354.6, 928.59]
[349.27, 962.99]
[322.62, 971.23]
[340.07, 1022.1]
[466.53, 985.76]
[484.46, 1042.94]
[284.08, 814.8]
[289.58, 862.87]
[309.49, 928.8]
[217.47, 891.03]
[203.19, 1013.28]
[132.98, 1039.69]
[169.13, 1008.41]
[183.03, 950.02]
[163.57, 867.3]
[94.05, 828.37]
[141.32, 792.92]
[189.69, 1116.99]
[215.44, 1164.28]
[311.29, 1118.26]
[328.18, 1152.46]
[191.0, 812.45]
[298.14, 533.11]
[291.09, 564.04]
[210.32, 505.68]
[438.35, 991.81]
[452.22, 952.1]
[401.98, 805.37]
[481.22, 546.72]
[501.28, 507.35]
[393.47, 458.65]
[364.31, 854.87]
[220.52, 630.64]
[233.96, 535.13]
[338.52, 493.31]
[192.75, 444.1]
[262.08, 255.89]
[269.25, 167.28]
[188.0, 518.57]
