[142.97, 193.01]
[44.52, 158.86]
[59.32, 257.31]
[175.43, 385.31]
[188.02, 412.9]
[114.47, 498.54]
[250.92, 479.19]
[290.58, 530.21]
[222.68, 589.05]
[227.62, 619.5]
[130.73, 700.61]
[192.31, 715.13]
[230.99, 733.47]
[265.7, 783.06]
[283.55, 792.98]
[256.77, 815.29]
[270.16, 849.51]
[226.03, 788.52]
[219.58, 834.63]
[273.24, 1015.79]
[284.5, 1054.99]
[207.01, 1169.3]
[227.57, 1205.17]
[290.12, 1277.78]
[270.87, 1263.79]
[236.32, 1286.97]
[294.93, 1231.42]
[277.43, 1199.92]
[262.12, 1231.42]
[265.23, 892.33]
[200.34, 1135.95]
[243.88, 817.77]
[155.71, 662.41]
[66.09, 182.46]
[86.84, 255.91]
[99.73, 280.02]
[102.54, 304.69]
[86.28, 320.95]
[143.47, 322.07]
[158.04, 736.42]
[244.39, 775.67]
[184.96, 835.66]
[174.3, 885.57]
[223.64, 892.29]
[223.64, 915.28]
[245.51, 853.05]
[244.95, 874.35]
[197.29, 1030.22]
[195.05, 1053.77]
[253.36, 1001.63]
[267.94, 961.26]
[206.82, 981.44]
[207.94, 1030.78]
[207.94, 1053.21]
[207.94, 1073.4]
[258.11, 1034.54]
[266.9, 1052.51]
[246.92, 1100.08]
[261.88, 1143.16]
[173.44, 913.39]
[145.13, 912.18]
[148.75, 951.34]
[121.08, 578.89]
[152.04, 567.34]
[144.69, 579.41]
[72.67, 147.12]
[262.61, 523.1]
