[286.67, 98.85]
[285.64, 161.65]
[268.14, 223.42]
[241.37, 166.79]
[212.55, 198.71]
[322.7, 214.15]
[350.5, 268.71]
[360.79, 221.36]
[148.72, 297.54]
[214.6, 413.87]
[179.6, 322.25]
[252.4, 271.51]
[227.4, 313.42]
[178.87, 357.54]
[356.82, 339.89]
[316.38, 404.6]
[286.96, 472.26]
[340.64, 470.05]
[250.93, 405.34]
[256.81, 345.78]
[328.14, 347.98]
[330.97, 526.49]
[397.97, 559.99]
[409.13, 608.38]
[332.46, 573.39]
[223.03, 487.04]
[147.85, 521.28]
[129.24, 587.53]
[173.9, 566.69]
[166.46, 702.17]
[179.11, 615.08]
[138.92, 670.16]
[302.68, 711.85]
[336.93, 648.57]
[336.93, 693.98]
[374.89, 714.08]
[391.27, 762.47]
[418.84, 857.62]
[433.61, 904.04]
[435.57, 818.56]
[391.43, 939.13]
[358.6, 822.87]
[325.76, 833.63]
[274.3, 825.51]
[279.42, 897.92]
[203.81, 807.57]
[223.03, 743.49]
[185.87, 750.54]
[166.64, 805.64]
[149.34, 756.3]
[112.18, 731.95]
[72.54, 829.43]
[84.36, 881.96]
[30.52, 830.08]
[161.85, 947.63]
[152.65, 1000.81]
[187.46, 902.97]
[230.14, 897.72]
[211.75, 948.94]
[255.75, 1010.01]
[234.74, 1055.32]
[236.05, 942.37]
[305.39, 944.94]
[315.44, 994.08]
[348.95, 1051.6]
[249.23, 1130.86]
[449.55, 656.19]
[420.94, 635.59]
[407.2, 664.77]
[379.74, 622.43]
[343.11, 814.12]
[262.17, 589.3]
[280.05, 515.61]
[173.27, 541.29]
[324.4, 313.76]
[244.14, 531.09]
[191.04, 858.25]
[225.6, 848.58]
[345.14, 756.12]
[206.66, 631.45]
[216.58, 115.42]
[391.9, 200.61]
[257.21, 637.64]
[351.92, 394.99]
